pathway,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,stouffer_padj
GOMF_KINASE_BINDING,0.9914004048055707,0.211072664359862,10,0,-0.11708449429474602,1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.9916911174614104,0.400332225913621,10,0,-0.22734825731921102,1.0
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.9918884352864294,0.1082910321489,10,0,-0.3467676421866614,1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.992697569511403,0.510967741935484,10,0,0.10200602232802432,1.0
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.9929598233955771,0.33224043715847,10,0,-0.5215316339644314,1.0
GOBP_ENDOCYTOSIS,0.995980197357702,0.252758274824473,10,0,0.021827209888942645,1.0
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.9969282360435103,0.394444444444444,9,0,-0.30487015582796534,1.0
GOBP_IMPORT_INTO_CELL,0.9976054821991466,0.401260504201681,10,0,0.05516918007877578,1.0
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS,0.9980437564773103,0.346707818930041,9,0,-0.464314727782202,1.0
GOBP_POSITIVE_REGULATION_OF_TRANSPORT,0.9982041807752056,0.212121212121212,10,0,-0.11549894974444519,1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.9982558705512422,0.189189189189189,10,0,0.035770230797090394,1.0
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.9991748723650496,0.191752577319588,10,0,-0.022748412483677448,1.0
GOBP_PHOSPHORUS_METABOLIC_PROCESS,0.99919400578417,0.235055724417427,10,0,-0.23797654247500866,1.0
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.9993441356643041,0.471757322175732,10,0,0.2167502268818192,1.0
GOMF_SIGNALING_RECEPTOR_BINDING,0.9997100744448315,0.224465558194774,10,0,-0.30352173751133493,1.0
GOBP_CELL_MORPHOGENESIS,0.9999418844434184,0.130225080385852,10,0,-0.32978959344809194,1.0
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,1.0,0.201219512195122,10,0,-0.1717800551251662,1.0
GOCC_RUFFLE,1.0,0.0486087369924408,10,0,-0.14778676558863063,1.0
GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX,1.0,0.0026064810456664,10,0,0.1284524678876326,1.0
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,1.0,0.167910447761194,10,0,-0.23924995727548862,1.0
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,1.0,0.0894308943089431,10,0,-0.1785696619723956,1.0
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,1.0,0.16996699669967,10,0,0.07429693763489251,1.0
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1.0,0.302222222222222,10,0,-0.001207595408567319,1.0
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,1.0,0.0406424879753513,10,0,-0.13287434386003477,1.0
GOBP_REGULATION_OF_DEFENSE_RESPONSE,1.0,0.126903553299492,10,0,-0.08689115743206745,1.0
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,1.0,0.0148976562302146,10,0,-0.1745632801482633,1.0
GOCC_CYTOSOLIC_RIBOSOME,1.0,5.16353572637485e-05,10,2,-0.10118035662226292,1.0
GOBP_SYNAPTIC_SIGNALING,1.0,0.047741935483871,10,0,-0.16588037518082818,1.0
GOBP_CELL_PROJECTION_ORGANIZATION,1.0,0.0288350634371396,10,0,-0.21271522837605708,1.0
GOBP_CELL_CELL_ADHESION,1.0,0.0005638205142382,10,1,0.14812937473796114,1.0
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,1.0,0.278955954323002,10,0,-0.37575811133871617,1.0
