pathway,pval,padj,log2err,ES,NES,size,leadingEdge,timepoint
REACTOME_MUSCLE_CONTRACTION,0.444652908067542,0.87843369642342,0.0819778796501272,-0.321354405154267,-1.01808862910057,21,MYH6|TNNI1|TNNC1|VIM|ACTA2|TPM3,5
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP,0.445283018867925,0.87843369642342,0.0822054920415869,-0.342251857732565,-1.00566571645873,15,SOD2|HOMER3|GATAD2A|PAFAH1B2,5
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN,0.448217317487267,0.87843369642342,0.0762797180809272,-0.257834582310742,-0.995624626757521,47,VAPA|ILF3|AGO1|TCF3|PPP1CA|LRATD2|WASF2|LLPH,5
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.448833034111311,0.87843369642342,0.0791316651768349,-0.279737968647586,-1.00097321487138,33,EIF3K|RPS23|RPL21|RPL5|RPL7|RPL36|RPS4X|RPL15|RPL6|RPS12|RPL34|RPL22|RPL8|RPL12|UBA52|RPL35,5
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN,0.448979591836735,0.87843369642342,0.0808589150280032,-0.339610066559083,-1.00773709442191,16,CCND1|TXN2|TPI1|H4C3|RPL36|NUTF2,5
LIU_SOX4_TARGETS_DN,0.449275362318841,0.87843369642342,0.0795564677235957,-0.282084544529813,-0.996132052699733,31,TUBA1A|PTBP1|SOX12|ERI3|PRMT1|AP2S1|SMARCA4,5
BENPORATH_ES_WITH_H3K27ME3,0.450106157112527,0.87843369642342,0.0880945010398517,0.324805396506793,1.00566061651965,17,RBBP7|TTLL9|DUSP6|GATA3|GRK3|IRX3,5
SMID_BREAST_CANCER_LUMINAL_B_DN,0.450834879406308,0.87843369642342,0.0806388495950661,-0.33847518017107,-1.00436950546101,16,IGF2|SOD2|LDHB,5
MEBARKI_HCC_PROGENITOR_FZD8CRD_UP,0.452830188679245,0.87843369642342,0.0813027345384498,-0.314574831857362,-1.00932796742157,22,ZNF385D|CKS1B|TUBA1A,5
WEST_ADRENOCORTICAL_TUMOR_UP,0.453183520599251,0.87843369642342,0.0808589150280032,-0.310673164765461,-1.01376599889279,23,IGF2|TUBA1A|WSB2|ARPC5L|SMARCA4,5
FEVR_CTNNB1_TARGETS_DN,0.453448275862069,0.87843369642342,0.0764767053228531,-0.26243604088185,-0.997235826742259,45,IVD|CCND1|PRPF4|GFER|ILF3|PRMT1|TRNT1,5
DODD_NASOPHARYNGEAL_CARCINOMA_UP,0.453781512605042,0.87843369642342,0.0751181635276302,-0.231223123505735,-0.996033825092395,90,PSMA7|CKS1B|HIC2|ILF3|DIABLO|AMOTL1|TCF3|PTPN14|TPI1|PRMT1|HOMER3|LLPH|UTP6|SMARCA4|ACTA2|IPO9|HDAC2|BMPR1A|NME1|FSCN1|RSL1D1|HIP1|UBE2Z|SARNP|NUDT3,5
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN,0.453860640301318,0.87843369642342,0.0810802057550866,-0.327041411977928,-1.00519003403204,19,IRAK1|DOK4|HOMER3|ACTA2|TPM3|APOE,5
KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3,0.454337899543379,0.87843369642342,0.0916795246008379,0.250204742074669,0.997922104554194,43,KRT7|HNRNPA2B1|MZT2B|MDFI|DUSP6|TRUB2|GATA3|KLF6|ENO1|KRT8|PMEPA1|RAD9A|JUP|RANGAP1|PRXL2A|KRT19|TBL1XR1,5
BROWNE_HCMV_INFECTION_48HR_DN,0.458256029684601,0.87843369642342,0.0797705918628453,-0.304912115016489,-1.00717165508931,24,CCND1|TCF3|PHF20|SH3BP2|RAB3B,5
BASAKI_YBX1_TARGETS_DN,0.460043196544276,0.87843369642342,0.0878312634480124,0.292184874274883,0.999612739668134,25,GDPD1|DUSP6|DDIT4|ACER3|IDO1|CXADR,5
SANA_RESPONSE_TO_IFNG_DN,0.461538461538462,0.87843369642342,0.0799858801499946,-0.323494448569129,-0.986869512384489,18,PRDX1|PRMT1|HDAC2|SLC25A3|UQCR10|TPT1|RPL6|FGFR1,5
KIM_MYC_AMPLIFICATION_TARGETS_UP,0.462686567164179,0.87843369642342,0.086794975677172,0.304576184860918,0.991750388857814,21,DHX33|LRRC28|PCLAF|ENO1|EBPL,5
NABA_MATRISOME,0.464362850971922,0.87843369642342,0.0873098257637931,0.332745187246283,1.01338638452156,16,ADAM9|CCBE1|PLXNA3|ADAM17|CCL5,5
NABA_MATRISOME_ASSOCIATED,0.464362850971922,0.87843369642342,0.0873098257637931,0.332745187246283,1.01338638452156,16,ADAM9|CCBE1|PLXNA3|ADAM17|CCL5,5
ENK_UV_RESPONSE_KERATINOCYTE_UP,0.467353951890034,0.880911765433014,0.0747385227439092,-0.255125106127866,-0.990663961630771,49,EIF6|EIF3K|GUK1|PPP1CA|TXN2|RABAC1|DPM2|RACK1|AP2S1,5
FOSTER_TOLERANT_MACROPHAGE_DN,0.471215351812367,0.88219856400099,0.0857844408075645,0.301644029477036,0.982202806391757,21,ITGB8|KREMEN1|GPSM2|GRK3|TOR1AIP2|ZBTB8A|PMEPA1|CCND2|PDLIM5,5
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.471403812824957,0.88219856400099,0.0747385227439092,-0.262168436187052,-0.98581706409784,42,PSMA7|IVD|GLUL|RPS23|TXN2|RPL21,5
PUJANA_BRCA1_PCC_NETWORK,0.479740680713128,0.887353783719265,0.0704500850658419,-0.217480043291609,-0.986630218629912,123,EIF3K|CKS1B|LDHB|IRAK1|PRDX1|PRPF4|ILF3|BMP7|TCF3|RPS23|PTBP1|PHF20|RPL21|PRMT1|H4C3|KPNA6|PAFAH1B2|SMARCA4|RPL5|RPL7|HDAC2|GRB2|NME1|RSL1D1,5
HELLER_HDAC_TARGETS_UP,0.479830148619958,0.887353783719265,0.0845557442441281,0.31434362467091,0.973268938217771,17,AASS|GPSM2|PLXNA3|ARMC9|RAD9A|JUP,5
SENESE_HDAC3_TARGETS_DN,0.480769230769231,0.887353783719265,0.0741758965588009,-0.265464743780668,-0.977911322286109,38,DIABLO|CXXC5|TCF3|TNNC1|TGFB2|RAB3B|KPNA6|MLXIP|CYB5R3,5
ZWANG_EGF_INTERVAL_DN,0.480932203389831,0.887353783719265,0.0843144320642653,0.319053450281837,0.963002760160119,15,NDUFS7|IRX3|RPS6KA5|IFT172|GABARAP|PPDPF|PNPO|CEP68|EIF4A1,5
REACTOME_VIRAL_INFECTION_PATHWAYS,0.485950413223141,0.89183615819209,0.0707899094502623,-0.227271054447271,-0.980311090338767,89,PSMA7|IRAK1|MED29|TUBA1A|PPP1CA|RPS23|DYNLL1|POM121C|RPL21|PRMT1|MED9|H4C3|SPCS2|GATAD2A|AP2S1|RPL5|RPL7|HDAC2|GRB2,5
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP,0.48728813559322,0.89183615819209,0.0835990603684159,0.3175415043221,0.958439235988372,15,KLF6|NDUFA10|PCLAF|ENO1|YIPF4|PRKDC,5
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.488679245283019,0.89183615819209,0.077274697304471,-0.329756380855293,-0.968949267965131,15,EIF3K|RPS23,5
JIANG_MELANOMA_TRM8_CD4,0.491638795986622,0.89183615819209,0.0707899094502623,-0.238041295450099,-0.980477229169358,63,LDHB|TUBA1A|UQCR11|RPS23|PHF20|RPL21|GLIPR2|VIM|TOMM7|RPL5|RPL7|TPM3|TLE5|SH3BGRL3|RPL36|RPS4X|TPT1|RPL6|RPS12|HINT1|CNBP|RPL34,5
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,0.495291902071563,0.89183615819209,0.0764767053228531,-0.326490258962243,-0.978652983813217,17,SOD2|LDHB|PRKX|HDAC2|FASN,5
TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C,0.495535714285714,0.89183615819209,0.0855356947987884,0.259436026228202,0.975382634490812,34,MZT2B|GPSM2|GRK3|MMS22L|MIS18A|ANKLE2|ZBTB8A|PIGX|MARVELD3|RNASEH1|NECAP1|RAN,5
KUMAR_TARGETS_OF_MLL_AF9_FUSION,0.497777777777778,0.89183615819209,0.0850427463764322,0.278244791404763,0.97245716086331,27,HNRNPA2B1|MYL4|GATA3|TMEM141|ENO1|CCL5|ALDH7A1|RGS9,5
BENPORATH_OCT4_TARGETS,0.5,0.89183615819209,0.0760837160951725,-0.311107718783701,-0.966693653323511,20,SNRPN|BMP7|EOMES|TXN2,5
STEIN_ESRRA_TARGETS,0.500897666068223,0.89183615819209,0.0734381410838857,-0.2697174277026,-0.965117184555062,33,EIF3K|SOD2|EMC3|BMP7|KIF3B,5
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN,0.50219298245614,0.89183615819209,0.0838361057159929,0.271452907898917,0.963925280959576,28,CSNK2A1|RNF14|RPP14|IDH2|TERF1|YES1|PAFAH1B1|PDLIM5|CCDC69|FAM168B|SMAD5|COPA|QPRT,5
PEREZ_TP53_TARGETS,0.503289473684211,0.89183615819209,0.0687943095604775,-0.235995370023515,-0.967957303388187,60,IGF2|DOK4|HIC2|AMOTL1|MSX1|CXXC5|BMP7|EOMES|KIF3B|DYNC2I2,5
GOLDRATH_ANTIGEN_RESPONSE,0.505399568034557,0.89183615819209,0.0826646449123753,0.284799687793396,0.974346796281979,25,MYL4|CARHSP1|CMC2|SLC2A3|PCLAF|CCL5|RBM3|S100A11|RAN,5
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_DN,0.505660377358491,0.89183615819209,0.0755015292281669,-0.300752288030002,-0.964977693168889,22,SALL4|ZNF114|GLUL|ARL16,5
PUJANA_BRCA2_PCC_NETWORK,0.507246376811594,0.89183615819209,0.0732558655828455,-0.283147060353573,-0.962289301045709,27,PRPF4|ILF3|TCF3|PHF20,5
LINDGREN_BLADDER_CANCER_CLUSTER_2B,0.509433962264151,0.89183615819209,0.0751181635276302,-0.30960237419527,-0.962016151057124,20,RPS19BP1|GLIPR2|CERK|APLNR|ACTA2,5
ENK_UV_RESPONSE_EPIDERMIS_DN,0.510593220338983,0.89183615819209,0.0810802057550866,0.301450504531528,0.969104881381127,20,TSC2|DUSP6|GATA3|RPS6KA5|PIGN,5
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,0.51906779661017,0.897260273972603,0.0802023444698144,0.309893742673313,0.935355907566999,15,IL17RD|FOXJ3|PMEPA1|SIPA1L2|SMAD5|TCF4,5
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3,0.519572953736655,0.897260273972603,0.0711327399327894,-0.263950613396648,-0.957096454890818,35,CCND1|MSX1|BMP7|PTPN14|TGFB2|GLIPR2|LRRK1|RAB3B|VIM,5
JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN,0.519774011299435,0.897260273972603,0.0739901439101342,-0.320447243378106,-0.96053907361129,17,SOD2|MID1IP1|CXXC5,5
LEE_BMP2_TARGETS_UP,0.520547945205479,0.897260273972603,0.0840745577910723,0.251384247942287,0.961032648927667,37,KRT7|GDPD1|ITGB8|AARD|DDIT4,5
WINTER_HYPOXIA_METAGENE,0.527306967984934,0.905930659751165,0.0732558655828455,-0.319224928107097,-0.956875189454575,17,IGF2|LDHB|TPI1|VIM,5
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP,0.531779661016949,0.910629223440789,0.0789209638180035,0.306586869446433,0.925374733434038,15,PHF21A|CYB561A3|ACER3|ZYG11B|MYO5A,5
DARWICHE_PAPILLOMA_RISK_HIGH_DN,0.534839924670433,0.912886386082433,0.0725351864394589,-0.303136747675099,-0.931716983084884,19,IRAK1|DOK4,5
MULLIGHAN_MLL_SIGNATURE_2_DN,0.545454545454545,0.921760134425541,0.0707899094502623,-0.316729263467235,-0.939842069225984,16,SEPTIN11|PTPN14|VGLL4|FSCN1|RPL36|NME4|FGFR1|HINT1,5
REACTOME_INFLUENZA_INFECTION,0.548736462093863,0.921760134425541,0.069119845655101,-0.262143472693232,-0.940560822173022,34,RPS23|POM121C|RPL21|RPL5|RPL7|RPL36|RPS4X|RPL15|RPL6|RPS12|RPL34|RPL22|RPL8|RPL12|KPNB1|UBA52|RPL35,5
FEVR_CTNNB1_TARGETS_UP,0.552830188679245,0.921760134425541,0.0709609456938284,-0.300728784949346,-0.93444357124531,20,SYTL2|GUK1|KIF3B,5
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.552830188679245,0.921760134425541,0.0709609456938284,-0.30153684664223,-0.936954431834238,20,PRPF4|SNRPN|PTBP1|POM121C,5
PULVER_FOREY_CELLCYCLE_PEAKING_G1_S,0.554347826086957,0.921760134425541,0.0687943095604775,-0.27533044533137,-0.9347065249654,26,PRPF4|MSX1|L2HGDH|LRATD2|TOMM5|DPM2|APLNR,5
GRUETZMANN_PANCREATIC_CANCER_UP,0.554371002132196,0.921760134425541,0.0770736734944102,0.29786238070054,0.927696916675434,18,ADAM9|DUSP6|PCLAF|ENO1|PRKDC|MYL6B,5
NUYTTEN_NIPP1_TARGETS_DN,0.555555555555556,0.921760134425541,0.0643583367917361,-0.230043966310673,-0.945713393163783,61,MID1IP1|CCND1|CXXC5|TCF3|PTBP1|FAM89A|LRATD2|WSB2|DYNC2I2|TGFB2|DCP1A|TNFAIP8L1|FSCN1|TLE5|SH3BGRL3|BORCS7|RALBP1|ACTG1|TBL1X,5
BORCZUK_MALIGNANT_MESOTHELIOMA_UP,0.561188811188811,0.921760134425541,0.066436413766281,-0.251890755899385,-0.927907859496156,38,CKS1B|UBXN7|TUBA1A|WSB2|AP2S1|GRB2|NME1|FSCN1|SLC25A3,5
MARKEY_RB1_ACUTE_LOF_DN,0.561440677966102,0.921760134425541,0.0760837160951725,0.299237106578597,0.903190858218155,15,KRT7|GGPS1|TOR1AIP2|CCL5|TAPBP|SERPING1|PNPT1|IFT20,5
WP_MIRTARGETED_GENES_IN_LEUKOCYTES,0.562264150943396,0.921760134425541,0.070113215764256,-0.310621300609634,-0.912723147492814,15,TUBA1A|TXN2|TPM3|SH3BGRL3|RAB34,5
VECCHI_GASTRIC_CANCER_EARLY_UP,0.563157894736842,0.921760134425541,0.066436413766281,-0.255268162522879,-0.937227822587852,39,PSMA7|SOD2|CKS1B|PRPF4|PHF20|PRMT1,5
REACTOME_INFECTIOUS_DISEASE,0.564144736842105,0.921760134425541,0.0632191170859458,-0.215103409474021,-0.949817476476129,103,PSMA7|IRAK1|MED29|TUBA1A|PPP1CA|RPS23|DYNLL1|POM121C|RPL21|WASF2|PRMT1|MED9|H4C3|SPCS2|GNB4|GATAD2A|AP2S1|RPL5|PRKX|RPL7|HDAC2|GRB2,5
REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.566854990583804,0.921760134425541,0.0696133438850965,-0.29634533750348,-0.910842997187353,19,IRAK1|RPS23|POM121C,5
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,0.567164179104478,0.921760134425541,0.0758886900606117,0.295984321024791,0.921847671240591,18,ADAM9|HACD2,5
MISSIAGLIA_REGULATED_BY_METHYLATION_DN,0.570194384449244,0.921760134425541,0.0762797180809272,0.299679917706962,0.912685021328339,16,MDFI|PCLAF|PRKDC|YES1|EXOSC8|IFT20|FUT8,5
PULVER_FOREY_PERTURB_ACCUMULATION_S,0.572402044293015,0.921760134425541,0.0642140881844605,-0.239403687894297,-0.929050996439954,48,SAV1|COA3|EXTL3|RABAC1|H4C3|AP2S1|DCP1A|RPL5|PRKX|USP22|GRB2|RRP7A|RPS4X|MYLK3,5
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN,0.572504708097928,0.921760134425541,0.069119845655101,-0.296038095372776,-0.909898661954852,19,MRPS26|CXXC5|VGLL4|BMPR1A,5
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2,0.573584905660377,0.921760134425541,0.069119845655101,-0.308253965425813,-0.905767019191545,15,EMC3|H3-3A|GLIPR2|LRRK1,5
KARLSSON_TGFB1_TARGETS_DN,0.581132075471698,0.921760134425541,0.0684714904492088,-0.304478334087037,-0.894672782857666,15,GLUL|TPI1|NME1|TLE5,5
UDAYAKUMAR_MED1_TARGETS_DN,0.582560296846011,0.921760134425541,0.0675188953767744,-0.307012038935165,-0.911007801399325,16,FAM53C|MSX1,5
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4,0.584905660377359,0.921760134425541,0.0681513438679483,-0.303497106763875,-0.891789564968086,15,SAV1|GNB4|IRS2|TBL1X|DFFA,5
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP,0.588014981273408,0.921760134425541,0.0675188953767744,-0.279211828393566,-0.911103662035868,23,IRAK1|TUBA1A|CXXC5|AURKAIP1|NME1|NDUFAF8|ATP5ME,5
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.588486140724947,0.921760134425541,0.0739901439101342,0.292687421743258,0.91157942826585,18,RBBP7|CSNK2A1|MBD3|MAPKAPK5|RAD9A,5
KOBAYASHI_EGFR_SIGNALING_24HR_DN,0.589118198874296,0.921760134425541,0.0675188953767744,-0.29025662396692,-0.919567193236336,21,CKS1B|CCND1|TUBA1A,5
KEGG_MAPK_SIGNALING_PATHWAY,0.592750533049041,0.921760134425541,0.0736212741014394,0.281476591166314,0.916534294600338,21,DUSP6|SOS1|RPS6KA5|MAPKAPK5|RAC1|RASGRP3|CDC42|FLNA|FLNC|MAP3K20,5
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,0.593220338983051,0.921760134425541,0.0732558655828455,0.275704870333856,0.911437235758317,22,SFXN1|ITGB8|MDFI|DUSP6,5
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP,0.59447983014862,0.921760134425541,0.0732558655828455,0.290071361541722,0.89811729552542,17,LIN52|GATA3|TAPBP|RAD9A|PHACTR4|RASGRP3|SCO2|PNPT1,5
PULVER_FOREY_PERTURB_ATTRITION_S,0.596187175043328,0.921760134425541,0.0630790410571939,-0.24398103825184,-0.917428025749696,42,MRPS26|SALL4|ARL16|ARPC5L|LLPH|TRNT1|DPM2|MLXIP,5
BOCHKIS_FOXA2_TARGETS,0.598684210526316,0.921760134425541,0.0745500777420554,0.258737110838227,0.918771672736248,28,GDPD1|AASS|NEK8|GATA3|PCLAF|FEM1A|IDH2|PRKDC,5
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.600375234521576,0.921760134425541,0.0665892104103933,-0.296577980262311,-0.904756690756313,18,PSMA7|H3-3A|H4C3|SMARCA4,5
BLUM_RESPONSE_TO_SALIRASIB_UP,0.600849256900212,0.921760134425541,0.0727141077934447,0.28938277074121,0.895985284615439,17,KCMF1|RNF14|MYO5A|ATF6,5
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP,0.600877192982456,0.921760134425541,0.0743625384422526,0.258671224920349,0.918537712811509,28,TSR3|ZNF7|TBXA2R|ZHX3|RGS9|YES1|TUBD1,5
REACTOME_MRNA_SPLICING,0.601113172541744,0.921760134425541,0.065981614400873,-0.302071159889623,-0.896346554329437,16,PRPF4|SNRPN|PTBP1,5
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.603211009174312,0.921760134425541,0.0764767053228531,0.240675835268679,0.908098114184755,36,TSC2|KREMEN1|DUSP6|SOS1|ADAM17|VCP|PSMA6|YES1|POLR2D|RAC1,5
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5,0.603411513859275,0.921760134425541,0.0727141077934447,0.278886199154855,0.908099550150993,21,ADAM9|KREMEN1|HACD2,5
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP,0.60377358490566,0.921760134425541,0.0665892104103933,-0.291615501574597,-0.906126198620322,20,SALL4|CCND1|PTPN14|TPI1,5
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP,0.606884057971015,0.921760134425541,0.0643583367917361,-0.264226094741844,-0.897008881542636,26,GLUL|PRPF4|PPP1CA|RABAC1|AP2S1|RSL1D1,5
HAN_SATB1_TARGETS_UP,0.606884057971015,0.921760134425541,0.0643583367917361,-0.2638772542964,-0.895824619336777,26,TGFB2|TTPAL|CERK|RABAC1|CYB5R3|NME1|ANKRD1|RRP7A,5
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN,0.608695652173913,0.921839658205579,0.0642140881844605,-0.26611463387211,-0.90440375650397,27,IRAK1|DOK4|CCND1|ATOX1,5
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,0.616981132075472,0.928034557235421,0.0655321029282414,-0.296773514914285,-0.872033102988915,15,SOD2|LDHB,5
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP,0.617260787992495,0.928034557235421,0.0652353056017703,-0.292784631830497,-0.893184498609686,18,SOD2|PRDX1|CCND1,5
WONG_ADULT_TISSUE_STEM_MODULE,0.618421052631579,0.928034557235421,0.0728938564822936,0.255823185786947,0.908424367763569,28,PLEKHA5|DDIT4|GATA3|KLF6|CCL5|PMEPA1|YES1,5
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN,0.619870410367171,0.928034557235421,0.072003313661988,0.266259899583983,0.910919117039957,25,SFXN1|GPT2|CYB561A3|PTMS|FEM1A|ALDH7A1|MYL6B,5
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP,0.622601279317697,0.929467436930124,0.0711327399327894,0.283700834112088,0.883590564357416,18,SFXN1|TBXA2R|DUSP6,5
RIGGI_EWING_SARCOMA_PROGENITOR_UP,0.634989200863931,0.945268014922443,0.0707899094502623,0.286462091159802,0.87242969692617,16,TBXA2R|DUSP6|STEAP2|ALDH7A1|CCND2,5
BENPORATH_NANOG_TARGETS,0.637873754152824,0.946321582409001,0.0578529757032509,-0.225995212162195,-0.902240920779422,53,SAV1|ILF3|AMOTL1|SNRPN|BMP7|EOMES|RPL21|GLIPR2|H4C3|VIM,5
RAO_BOUND_BY_SALL4_ISOFORM_B,0.639308855291577,0.946321582409001,0.0704500850658419,0.264240576004176,0.887493410956915,24,GCLM|RBBP7|STEAP2|SLC2A3|PTMS|RPS20,5
REACTOME_SARS_COV_2_INFECTION,0.64378478664193,0.950262614648933,0.0626618230932492,-0.267048700358907,-0.882102967654742,24,IRAK1|RPS23|POM121C|PRMT1,5
JOHNSTONE_PARVB_TARGETS_2_DN,0.64755838641189,0.953147737302894,0.0689567351672811,0.27584136671254,0.854058466679307,17,PLEKHA5|HOOK3|FOXJ3,5
ENK_UV_RESPONSE_EPIDERMIS_UP,0.654661016949153,0.959604881635598,0.0683110858318647,0.26637366239162,0.880589719851693,22,GCLM|MDFI|CARHSP1,5
MARTENS_TRETINOIN_RESPONSE_DN,0.657580919931857,0.959604881635598,0.057609110864425,-0.211495124786326,-0.90967184910296,91,LDHB|MID1IP1|GLUL|TIMM10B|RPS23|SOX12|RPL21|PRMT1|HOMER3|TRNT1|RACK1|VIM|RPL5|RPL7|RSL1D1|RPL36|RRP7A|HNRNPA3|RPS4X|MRPL57|RPL15|PTMA|ACTG1|ATF4|SOX4|RPS12|HINT1|CNBP|RPL34|RPL7L1,5
CHICAS_RB1_TARGETS_SENESCENT,0.66046511627907,0.959604881635598,0.0725351864394589,0.231923619055214,0.889818950077972,38,GCLM|RBBP7|DDIT4|PCLAF|ALDH7A1|IDH2|ZNF846|PRKDC|DYNC1H1|PRXL2A|EXOSC8|FUT8|MTHFD1|SMAD5|RBCK1|TTC3|FADS1|SOX11|PAICS|NUCKS1|NETO2|CBX5,5
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A,0.660674157303371,0.959604881635598,0.0707899094502623,0.235714384170106,0.875314184767875,33,TSR3|STEAP2|GATA3|GGPS1|RPS6KA5|TAPBP|MYO5A|MYL7|SERPING1|UNKL|FLNC|LRRC58|MAP3K20|IFITM3|SOX11|PNPO,5
BRUINS_UVC_RESPONSE_LATE,0.66110183639399,0.959604881635598,0.0564118388217596,-0.216222745648167,-0.897471423705135,68,COA3|DOK4|SEPTIN11|TUBA1A|DIABLO|ATOX1|FAM89A|WDR5|MYH6|ARPC5L|TOMM5|GATAD2A|ACTA2|SEMA3E|ANKRD1,5
WP_CILIARY_LANDSCAPE,0.663135593220339,0.959897930517839,0.0676760401641789,0.264305752684232,0.849691711418627,20,CLUAP1|NEK8|ZYG11B|MYL6B|IFT172|RAC1|PAFAH1B1|DYNC1H1|DCAF7,5
PARENT_MTOR_SIGNALING_UP,0.669491525423729,0.963761611115448,0.0672065093710464,0.261257741656181,0.863677285015772,22,TSC2|DDIT4|ELOB|PRRC2B|ALDH7A1,5
WP_FATTY_ACID_AND_LIPOPROTEIN_TRANSPORT_IN_HEPATOCYTES,0.672316384180791,0.963761611115448,0.0613026075396207,-0.284740312625489,-0.853507720103431,17,WASF2|AP2S1|CYB5R3|NME1|HIP1|RAB34|RALBP1|APOE,5
MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN,0.673773987206823,0.963761611115448,0.0672065093710464,0.259967487393056,0.846497098353847,21,CSNK2A1|RNF14|RPP14|TSPAN14|GGPS1|PHF6,5
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS,0.67409948542024,0.963761611115448,0.0567672387487446,-0.229690049731103,-0.879791215119161,46,VAPA|TUBA1A|TIMM10B|TCF3|RPS23|EXTL3|TOMM5|PAFAH1B2|TNFAIP8L1|BMPR1A,5
RIZKI_TUMOR_INVASIVENESS_3D_DN,0.676082862523541,0.963761611115448,0.0610363728309177,-0.283417188999418,-0.849541663386383,17,BMP7|PTBP1|HM13|PRMT1|USP22|FASN,5
PULVER_FOREY_PERTURB_ATTRITION_G2_M,0.676840215439856,0.963761611115448,0.0587185879555941,-0.242896042708083,-0.869143484255955,33,GFER|POM121C|RAB3IP|STXBP4|H4C3|AP2S1|DCP1A,5
MANALO_HYPOXIA_DN,0.684322033898305,0.971774378760737,0.066132620475844,0.259309996868755,0.857238344989561,22,SNRPD1|PCLAF|CIAO1|UBIAD1|GEMIN6|EXOSC8|WDR12|MTHFD1|METTL2B|EXOSC2|POLD2,5
REACTOME_DEUBIQUITINATION,0.686456400742115,0.972170686456401,0.0596037042575973,-0.282626085710122,-0.838646490391372,16,PSMA7,5
KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP,0.690355329949239,0.972890468379807,0.0747385227439092,0.209243421479469,0.881671909235241,58,PLEKHA5|GPT2|DUSP6|DDIT4|CARHSP1|PHF21A|SLC2A3|HACD2|GGPS1|RPS6KA5|YIPF4|MYO5A|NKIRAS2|UGGT1|RANGAP1|CCDC69|RPL37|NEK1|SIPA1L2,5
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP,0.690677966101695,0.972890468379807,0.0656813601934011,0.277821667782558,0.838552388856961,15,DUSP6|SLC2A3|KLF6|RPS6KA5|JUP|PDLIM5,5
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,0.694063926940639,0.975038867873713,0.069119845655101,0.224656776049782,0.858854515960917,37,LZIC|GPT2|MIS18A|TOR1AIP2|ENO1|COMMD2|ZNF655|SENP5|PNPT1|TBL1XR1|FAM168B|PAPOLA|ANXA2|FLNA|COPA|TTC3|CCDC88A|POLH|EIF4A1|NABP1|PAICS,5
