,25L007999,25L008000,25L008001,25L008011,25L008012,25L008013
ENSMUSG00000025019,0,110,0,0,3,0
ENSMUSG00000025024,0,12,0,0,0,0
ENSMUSG00000025025,0,122,0,3,0,0
ENSMUSG00000025026,0,60,9,3,2,0
ENSMUSG00000025027,0,32,904,42,0,0
ENSMUSG00000025034,0,201,15,1671,35,0
ENSMUSG00000025035,0,1000,0,1129,172,11
ENSMUSG00000025036,0,13,0,0,0,0
ENSMUSG00000025037,0,101,0,7,25,0
ENSMUSG00000025040,0,9,0,0,0,0
ENSMUSG00000025041,0,22,0,15,51,0
ENSMUSG00000025050,0,45,0,56,0,0
ENSMUSG00000025056,0,0,0,0,17,0
ENSMUSG00000025059,0,13,0,4,0,0
ENSMUSG00000025060,0,215,0,11,2,0
ENSMUSG00000025066,40,1166,1148,456,126,0
ENSMUSG00000025068,0,99,346,16,0,2
ENSMUSG00000025077,0,0,0,7,0,0
ENSMUSG00000025078,0,1,58,13,2,0
ENSMUSG00000025085,0,1364,71,3246,202,0
ENSMUSG00000025086,0,133,433,123,5,0
ENSMUSG00000025092,2,127,0,24,3,0
ENSMUSG00000025102,0,197,0,58,17,0
ENSMUSG00000025103,0,119,0,64,1,0
ENSMUSG00000025104,0,644,1029,331,68,6
ENSMUSG00000025128,0,50,0,49,39,0
ENSMUSG00000025130,0,22,0,44,1,0
ENSMUSG00000025132,5,850,3087,460,212,0
ENSMUSG00000025133,0,115,0,0,0,0
ENSMUSG00000025134,0,32,0,51,14,0
ENSMUSG00000025135,27,1046,0,519,129,0
ENSMUSG00000025137,6,106,0,283,161,0
ENSMUSG00000025138,0,101,0,1078,4,0
ENSMUSG00000025139,0,211,53,25,73,0
ENSMUSG00000025140,0,0,0,0,3,0
ENSMUSG00000025142,0,72,1,14,0,0
ENSMUSG00000025144,9,164,0,258,34,0
ENSMUSG00000025145,0,80,0,0,0,0
ENSMUSG00000025147,0,386,0,886,44,0
ENSMUSG00000025151,0,7,152,67,3,0
ENSMUSG00000025153,5,440,0,178,83,0
ENSMUSG00000025155,0,4,0,89,0,0
ENSMUSG00000025156,0,802,0,276,278,0
ENSMUSG00000025157,0,812,1,26,93,8
ENSMUSG00000025158,2,332,16,510,18,0
ENSMUSG00000025159,0,113,0,94,124,0
ENSMUSG00000025162,0,56,0,495,14,0
ENSMUSG00000025169,0,0,0,0,12,0
ENSMUSG00000025170,0,1077,0,415,218,0
ENSMUSG00000025171,0,0,0,0,6,0
ENSMUSG00000025173,0,100,0,2435,3,0
ENSMUSG00000025175,0,0,0,4,7,0
ENSMUSG00000025178,0,1,0,14,11,0
ENSMUSG00000025184,0,103,0,11,0,0
ENSMUSG00000025189,0,49,0,0,0,0
ENSMUSG00000025190,0,81,4,138,4,0
ENSMUSG00000025192,0,11,0,1,13,0
ENSMUSG00000025193,0,9,0,0,0,0
ENSMUSG00000025198,0,93,0,0,4,0
ENSMUSG00000025200,0,106,0,0,4,0
ENSMUSG00000025203,3,2212,323,2747,152,0
ENSMUSG00000025204,0,210,2,339,11,0
ENSMUSG00000025207,0,5,0,28,0,0
ENSMUSG00000025208,0,699,882,324,30,0
ENSMUSG00000025209,0,121,206,45,3,0
ENSMUSG00000025212,0,152,158,40,49,0
ENSMUSG00000025217,0,36,0,10,1,0
ENSMUSG00000025220,0,202,10,195,36,0
ENSMUSG00000025221,0,335,0,143,11,0
ENSMUSG00000025223,0,14,0,0,8,0
ENSMUSG00000025224,0,54,0,22,3,0
ENSMUSG00000025225,1,67,0,107,29,0
ENSMUSG00000025226,0,125,0,70,18,0
ENSMUSG00000025227,0,8,0,0,51,0
ENSMUSG00000025228,0,456,0,613,125,0
ENSMUSG00000025231,0,0,0,1,4,0
ENSMUSG00000025232,0,159,0,764,0,3
ENSMUSG00000025234,0,215,0,33,5,0
ENSMUSG00000025235,0,0,0,51,0,0
ENSMUSG00000025237,2,727,1088,785,157,3
ENSMUSG00000025239,0,39,0,1,5,0
ENSMUSG00000025240,0,19,0,2,109,0
ENSMUSG00000025243,0,4,0,2,1,0
ENSMUSG00000025245,0,94,0,174,23,0
ENSMUSG00000025246,22,100,81,110,9,0
ENSMUSG00000025255,0,0,0,0,1,0
ENSMUSG00000025260,0,93,0,47,8,0
ENSMUSG00000025261,0,34,0,0,0,0
ENSMUSG00000025262,0,33,0,6,0,0
ENSMUSG00000025264,0,226,4017,25,10,0
ENSMUSG00000025265,0,0,602,12,0,0
ENSMUSG00000025266,0,164,0,39,6,0
ENSMUSG00000025268,0,1,5,0,0,0
ENSMUSG00000025272,0,128,0,47,15,0
ENSMUSG00000025277,0,3,0,17,47,0
ENSMUSG00000025278,0,0,1,0,0,0
ENSMUSG00000025280,0,12,0,12,3,0
ENSMUSG00000025283,0,6,0,0,0,0
ENSMUSG00000025287,0,0,0,20,3,0
ENSMUSG00000025290,7,402,173,312,27,0
ENSMUSG00000025314,0,112,0,5,24,0
ENSMUSG00000025316,4,845,714,425,71,0
ENSMUSG00000025318,0,389,0,40,104,0
ENSMUSG00000025321,0,20,0,0,0,0
ENSMUSG00000025323,0,0,0,21,1,0
ENSMUSG00000025326,0,305,2,156,23,0
ENSMUSG00000025332,0,0,0,0,40,0
ENSMUSG00000025337,7,12,0,14,0,0
ENSMUSG00000025340,0,207,0,146,17,0
ENSMUSG00000025350,0,14,0,0,0,0
ENSMUSG00000025351,0,65,0,217,0,0
ENSMUSG00000025352,0,0,0,18,0,0
ENSMUSG00000025353,0,7,0,0,0,0
ENSMUSG00000025354,0,64,58,147,4,0
ENSMUSG00000025355,0,0,0,2,0,0
ENSMUSG00000025357,1,10,0,3,2,0
ENSMUSG00000025362,0,956,140,590,46,0
ENSMUSG00000025364,8,352,0,100,17,0
ENSMUSG00000025366,0,4,0,0,0,0
ENSMUSG00000025369,0,125,2469,60,25,0
ENSMUSG00000025371,0,228,0,3,54,0
ENSMUSG00000025372,0,733,135,1341,177,0
ENSMUSG00000025373,0,471,0,376,87,0
ENSMUSG00000025374,0,219,0,51,2,0
ENSMUSG00000025375,0,148,0,0,11,0
ENSMUSG00000025377,0,89,19,11,52,0
ENSMUSG00000025381,0,171,0,18,28,0
ENSMUSG00000025384,18,225,0,165,57,0
ENSMUSG00000025386,0,2,0,0,0,0
ENSMUSG00000025393,0,63,2,22,7,0
ENSMUSG00000025400,0,33,0,21,0,0
ENSMUSG00000025403,0,2,0,0,0,0
ENSMUSG00000025404,0,10,0,1,3,0
ENSMUSG00000025408,0,242,8712,256,13,0
ENSMUSG00000025409,0,0,0,0,1,0
ENSMUSG00000025410,9,877,5,675,536,1
ENSMUSG00000025413,20,156,517,6,7,0
ENSMUSG00000025417,0,11,0,155,8,0
ENSMUSG00000025421,0,127,466,157,36,0
ENSMUSG00000025422,0,36,0,211,13,0
ENSMUSG00000025423,0,106,0,106,80,30
ENSMUSG00000025427,0,764,0,212,177,0
ENSMUSG00000025428,0,1014,4243,1550,59,0
ENSMUSG00000025429,0,21,0,0,0,0
ENSMUSG00000025436,0,0,0,0,4,0
ENSMUSG00000025437,0,8,29,0,6,0
ENSMUSG00000025439,0,171,0,2,2,0
ENSMUSG00000025451,0,4,0,34,25,0
ENSMUSG00000025464,0,5,0,38,0,0
ENSMUSG00000025465,0,185,7,60,13,0
ENSMUSG00000025466,0,212,0,451,57,3
ENSMUSG00000025468,0,173,0,4,44,0
ENSMUSG00000025470,0,104,0,27,20,0
ENSMUSG00000025474,0,0,0,64,0,0
ENSMUSG00000025475,0,0,0,0,2,0
ENSMUSG00000025477,2,198,0,342,78,0
ENSMUSG00000025478,97,95,0,121,63,0
ENSMUSG00000025479,0,1,0,0,1,0
ENSMUSG00000025481,0,10,0,0,6,0
ENSMUSG00000025484,0,1498,7314,703,261,0
ENSMUSG00000025485,0,171,0,208,46,0
ENSMUSG00000025486,0,0,0,0,41,0
ENSMUSG00000025487,4,738,52,611,136,0
ENSMUSG00000025495,0,320,0,38,27,0
ENSMUSG00000025499,124,1409,0,2274,454,22
ENSMUSG00000025503,0,66,0,0,6,0
ENSMUSG00000025505,0,48,10,244,14,6
ENSMUSG00000025507,0,5,0,0,5,0
ENSMUSG00000025508,0,246,14,291,5,6
ENSMUSG00000025509,0,13,0,5,0,0
ENSMUSG00000025510,0,9,0,0,0,0
ENSMUSG00000025511,0,511,0,27,45,0
ENSMUSG00000025512,30,56,0,87,26,0
ENSMUSG00000025521,0,45,0,414,10,0
ENSMUSG00000025529,0,36,0,0,6,0
ENSMUSG00000025531,0,14,0,0,26,0
ENSMUSG00000025532,29,770,0,855,73,0
ENSMUSG00000025533,0,8,0,0,0,0
ENSMUSG00000025534,0,37,0,59,5,0
ENSMUSG00000025537,0,8,172,0,0,0
ENSMUSG00000025545,0,0,0,6,0,0
ENSMUSG00000025555,0,96,0,86,6,0
ENSMUSG00000025558,0,4,0,0,0,0
ENSMUSG00000025571,2,478,252,165,92,7
ENSMUSG00000025574,0,0,0,1,0,0
ENSMUSG00000025575,12,0,0,24,16,0
ENSMUSG00000025576,5,896,44,752,393,0
ENSMUSG00000025578,0,0,0,250,4,0
ENSMUSG00000025579,0,109,0,0,0,0
ENSMUSG00000025580,0,1,0,0,0,0
ENSMUSG00000025582,0,56,0,101,4,0
ENSMUSG00000025583,0,12,0,0,2,0
ENSMUSG00000025586,0,40,0,0,70,0
ENSMUSG00000025591,0,52,43,0,1,0
ENSMUSG00000025592,0,0,0,0,11,0
ENSMUSG00000025597,0,15,0,132,0,0
ENSMUSG00000025607,0,69,1,17,7,0
ENSMUSG00000025609,0,136,0,87,8,0
ENSMUSG00000025612,0,76,0,0,4,0
ENSMUSG00000025613,0,54,0,6,0,0
ENSMUSG00000025616,0,385,63,299,53,0
ENSMUSG00000025630,0,211,0,13,1,0
ENSMUSG00000025646,0,10,61,3,14,0
ENSMUSG00000025647,0,2,0,246,6,0
ENSMUSG00000025648,0,22,0,18,0,0
ENSMUSG00000025651,0,73,0,5,4,0
ENSMUSG00000025656,0,43,9,463,64,2
ENSMUSG00000025658,0,63,0,134,8,0
ENSMUSG00000025665,0,2,0,228,0,0
ENSMUSG00000025666,0,8,6,76,0,0
ENSMUSG00000025702,0,351,0,0,20,0
ENSMUSG00000025722,0,238,0,548,37,10
ENSMUSG00000025723,0,0,0,6,0,0
ENSMUSG00000025724,0,178,0,5,9,0
ENSMUSG00000025728,0,221,0,110,21,0
ENSMUSG00000025730,0,114,0,1260,104,0
ENSMUSG00000025731,0,60,0,200,40,0
ENSMUSG00000025732,0,149,0,159,135,0
ENSMUSG00000025733,0,13,0,38,9,0
ENSMUSG00000025735,1,122,0,0,28,8
ENSMUSG00000025736,8,136,7,394,58,0
ENSMUSG00000025738,3,61,1122,181,78,0
ENSMUSG00000025739,6,282,0,215,22,0
ENSMUSG00000025742,0,4,0,0,4,0
ENSMUSG00000025743,94,758,2069,1365,41,0
ENSMUSG00000025747,0,1,0,1,0,0
ENSMUSG00000025757,0,47,0,16,11,0
ENSMUSG00000025758,0,1,0,22,3,0
ENSMUSG00000025759,0,13,0,0,1,0
ENSMUSG00000025762,0,67,0,31,0,0
ENSMUSG00000025764,0,338,1916,10,9,0
ENSMUSG00000025766,0,0,0,8,0,0
ENSMUSG00000025777,0,395,758,146,8,0
ENSMUSG00000025781,0,177,121,275,33,0
ENSMUSG00000025782,0,1,4,0,2,0
ENSMUSG00000025784,0,0,0,7,0,0
ENSMUSG00000025785,0,306,0,0,8,0
ENSMUSG00000025786,2,1605,546,864,460,0
ENSMUSG00000025789,0,6,0,0,0,0
ENSMUSG00000025790,0,262,0,23,30,0
ENSMUSG00000025791,0,357,0,2,18,0
ENSMUSG00000025793,0,307,0,584,23,0
ENSMUSG00000025794,73,913,117,600,82,25
ENSMUSG00000025795,0,43,0,0,1,0
ENSMUSG00000025809,0,1,0,0,0,0
ENSMUSG00000025812,0,0,0,7,3,0
ENSMUSG00000025813,0,405,0,1300,71,0
ENSMUSG00000025815,0,0,0,1,0,0
ENSMUSG00000025816,0,3,0,0,4,0
ENSMUSG00000025817,0,25,0,286,31,0
ENSMUSG00000025821,0,24,0,117,49,0
ENSMUSG00000025825,6,191,0,886,84,0
ENSMUSG00000025854,27,6,0,29,2,0
ENSMUSG00000025855,0,154,0,139,36,7
ENSMUSG00000025856,12,546,1633,714,54,0
ENSMUSG00000025858,0,160,0,98,129,1
ENSMUSG00000025860,0,52,0,19,7,0
ENSMUSG00000025862,0,37,0,246,13,0
ENSMUSG00000025867,0,136,0,40,100,0
ENSMUSG00000025868,0,228,0,136,10,0
ENSMUSG00000025869,0,260,8,2013,40,0
ENSMUSG00000025870,0,53,0,0,2,0
ENSMUSG00000025871,0,357,0,1780,37,0
ENSMUSG00000025872,0,113,0,104,25,0
ENSMUSG00000025873,0,100,0,0,82,100
ENSMUSG00000025875,5,332,0,430,7,0
ENSMUSG00000025876,0,73,0,19,126,0
ENSMUSG00000025878,0,50,180,30,9,0
ENSMUSG00000025880,0,26,0,45,7,0
ENSMUSG00000025885,0,41,0,8,3,0
ENSMUSG00000025889,0,799,0,2545,900,0
ENSMUSG00000025892,0,5,0,0,1,0
ENSMUSG00000025893,0,39,0,8,1,0
ENSMUSG00000025894,0,22,0,0,11,0
ENSMUSG00000025898,0,0,0,2,0,0
ENSMUSG00000025899,0,360,29,368,35,0
ENSMUSG00000025903,0,16,18,0,0,0
ENSMUSG00000025907,0,177,0,16,2,0
ENSMUSG00000025909,0,11,0,2,0,0
ENSMUSG00000025915,0,2,0,69,5,0
ENSMUSG00000025917,0,222,0,662,23,0
ENSMUSG00000025920,0,662,0,310,59,0
ENSMUSG00000025921,0,13,0,405,5,0
ENSMUSG00000025925,0,0,0,6,0,0
ENSMUSG00000025931,0,0,0,2,2,0
ENSMUSG00000025933,0,2,0,0,4,0
ENSMUSG00000025935,0,46,0,32,29,0
ENSMUSG00000025937,0,65,0,8,0,0
ENSMUSG00000025938,0,2,0,0,0,0
ENSMUSG00000025939,0,507,0,233,42,0
ENSMUSG00000025940,0,212,0,204,79,0
ENSMUSG00000025949,0,53,0,0,0,0
ENSMUSG00000025950,0,243,0,0,2,0
ENSMUSG00000025955,0,0,0,0,1,0
ENSMUSG00000025956,0,300,0,2,22,0
ENSMUSG00000025958,0,120,0,189,7,0
ENSMUSG00000025959,0,872,66,1464,148,0
ENSMUSG00000025962,0,6,0,0,0,0
ENSMUSG00000025964,0,35,0,0,12,0
ENSMUSG00000025967,0,192,0,21,8,0
ENSMUSG00000025968,0,16,0,0,0,0
ENSMUSG00000025969,0,11,0,13,8,0
ENSMUSG00000025971,0,1,359,0,11,0
ENSMUSG00000025979,19,685,0,620,37,0
ENSMUSG00000025980,0,407,0,21,6,0
ENSMUSG00000025981,0,65,0,13,0,0
ENSMUSG00000025982,0,76,0,9,4,0
ENSMUSG00000025986,0,16,0,737,6,0
ENSMUSG00000025995,0,24,0,0,1,0
ENSMUSG00000025997,0,49,0,0,0,0
ENSMUSG00000026000,0,12,0,11,9,0
ENSMUSG00000026004,0,0,0,8,0,0
ENSMUSG00000026005,0,22,0,164,1,0
ENSMUSG00000026014,5,391,0,445,62,1
ENSMUSG00000026017,0,1,0,21,0,0
ENSMUSG00000026018,0,235,5,335,3,0
ENSMUSG00000026019,0,101,0,2,4,0
ENSMUSG00000026020,0,151,0,69,5,0
ENSMUSG00000026021,0,856,0,141,27,0
ENSMUSG00000026024,0,19,10,14,2,0
ENSMUSG00000026027,0,621,0,175,35,0
ENSMUSG00000026028,0,136,0,6,57,0
ENSMUSG00000026031,0,21,9,8,7,0
ENSMUSG00000026032,7,54,269,60,7,0
ENSMUSG00000026034,0,3,0,0,0,0
ENSMUSG00000026035,0,18,0,4,8,0
ENSMUSG00000026036,0,21,0,0,5,0
ENSMUSG00000026037,76,40,0,74,5,0
ENSMUSG00000026048,0,15,0,0,9,0
ENSMUSG00000026049,0,122,0,0,12,0
ENSMUSG00000026058,0,10,0,105,1,0
ENSMUSG00000026064,0,123,0,219,11,2
ENSMUSG00000026074,0,280,71,30,31,0
ENSMUSG00000026078,0,137,0,99,44,0
ENSMUSG00000026080,0,184,0,130,4,0
ENSMUSG00000026082,0,0,0,8,0,0
ENSMUSG00000026083,21,141,0,30,26,0
ENSMUSG00000026087,0,685,154,197,46,5
ENSMUSG00000026088,0,22,0,0,13,0
ENSMUSG00000026090,0,203,0,14,43,0
ENSMUSG00000026094,0,4,0,0,0,0
ENSMUSG00000026095,0,48,0,830,16,0
ENSMUSG00000026096,0,7,0,7,0,0
ENSMUSG00000026100,0,0,0,0,4,0
ENSMUSG00000026102,0,87,0,17,6,0
ENSMUSG00000026103,0,479,0,912,30,0
ENSMUSG00000026104,0,9,0,10,17,0
ENSMUSG00000026107,0,73,0,0,8,0
ENSMUSG00000026109,0,55,0,0,11,0
ENSMUSG00000026110,0,177,0,34,11,0
ENSMUSG00000026112,7,506,1,133,3,0
ENSMUSG00000026113,0,32,16079,0,26,0
ENSMUSG00000026116,0,6,0,0,0,0
ENSMUSG00000026121,0,0,0,41,0,0
ENSMUSG00000026123,0,695,12,598,73,0
ENSMUSG00000026126,0,2,0,0,0,0
ENSMUSG00000026127,0,127,0,78,105,0
ENSMUSG00000026131,0,116,0,823,12,0
ENSMUSG00000026134,0,4,0,2,0,0
ENSMUSG00000026135,0,0,20,0,9,0
ENSMUSG00000026150,0,162,0,11,2,0
ENSMUSG00000026153,0,13,0,9,1,0
ENSMUSG00000026154,0,1,0,0,0,0
ENSMUSG00000026155,0,164,0,437,20,0
ENSMUSG00000026156,0,74,0,1,1,0
ENSMUSG00000026158,0,262,4,334,71,0
ENSMUSG00000026159,0,50,0,20,73,0
ENSMUSG00000026162,0,0,0,0,9,0
ENSMUSG00000026163,0,291,0,97,2,0
ENSMUSG00000026171,0,119,0,2,0,0
ENSMUSG00000026173,0,2,12,0,2,0
ENSMUSG00000026174,0,501,0,195,24,0
ENSMUSG00000026179,0,158,0,303,23,0
ENSMUSG00000026180,9,1,2,1,0,0
ENSMUSG00000026181,0,8,0,84,16,0
ENSMUSG00000026185,0,78,0,1602,13,0
ENSMUSG00000026187,0,7,0,0,0,0
ENSMUSG00000026188,0,18,0,3,4,3
ENSMUSG00000026192,0,43,0,3,0,0
ENSMUSG00000026193,0,11,0,5,0,0
ENSMUSG00000026197,0,158,0,0,12,0
ENSMUSG00000026199,0,0,0,10,0,0
ENSMUSG00000026201,0,245,387,13,71,0
ENSMUSG00000026202,0,474,693,225,44,0
ENSMUSG00000026203,0,339,0,1947,13,1
ENSMUSG00000026204,0,6,15,28,13,0
ENSMUSG00000026207,0,27,0,121,25,0
ENSMUSG00000026209,0,26,0,0,28,0
ENSMUSG00000026211,0,2,0,0,15,0
ENSMUSG00000026213,0,0,0,3,72,0
ENSMUSG00000026219,0,94,0,94,78,0
ENSMUSG00000026220,0,33,0,0,9,0
ENSMUSG00000026223,0,48,6,14,0,0
ENSMUSG00000026224,7,0,0,0,3,0
ENSMUSG00000026227,0,1,2904,441,4,0
ENSMUSG00000026229,0,460,44,241,12,6
ENSMUSG00000026234,0,186,0,43,16,4
ENSMUSG00000026235,8,970,0,623,47,0
ENSMUSG00000026238,0,1444,2012,1219,67,0
ENSMUSG00000026239,0,6,0,2,2,0
ENSMUSG00000026240,0,273,0,1051,22,0
ENSMUSG00000026245,8,77,0,15,11,0
ENSMUSG00000026248,0,85,0,0,7,0
ENSMUSG00000026249,0,0,0,1,5,0
ENSMUSG00000026254,0,274,570,168,23,0
ENSMUSG00000026258,0,0,0,3,0,0
ENSMUSG00000026259,0,279,0,950,19,0
ENSMUSG00000026260,0,1246,0,471,99,1
ENSMUSG00000026269,0,310,0,312,18,0
ENSMUSG00000026270,0,43,0,12,33,0
ENSMUSG00000026273,0,15,179,0,29,0
ENSMUSG00000026275,0,110,3,303,37,0
ENSMUSG00000026276,0,132,0,730,3,0
ENSMUSG00000026277,2,633,520,72,10,0
ENSMUSG00000026278,6,288,0,255,9,0
ENSMUSG00000026279,0,4,0,0,64,0
ENSMUSG00000026280,0,650,0,1,121,0
ENSMUSG00000026281,0,169,0,101,33,0
ENSMUSG00000026283,0,25,0,0,67,0
ENSMUSG00000026288,0,0,0,4,0,0
ENSMUSG00000026289,0,0,0,81,24,0
ENSMUSG00000026305,0,81,0,24,0,0
ENSMUSG00000026307,0,10,0,8,0,0
ENSMUSG00000026309,0,0,48,121,5,0
ENSMUSG00000026311,0,593,0,2272,14,0
ENSMUSG00000026312,0,3,0,0,0,0
ENSMUSG00000026313,0,48,0,244,64,0
ENSMUSG00000026317,0,260,0,1268,28,0
ENSMUSG00000026319,0,4,0,15,13,0
ENSMUSG00000026335,0,1,0,0,3,0
ENSMUSG00000026339,0,19,0,0,0,0
ENSMUSG00000026341,0,315,0,18,39,0
ENSMUSG00000026343,0,18,0,0,0,6
ENSMUSG00000026344,0,171,0,5,8,49
ENSMUSG00000026347,0,123,0,0,0,0
ENSMUSG00000026348,0,30,0,5,3,0
ENSMUSG00000026349,0,76,819,25,1,2
ENSMUSG00000026353,0,903,2,146,79,9
ENSMUSG00000026356,0,18,514,8,0,0
ENSMUSG00000026360,0,234,431,217,40,0
ENSMUSG00000026361,0,182,0,23,2,0
ENSMUSG00000026374,1,1630,28,453,142,7
ENSMUSG00000026377,0,199,0,91,6,0
ENSMUSG00000026380,0,17,0,0,0,0
ENSMUSG00000026383,0,200,0,1,0,0
ENSMUSG00000026384,4,468,0,79,2,0
ENSMUSG00000026385,0,74,9,129,8,0
ENSMUSG00000026393,0,6,10,0,0,0
ENSMUSG00000026409,0,12,0,0,4,0
ENSMUSG00000026411,0,8,0,0,0,0
ENSMUSG00000026421,0,0,0,5,36,0
ENSMUSG00000026425,0,288,0,42,31,0
ENSMUSG00000026426,0,447,0,706,10,0
ENSMUSG00000026427,0,6,0,2,0,0
ENSMUSG00000026430,0,29,0,75,25,0
ENSMUSG00000026433,0,0,0,166,0,0
ENSMUSG00000026434,0,295,0,448,42,0
ENSMUSG00000026436,0,21,9,25,7,0
ENSMUSG00000026439,0,0,0,0,1,0
ENSMUSG00000026442,0,216,0,2,0,0
ENSMUSG00000026443,0,15,6,0,9,0
ENSMUSG00000026447,0,20,0,0,0,0
ENSMUSG00000026455,0,71,0,13,0,0
ENSMUSG00000026456,0,3,0,41,15,0
ENSMUSG00000026457,0,1893,30,2440,299,43
ENSMUSG00000026458,0,8,0,302,120,0
ENSMUSG00000026463,0,81,0,0,1,0
ENSMUSG00000026466,0,96,0,215,4,0
ENSMUSG00000026469,0,270,0,70,32,0
ENSMUSG00000026470,0,10,0,27,16,0
ENSMUSG00000026473,0,57,0,0,13,0
ENSMUSG00000026475,0,0,76,0,0,0
ENSMUSG00000026479,0,49,0,0,0,0
ENSMUSG00000026482,0,65,0,101,29,0
ENSMUSG00000026484,0,75,0,3,0,0
ENSMUSG00000026489,0,5,0,0,0,0
ENSMUSG00000026490,0,813,0,24,119,0
ENSMUSG00000026491,0,4,0,0,39,0
ENSMUSG00000026492,0,167,0,127,12,0
ENSMUSG00000026494,0,323,0,61,0,0
ENSMUSG00000026495,0,37,0,73,12,1
ENSMUSG00000026496,0,23,0,13,1,0
ENSMUSG00000026499,0,22,0,0,14,0
ENSMUSG00000026500,0,211,20,57,0,0
ENSMUSG00000026502,0,35,0,10,39,0
ENSMUSG00000026504,0,210,0,76,44,0
ENSMUSG00000026509,0,6,0,13,40,0
ENSMUSG00000026510,0,42,0,0,3,0
ENSMUSG00000026511,9,216,92,334,27,0
ENSMUSG00000026514,0,54,0,0,47,0
ENSMUSG00000026516,0,4,15,0,6,0
ENSMUSG00000026520,0,6,0,6,0,0
ENSMUSG00000026525,0,46,0,0,6,0
ENSMUSG00000026527,0,38,262,21,19,0
ENSMUSG00000026544,0,354,0,552,1,0
ENSMUSG00000026546,0,75,0,5,0,0
ENSMUSG00000026553,0,25,0,35,3,0
ENSMUSG00000026554,0,4,0,588,14,0
ENSMUSG00000026556,0,0,0,0,37,0
ENSMUSG00000026558,0,339,936,308,199,0
ENSMUSG00000026563,0,17,0,0,0,0
ENSMUSG00000026566,0,34,0,0,159,0
ENSMUSG00000026568,0,292,0,107,24,0
ENSMUSG00000026571,0,40,0,488,6,102
ENSMUSG00000026575,0,274,378,262,42,0
ENSMUSG00000026576,1,1607,1223,2107,219,0
ENSMUSG00000026577,0,37,0,2,0,0
ENSMUSG00000026578,0,15,0,60,0,0
ENSMUSG00000026584,0,34,0,14,6,0
ENSMUSG00000026585,3,942,0,943,26,0
ENSMUSG00000026587,0,44,0,10,1,0
ENSMUSG00000026594,0,93,14,9,71,0
ENSMUSG00000026596,0,701,54,474,36,0
ENSMUSG00000026600,0,11,0,0,9,0
ENSMUSG00000026603,5,431,0,544,65,1
ENSMUSG00000026605,0,5,0,0,0,0
ENSMUSG00000026608,0,312,0,104,61,4
ENSMUSG00000026614,0,24,0,0,0,0
ENSMUSG00000026615,0,2,0,107,0,0
ENSMUSG00000026617,0,20,0,6,0,0
ENSMUSG00000026618,0,15,0,0,0,0
ENSMUSG00000026620,0,185,479,274,21,0
ENSMUSG00000026622,0,41,0,0,0,0
ENSMUSG00000026623,0,397,0,288,64,0
ENSMUSG00000026626,0,231,10,359,51,0
ENSMUSG00000026627,0,3,0,0,11,0
ENSMUSG00000026630,0,97,0,0,0,0
ENSMUSG00000026632,0,0,0,2,0,0
ENSMUSG00000026634,2,460,0,772,26,0
ENSMUSG00000026640,0,20,31,2,37,0
ENSMUSG00000026641,0,263,0,0,19,0
ENSMUSG00000026643,0,248,44,188,33,22
ENSMUSG00000026646,0,14,0,1,0,0
ENSMUSG00000026648,0,5,0,89,2,0
ENSMUSG00000026650,0,0,0,0,6,0
ENSMUSG00000026655,0,1,0,0,0,0
ENSMUSG00000026657,0,115,0,7,3,0
ENSMUSG00000026659,0,154,0,14,0,0
ENSMUSG00000026662,0,248,985,192,12,0
ENSMUSG00000026663,0,0,0,670,4,0
ENSMUSG00000026664,0,15,0,23,4,0
ENSMUSG00000026667,0,455,87,717,145,0
ENSMUSG00000026669,0,0,0,0,7,0
ENSMUSG00000026670,0,11,120,28,7,0
ENSMUSG00000026672,0,67,0,1,0,0
ENSMUSG00000026674,0,0,0,4,0,0
ENSMUSG00000026675,0,145,7,136,51,3
ENSMUSG00000026679,0,10,0,3,0,0
ENSMUSG00000026687,9,22,0,28,0,0
ENSMUSG00000026688,0,288,0,222,123,0
ENSMUSG00000026694,0,132,0,0,0,0
ENSMUSG00000026696,0,316,0,188,21,23
ENSMUSG00000026698,0,338,0,0,62,0
ENSMUSG00000026701,0,172,0,65,16,0
ENSMUSG00000026707,0,6,0,0,0,0
ENSMUSG00000026715,0,8,0,0,6,0
ENSMUSG00000026718,0,324,0,4,32,0
ENSMUSG00000026721,0,178,6,178,5,0
ENSMUSG00000026727,0,0,0,0,7,0
ENSMUSG00000026730,0,19,0,0,4,0
ENSMUSG00000026737,0,92,0,53,11,0
ENSMUSG00000026739,0,39,0,30,0,0
ENSMUSG00000026740,0,18,0,4,2,0
ENSMUSG00000026743,0,81,0,0,0,0
ENSMUSG00000026748,0,0,0,0,2,0
ENSMUSG00000026749,0,526,550,88,1,0
ENSMUSG00000026750,0,199,0,27,0,0
ENSMUSG00000026753,0,234,1,110,6,0
ENSMUSG00000026754,0,0,0,0,6,0
ENSMUSG00000026755,17,1011,1,531,94,9
ENSMUSG00000026761,0,65,0,2,58,0
ENSMUSG00000026764,0,11,0,53,17,0
ENSMUSG00000026765,0,68,0,31,1,0
ENSMUSG00000026766,0,111,0,0,0,0
ENSMUSG00000026767,0,48,0,60,0,0
ENSMUSG00000026771,0,40,0,22,16,0
ENSMUSG00000026773,0,131,0,39,2,0
ENSMUSG00000026775,0,31,148,7,2,0
ENSMUSG00000026779,0,2,0,0,0,0
