,25L007993,25L007994,25L007995,25L008005,25L008006,25L008007
ENSMUSG00000038797,0,0,2,4,0,0
ENSMUSG00000038803,199,60,153,26,0,15
ENSMUSG00000038806,283,0,0,43,11,54
ENSMUSG00000038807,8,0,0,6,12,34
ENSMUSG00000038812,13,0,100,3,25,23
ENSMUSG00000038827,0,0,0,0,0,44
ENSMUSG00000038828,12,0,2,11,2,16
ENSMUSG00000038831,0,0,0,2,0,9
ENSMUSG00000038836,0,0,15,0,0,0
ENSMUSG00000038838,0,0,0,4,0,0
ENSMUSG00000038845,425,0,56,34,5,58
ENSMUSG00000038848,179,6,81,30,0,42
ENSMUSG00000038855,0,0,0,31,0,1
ENSMUSG00000038860,0,0,0,0,5,9
ENSMUSG00000038866,0,0,0,20,0,0
ENSMUSG00000038871,106,7,16,32,20,36
ENSMUSG00000038872,11,0,0,0,0,0
ENSMUSG00000038876,164,0,39,47,0,48
ENSMUSG00000038880,38,1,55,73,34,32
ENSMUSG00000038884,334,0,17,0,1,69
ENSMUSG00000038886,0,15,18,8,0,6
ENSMUSG00000038888,5,0,0,6,0,39
ENSMUSG00000038894,1,18,0,3,0,27
ENSMUSG00000038895,49,0,0,0,0,0
ENSMUSG00000038900,374,19,8,7,11,16
ENSMUSG00000038902,0,0,0,1,0,12
ENSMUSG00000038909,390,0,0,1,13,7
ENSMUSG00000038910,105,0,1,19,0,9
ENSMUSG00000038914,1,0,0,0,0,31
ENSMUSG00000038916,0,0,2,52,17,78
ENSMUSG00000038930,38,0,0,0,0,0
ENSMUSG00000038932,3,0,0,0,0,0
ENSMUSG00000038936,125,0,34,0,0,6
ENSMUSG00000038943,0,0,0,0,0,43
ENSMUSG00000038949,67,0,0,13,0,5
ENSMUSG00000038957,1,0,2,25,0,7
ENSMUSG00000038965,1014,4,4,132,118,348
ENSMUSG00000038967,0,0,2,74,4,0
ENSMUSG00000038970,3,0,0,35,9,25
ENSMUSG00000038975,15,0,0,0,0,28
ENSMUSG00000038976,28,0,0,0,74,41
ENSMUSG00000038982,2897,5,0,26,4,2
ENSMUSG00000038984,20,0,0,17,0,12
ENSMUSG00000038987,0,0,0,0,0,17
ENSMUSG00000038990,0,138,73,0,18,13
ENSMUSG00000038991,0,0,0,0,0,169
ENSMUSG00000039000,10,0,3,13,16,16
ENSMUSG00000039001,253,0,16,8,0,22
ENSMUSG00000039016,477,42,86,26,33,42
ENSMUSG00000039032,0,0,0,0,0,2
ENSMUSG00000039033,0,0,0,0,2,25
ENSMUSG00000039037,3259,0,0,26,20,26
ENSMUSG00000039041,117,0,7,99,160,166
ENSMUSG00000039043,0,0,0,0,48,10
ENSMUSG00000039046,37,0,0,7,0,0
ENSMUSG00000039047,0,0,0,27,0,0
ENSMUSG00000039050,27,0,0,0,2,11
ENSMUSG00000039055,0,0,2,2,0,5
ENSMUSG00000039057,0,0,0,0,0,22
ENSMUSG00000039058,0,0,0,6,0,0
ENSMUSG00000039065,2,0,0,0,0,0
ENSMUSG00000039067,0,11,23,17,51,66
ENSMUSG00000039068,15,0,0,2,14,35
ENSMUSG00000039069,1,0,162,0,5,0
ENSMUSG00000039081,0,0,42,0,0,0
ENSMUSG00000039086,51,0,0,76,7,0
ENSMUSG00000039089,0,0,0,13,5,0
ENSMUSG00000039100,56,0,3,2,20,1
ENSMUSG00000039105,60,6,11,35,12,30
ENSMUSG00000039106,247,0,0,0,2,0
ENSMUSG00000039108,206,2,0,9,4,13
ENSMUSG00000039114,25,0,3,45,9,0
ENSMUSG00000039126,0,0,0,1,11,0
ENSMUSG00000039128,0,0,0,40,42,33
ENSMUSG00000039130,121,0,0,11,2,337
ENSMUSG00000039131,12,0,0,0,0,22
ENSMUSG00000039137,0,0,0,33,0,9
ENSMUSG00000039145,12,0,14,13,12,0
ENSMUSG00000039148,7,0,0,0,0,96
ENSMUSG00000039154,0,0,3,0,0,0
ENSMUSG00000039156,14,0,0,33,32,169
ENSMUSG00000039157,0,0,82,176,0,13
ENSMUSG00000039159,324,56,33,109,135,159
ENSMUSG00000039163,0,0,0,0,0,27
ENSMUSG00000039166,26,0,12,0,9,5
ENSMUSG00000039167,0,0,0,0,0,5
ENSMUSG00000039168,154,0,0,0,20,0
ENSMUSG00000039176,0,2,0,47,25,0
ENSMUSG00000039178,70,5,0,0,0,1
ENSMUSG00000039179,3,0,0,0,0,0
ENSMUSG00000039182,0,0,1,0,0,0
ENSMUSG00000039183,7,51,9,4,5,10
ENSMUSG00000039187,0,0,0,0,2,0
ENSMUSG00000039191,0,0,0,4,2,3
ENSMUSG00000039195,692,45,664,201,146,203
ENSMUSG00000039197,5,0,20,0,0,1
ENSMUSG00000039199,0,0,0,0,12,24
ENSMUSG00000039201,0,0,0,15,22,0
ENSMUSG00000039202,10,0,2,0,17,144
ENSMUSG00000039205,0,0,34,0,0,0
ENSMUSG00000039206,262,0,20,1,5,3
ENSMUSG00000039210,2,0,0,52,0,0
ENSMUSG00000039218,0,0,0,5,0,28
ENSMUSG00000039219,4,0,0,1,2,0
ENSMUSG00000039221,16,0,0,0,0,0
ENSMUSG00000039230,0,0,0,7,20,2
ENSMUSG00000039231,0,0,0,30,20,65
ENSMUSG00000039233,0,0,0,0,0,9
ENSMUSG00000039234,0,0,0,0,4,0
ENSMUSG00000039242,0,0,0,11,0,0
ENSMUSG00000039244,0,0,0,61,0,89
ENSMUSG00000039246,0,0,0,0,0,12
ENSMUSG00000039252,0,0,3,0,0,0
ENSMUSG00000039253,0,0,0,7,0,0
ENSMUSG00000039254,0,3,0,0,0,23
ENSMUSG00000039257,0,0,0,0,0,2
ENSMUSG00000039262,76,11,55,272,117,207
ENSMUSG00000039270,676,0,0,46,55,123
ENSMUSG00000039275,2183,0,118,137,65,73
ENSMUSG00000039278,2366,299,831,635,753,2593
ENSMUSG00000039285,3,0,0,9,4,47
ENSMUSG00000039286,0,8,0,0,0,0
ENSMUSG00000039298,1,0,0,1,3,2
ENSMUSG00000039307,4,0,0,0,18,1
ENSMUSG00000039316,0,0,0,0,0,6
ENSMUSG00000039318,0,0,5,23,11,0
ENSMUSG00000039328,10,0,0,0,0,0
ENSMUSG00000039345,0,0,0,28,0,0
ENSMUSG00000039347,2640,406,473,693,771,1488
ENSMUSG00000039356,9,236,105,24,85,40
ENSMUSG00000039357,0,0,0,49,0,16
ENSMUSG00000039361,6,0,0,3,3,0
ENSMUSG00000039367,97,0,0,0,0,0
ENSMUSG00000039372,3,0,0,0,6,0
ENSMUSG00000039375,0,0,0,1,8,0
ENSMUSG00000039382,9,77,0,0,5,0
ENSMUSG00000039385,13,0,0,0,0,16
ENSMUSG00000039395,38,0,0,0,0,0
ENSMUSG00000039419,0,0,0,7,0,0
ENSMUSG00000039428,0,0,5,4,8,15
ENSMUSG00000039431,2,0,13,2,4,11
ENSMUSG00000039452,12,0,0,0,0,0
ENSMUSG00000039456,0,0,0,4,0,21
ENSMUSG00000039457,0,0,3,0,0,0
ENSMUSG00000039458,0,0,0,34,0,1
ENSMUSG00000039461,1,0,33,55,49,31
ENSMUSG00000039463,0,0,0,21,0,0
ENSMUSG00000039470,148,0,4,15,0,0
ENSMUSG00000039473,0,0,0,1,0,4
ENSMUSG00000039478,113,0,3,17,10,0
ENSMUSG00000039481,41,0,0,4,26,27
ENSMUSG00000039483,0,0,0,2,0,0
ENSMUSG00000039485,56,7,3,63,22,40
ENSMUSG00000039488,0,4,0,0,0,0
ENSMUSG00000039515,154,0,144,59,141,227
ENSMUSG00000039521,0,0,1,4,0,1
ENSMUSG00000039523,0,0,17,8,0,0
ENSMUSG00000039533,111,5,0,3,2,44
ENSMUSG00000039536,0,0,0,0,40,105
ENSMUSG00000039542,368,3,40,15,6,86
ENSMUSG00000039546,1,0,0,0,0,0
ENSMUSG00000039556,0,0,0,43,0,16
ENSMUSG00000039568,1057,10,0,9,28,0
ENSMUSG00000039578,0,0,0,11,0,0
ENSMUSG00000039585,18,0,0,2,18,2
ENSMUSG00000039599,0,0,15,0,9,19
ENSMUSG00000039601,2484,6,0,25,189,143
ENSMUSG00000039611,31,64,0,62,113,52
ENSMUSG00000039615,150,3,104,146,192,141
ENSMUSG00000039616,0,0,0,14,0,5
ENSMUSG00000039620,0,0,0,0,0,37
ENSMUSG00000039621,103,0,0,0,0,0
ENSMUSG00000039623,0,0,0,1,30,0
ENSMUSG00000039629,13,0,3,0,0,0
ENSMUSG00000039630,57,18,6,6,14,32
ENSMUSG00000039633,0,0,0,7,0,98
ENSMUSG00000039634,0,0,0,0,10,0
ENSMUSG00000039637,0,0,0,18,0,1
ENSMUSG00000039640,5526,211,1604,823,1310,2471
ENSMUSG00000039648,0,0,0,0,5,0
ENSMUSG00000039652,74,10,0,13,4,23
ENSMUSG00000039656,68,0,52,28,10,5
ENSMUSG00000039660,3379,4,19,190,80,147
ENSMUSG00000039661,432,35,580,41,57,287
ENSMUSG00000039662,7,0,0,0,13,10
ENSMUSG00000039671,32,10,14,106,59,75
ENSMUSG00000039678,167,0,38,34,21,42
ENSMUSG00000039680,569,30,545,32,7,28
ENSMUSG00000039682,0,0,0,0,15,0
ENSMUSG00000039686,39,0,45,3,46,10
ENSMUSG00000039693,63,0,0,0,0,18
ENSMUSG00000039697,26,0,19,2,21,152
ENSMUSG00000039701,0,0,0,8,0,0
ENSMUSG00000039703,0,0,0,11,24,1
ENSMUSG00000039704,0,0,0,39,0,0
ENSMUSG00000039706,0,0,0,59,74,66
ENSMUSG00000039713,0,0,1,0,0,0
ENSMUSG00000039714,0,0,0,12,0,0
ENSMUSG00000039715,2,0,0,0,1,12
ENSMUSG00000039716,0,0,15,0,8,0
ENSMUSG00000039717,383,0,20,17,0,8
ENSMUSG00000039725,249,2,39,12,6,17
ENSMUSG00000039735,385,0,0,58,0,1
ENSMUSG00000039737,561,5,69,14,74,54
ENSMUSG00000039738,0,0,0,0,0,1
ENSMUSG00000039740,80,0,3,52,9,21
ENSMUSG00000039745,3,2,0,0,0,3
ENSMUSG00000039747,0,0,0,117,107,30
ENSMUSG00000039753,1,0,0,2,7,14
ENSMUSG00000039754,101,0,0,25,14,0
ENSMUSG00000039759,1258,0,321,95,38,108
ENSMUSG00000039768,70,0,0,21,20,6
ENSMUSG00000039770,127,7,6,39,10,27
ENSMUSG00000039771,903,10,210,132,73,129
ENSMUSG00000039782,0,0,6,0,0,3
ENSMUSG00000039787,4,0,0,0,0,0
ENSMUSG00000039789,501,100,9,109,0,32
ENSMUSG00000039795,3,4,0,0,13,5
ENSMUSG00000039801,18,0,0,42,4,6
ENSMUSG00000039804,0,0,0,6,0,0
ENSMUSG00000039809,0,0,0,0,3,4
ENSMUSG00000039810,487,0,0,24,0,24
ENSMUSG00000039824,0,24,9,0,34,9
ENSMUSG00000039826,0,0,0,0,0,12
ENSMUSG00000039828,0,0,0,20,0,0
ENSMUSG00000039831,1,0,0,19,0,9
ENSMUSG00000039834,0,0,1,12,0,1
ENSMUSG00000039835,0,0,0,2,0,0
ENSMUSG00000039838,1,0,0,26,39,48
ENSMUSG00000039840,0,0,3,0,0,26
ENSMUSG00000039842,66,0,0,0,28,67
ENSMUSG00000039844,50,7,2,37,34,18
ENSMUSG00000039849,353,16,95,15,0,19
ENSMUSG00000039850,339,0,5,0,24,34
ENSMUSG00000039852,581,0,0,0,0,9
ENSMUSG00000039860,0,0,50,19,15,0
ENSMUSG00000039873,0,0,0,0,0,69
ENSMUSG00000039879,28,0,6,3,3,0
ENSMUSG00000039886,9,0,0,45,16,1
ENSMUSG00000039887,0,0,0,0,0,13
ENSMUSG00000039901,0,6,0,39,0,5
ENSMUSG00000039910,4,0,0,25,23,57
ENSMUSG00000039911,0,17,0,44,0,0
ENSMUSG00000039913,0,0,2,0,0,8
ENSMUSG00000039914,0,0,10,9,28,32
ENSMUSG00000039917,757,66,58,32,13,196
ENSMUSG00000039929,0,0,0,0,0,2
ENSMUSG00000039936,36,6,0,0,20,1
ENSMUSG00000039943,0,0,0,0,4,10
ENSMUSG00000039952,68,0,0,76,0,0
ENSMUSG00000039953,95,1,0,72,28,48
ENSMUSG00000039954,4,0,0,0,0,0
ENSMUSG00000039959,0,0,0,0,8,0
ENSMUSG00000039960,2403,10,170,23,4,66
ENSMUSG00000039963,0,0,14,0,0,0
ENSMUSG00000039967,13,0,0,0,0,0
ENSMUSG00000039968,0,15,0,2,15,5
ENSMUSG00000039976,264,14,26,0,0,9
ENSMUSG00000039982,67,0,84,12,0,33
ENSMUSG00000039983,106,9,18,47,56,47
ENSMUSG00000039987,58,0,0,0,0,13
ENSMUSG00000039988,57,1,17,19,18,16
ENSMUSG00000039989,2,0,0,1,0,0
ENSMUSG00000039990,0,0,0,22,21,77
ENSMUSG00000040003,0,0,0,93,0,0
ENSMUSG00000040007,17,2,0,33,0,9
ENSMUSG00000040009,1820,7,94,271,55,68
ENSMUSG00000040010,396,0,0,5,4,1
ENSMUSG00000040021,127,0,0,11,0,0
ENSMUSG00000040022,6,0,2,2,43,9
ENSMUSG00000040025,142,0,4,10,0,5
ENSMUSG00000040026,1,0,1,4,0,0
ENSMUSG00000040028,6,0,3,2,39,14
ENSMUSG00000040029,223,0,2,33,0,8
ENSMUSG00000040035,4,0,0,20,0,1
ENSMUSG00000040037,0,0,0,18,0,11
ENSMUSG00000040040,0,0,0,0,0,2
ENSMUSG00000040043,3,0,0,3,3,0
ENSMUSG00000040044,0,0,0,62,1,1
ENSMUSG00000040048,419,4,41,51,44,55
ENSMUSG00000040054,0,0,0,0,0,6
ENSMUSG00000040097,0,0,18,19,11,106
ENSMUSG00000040102,20,0,0,7,41,26
ENSMUSG00000040105,29,0,0,1,0,5
ENSMUSG00000040111,109,0,6,53,73,48
ENSMUSG00000040112,0,0,0,0,0,1
ENSMUSG00000040118,16,4,0,194,20,57
ENSMUSG00000040121,2,0,0,2,8,0
ENSMUSG00000040123,234,0,1,24,0,17
ENSMUSG00000040124,0,0,0,0,0,27
ENSMUSG00000040125,0,0,9,58,0,49
ENSMUSG00000040128,0,0,0,0,0,56
ENSMUSG00000040133,0,0,0,4,0,0
ENSMUSG00000040139,5,0,0,0,0,5
ENSMUSG00000040151,5,0,0,2,25,3
ENSMUSG00000040158,872,5,90,6,4,18
ENSMUSG00000040167,9,0,12,1,6,22
ENSMUSG00000040181,0,9,0,0,0,2
ENSMUSG00000040183,5,0,0,2,0,6
ENSMUSG00000040187,0,0,0,0,4,0
ENSMUSG00000040188,2,6,8,0,0,0
ENSMUSG00000040195,0,0,0,8,0,0
ENSMUSG00000040209,931,0,3,88,82,43
ENSMUSG00000040213,1,0,0,0,14,0
ENSMUSG00000040220,0,0,0,27,0,0
ENSMUSG00000040225,0,0,0,14,13,2
ENSMUSG00000040231,0,0,11,0,0,0
ENSMUSG00000040234,4,0,0,15,17,36
ENSMUSG00000040236,15,0,40,2,52,65
ENSMUSG00000040242,82,0,235,43,21,90
ENSMUSG00000040249,0,0,0,0,0,30
ENSMUSG00000040250,0,0,2,0,0,0
ENSMUSG00000040253,0,0,0,0,0,19
ENSMUSG00000040263,493,0,242,23,55,130
ENSMUSG00000040265,38,0,22,5,25,108
ENSMUSG00000040268,222,0,5,6,0,8
ENSMUSG00000040269,0,0,0,0,12,0
ENSMUSG00000040270,382,18,34,22,30,22
ENSMUSG00000040274,40,0,69,0,0,1
ENSMUSG00000040276,246,0,0,25,81,37
ENSMUSG00000040287,0,0,0,0,0,17
ENSMUSG00000040296,7,0,0,0,0,0
ENSMUSG00000040297,0,0,0,0,1,2
ENSMUSG00000040302,0,0,0,16,9,0
ENSMUSG00000040312,4,0,0,0,0,1
ENSMUSG00000040325,0,0,0,0,5,67
ENSMUSG00000040327,3,0,0,0,0,10
ENSMUSG00000040331,7,0,0,0,0,0
ENSMUSG00000040351,0,0,0,0,0,10
ENSMUSG00000040354,1,0,40,11,0,0
ENSMUSG00000040356,0,0,0,0,53,10
ENSMUSG00000040363,194,78,277,61,0,27
ENSMUSG00000040365,8,0,0,4,90,38
ENSMUSG00000040370,0,0,54,0,0,0
ENSMUSG00000040373,0,0,2,0,0,0
ENSMUSG00000040374,0,0,0,0,0,176
ENSMUSG00000040380,28,0,19,0,0,6
ENSMUSG00000040383,0,0,0,24,0,0
ENSMUSG00000040385,303,100,361,118,178,198
ENSMUSG00000040387,13,0,0,49,0,15
ENSMUSG00000040389,1,0,4,13,49,55
ENSMUSG00000040390,51,0,0,0,0,9
ENSMUSG00000040396,96,0,0,38,21,26
ENSMUSG00000040407,0,0,0,19,0,14
ENSMUSG00000040412,0,0,0,0,0,1
ENSMUSG00000040414,22,0,0,17,0,3
ENSMUSG00000040415,0,0,7,3,0,19
ENSMUSG00000040423,317,0,0,25,3,14
ENSMUSG00000040430,37,5,0,3,21,8
ENSMUSG00000040433,0,0,2,19,34,3
ENSMUSG00000040435,0,0,0,0,7,0
ENSMUSG00000040441,10,0,10,1,5,31
ENSMUSG00000040446,263,0,7,19,37,70
ENSMUSG00000040451,0,0,0,4,0,0
ENSMUSG00000040452,6,0,0,3,0,0
ENSMUSG00000040455,0,0,59,2,0,0
ENSMUSG00000040459,20,0,16,7,0,124
ENSMUSG00000040462,48,0,0,0,0,16
ENSMUSG00000040479,286,7,0,77,23,101
ENSMUSG00000040481,0,0,0,22,0,8
ENSMUSG00000040482,0,15,3,0,0,0
ENSMUSG00000040483,1,0,0,0,0,0
ENSMUSG00000040490,41,0,0,0,0,4
ENSMUSG00000040502,24,0,0,4,0,11
ENSMUSG00000040506,33,0,0,14,0,5
ENSMUSG00000040511,0,0,0,3,12,0
ENSMUSG00000040521,4,0,0,0,0,0
ENSMUSG00000040524,0,0,0,6,5,21
ENSMUSG00000040532,19,0,16,0,5,9
ENSMUSG00000040536,13,0,0,5,28,44
ENSMUSG00000040537,0,0,0,49,0,7
ENSMUSG00000040543,80,0,0,20,0,2
ENSMUSG00000040548,83,0,2,0,0,13
ENSMUSG00000040549,0,0,0,0,41,0
ENSMUSG00000040550,20,0,29,3,24,8
ENSMUSG00000040557,0,0,333,0,0,0
ENSMUSG00000040560,0,0,4,51,0,20
ENSMUSG00000040563,2,0,5,49,0,0
ENSMUSG00000040570,12,0,27,13,0,0
ENSMUSG00000040591,495,0,24,13,16,5
ENSMUSG00000040596,0,1,1,62,46,181
ENSMUSG00000040599,0,0,0,0,1,32
ENSMUSG00000040600,9,0,0,0,0,0
ENSMUSG00000040606,483,17,0,66,15,35
ENSMUSG00000040612,121,46,0,36,11,39
ENSMUSG00000040618,0,0,0,0,2,0
ENSMUSG00000040631,0,30,0,9,36,19
ENSMUSG00000040632,2,0,0,0,5,0
ENSMUSG00000040640,92,0,24,42,7,21
ENSMUSG00000040648,0,0,0,3,0,0
ENSMUSG00000040649,8,0,11,48,0,0
ENSMUSG00000040651,8,0,0,7,0,0
ENSMUSG00000040652,639,49,127,189,123,114
ENSMUSG00000040653,11,10,84,25,15,122
ENSMUSG00000040658,0,21,0,0,0,0
ENSMUSG00000040659,2213,0,0,5,29,0
ENSMUSG00000040661,0,0,12,0,0,8
ENSMUSG00000040669,428,77,11,0,7,6
ENSMUSG00000040675,0,0,0,6,2,2
ENSMUSG00000040680,0,20,0,0,0,0
ENSMUSG00000040681,691,13,152,81,45,64
ENSMUSG00000040687,0,0,0,26,0,1
ENSMUSG00000040688,0,0,0,9,0,0
ENSMUSG00000040697,3,0,0,78,2,0
ENSMUSG00000040699,364,24,60,25,18,33
ENSMUSG00000040701,0,7,9,0,0,0
ENSMUSG00000040703,0,0,51,0,0,0
ENSMUSG00000040710,6,0,0,0,0,0
ENSMUSG00000040711,303,0,0,0,0,0
ENSMUSG00000040712,0,11,4,17,16,71
ENSMUSG00000040713,106,0,0,15,0,4
ENSMUSG00000040720,151,0,0,15,0,13
ENSMUSG00000040721,8,0,0,24,10,17
ENSMUSG00000040722,1147,0,16,9,5,99
ENSMUSG00000040724,0,0,0,0,0,5
ENSMUSG00000040725,134,0,16,14,13,14
ENSMUSG00000040729,0,0,0,6,0,0
ENSMUSG00000040731,4,0,2,20,48,5
ENSMUSG00000040746,17,0,0,0,0,25
ENSMUSG00000040749,0,0,0,5,0,0
ENSMUSG00000040751,0,0,0,0,0,5
ENSMUSG00000040760,21,2,16,101,41,79
ENSMUSG00000040761,69,0,0,30,0,1
ENSMUSG00000040767,46,295,245,316,97,167
ENSMUSG00000040771,0,0,9,2,6,2
ENSMUSG00000040774,4,0,0,0,0,4
ENSMUSG00000040782,0,0,2,5,11,18
ENSMUSG00000040785,2918,89,232,540,345,755
ENSMUSG00000040794,307,0,49,172,141,52
ENSMUSG00000040795,54,0,0,0,0,0
ENSMUSG00000040797,10,11,15,0,0,34
ENSMUSG00000040811,329,0,0,16,8,17
ENSMUSG00000040813,362,0,6,18,34,31
ENSMUSG00000040818,0,0,0,24,0,24
ENSMUSG00000040820,41,0,0,3,5,5
ENSMUSG00000040822,0,0,0,23,3,84
ENSMUSG00000040824,388,47,10,59,21,155
ENSMUSG00000040836,3,0,0,0,0,0
ENSMUSG00000040842,1869,0,0,63,31,81
ENSMUSG00000040843,193,0,0,11,7,22
ENSMUSG00000040850,0,0,48,3,14,5
ENSMUSG00000040855,70,0,0,0,0,3
ENSMUSG00000040856,0,9,0,0,0,0
ENSMUSG00000040859,0,0,0,5,13,31
ENSMUSG00000040865,20,14,0,6,10,42
ENSMUSG00000040867,749,5,147,0,8,16
ENSMUSG00000040875,0,0,0,0,15,0
ENSMUSG00000040883,0,0,0,28,3,4
ENSMUSG00000040888,0,101,54,168,24,6
ENSMUSG00000040896,0,0,0,2,0,1
ENSMUSG00000040904,104,0,173,16,15,64
ENSMUSG00000040907,258,5,270,53,49,188
ENSMUSG00000040913,14,0,188,10,0,0
ENSMUSG00000040928,57,0,4,0,0,0
ENSMUSG00000040929,0,0,0,0,0,7
ENSMUSG00000040936,8,0,9,0,0,4
ENSMUSG00000040943,0,0,0,6,2,51
ENSMUSG00000040945,1173,16,90,108,114,493
ENSMUSG00000040952,2216,31,535,244,67,121
ENSMUSG00000040957,17,0,4,0,0,3
ENSMUSG00000040964,0,0,25,0,21,104
ENSMUSG00000040972,19,0,27,0,0,95
ENSMUSG00000040990,0,0,0,9,0,12
ENSMUSG00000040998,10,0,0,24,6,7
ENSMUSG00000041000,0,0,1,0,0,0
ENSMUSG00000041014,0,0,0,5,25,0
ENSMUSG00000041020,323,0,0,11,4,32
ENSMUSG00000041025,0,0,5,70,5,0
ENSMUSG00000041028,8,0,66,35,0,40
ENSMUSG00000041035,1340,28,195,237,381,546
ENSMUSG00000041037,34,0,17,61,63,78
ENSMUSG00000041040,1447,2,14,18,0,18
ENSMUSG00000041046,8,0,0,3,9,86
ENSMUSG00000041057,0,0,0,32,0,11
ENSMUSG00000041058,54,10,0,17,16,78
ENSMUSG00000041073,0,8,0,8,20,51
ENSMUSG00000041084,27,0,0,23,5,16
ENSMUSG00000041096,0,0,0,0,0,16
ENSMUSG00000041112,0,0,0,0,2,13
ENSMUSG00000041115,3,0,0,0,5,33
ENSMUSG00000041120,0,0,27,29,0,38
ENSMUSG00000041124,0,0,8,10,17,19
ENSMUSG00000041126,113,0,0,8,182,0
ENSMUSG00000041130,25,0,0,39,0,29
ENSMUSG00000041132,3,0,0,10,0,10
ENSMUSG00000041135,0,0,0,0,0,41
ENSMUSG00000041141,8,6,13,33,21,213
ENSMUSG00000041147,53,0,0,0,0,1
ENSMUSG00000041153,0,0,0,18,0,0
ENSMUSG00000041161,5,0,0,7,0,22
ENSMUSG00000041164,196,1,43,49,97,58
ENSMUSG00000041165,7,0,0,0,0,0
ENSMUSG00000041187,0,0,20,0,0,3
ENSMUSG00000041199,89,0,210,3,0,86
ENSMUSG00000041202,0,0,0,3,0,0
ENSMUSG00000041203,20,0,3,35,9,18
ENSMUSG00000041215,0,0,0,6,21,11
ENSMUSG00000041216,0,0,0,16,16,0
ENSMUSG00000041220,1,0,0,9,0,89
ENSMUSG00000041225,0,0,0,0,7,2
ENSMUSG00000041229,0,0,0,1,0,0
ENSMUSG00000041231,3,0,5,16,0,0
ENSMUSG00000041235,0,0,0,0,22,0
ENSMUSG00000041236,3,0,12,46,3,8
ENSMUSG00000041238,0,0,0,3,0,3
ENSMUSG00000041241,260,0,2,266,82,630
ENSMUSG00000041245,0,0,0,0,0,2
ENSMUSG00000041258,0,0,0,4,0,9
ENSMUSG00000041263,773,30,308,340,65,156
ENSMUSG00000041264,11,0,6,33,22,198
ENSMUSG00000041268,0,0,0,38,0,40
ENSMUSG00000041272,0,0,0,0,0,4
ENSMUSG00000041278,133,0,31,106,16,43
ENSMUSG00000041297,9,0,0,23,0,0
ENSMUSG00000041298,13,0,3,13,0,61
ENSMUSG00000041301,1,0,0,0,0,0
ENSMUSG00000041303,33,0,0,0,0,82
ENSMUSG00000041308,0,0,0,16,0,2
ENSMUSG00000041309,120,0,1,0,9,2
ENSMUSG00000041313,0,0,0,0,22,1
ENSMUSG00000041319,17,0,0,0,0,2
ENSMUSG00000041324,162,0,0,28,32,85
ENSMUSG00000041341,16,2,1,0,0,3
ENSMUSG00000041343,1,0,0,0,0,0
ENSMUSG00000041351,0,0,146,49,6,42
ENSMUSG00000041353,26,0,0,17,5,14
ENSMUSG00000041355,4873,86,193,66,161,171
ENSMUSG00000041360,1,0,0,0,0,0
ENSMUSG00000041361,1,0,1,0,0,0
ENSMUSG00000041362,197,4,184,18,9,86
ENSMUSG00000041375,1101,1,0,0,0,118
ENSMUSG00000041408,40,0,38,12,0,23
ENSMUSG00000041415,0,0,0,8,18,13
ENSMUSG00000041417,30,0,13,10,9,86
ENSMUSG00000041420,0,0,0,1,123,139
ENSMUSG00000041429,41,0,0,0,0,22
ENSMUSG00000041438,0,0,0,33,0,4
ENSMUSG00000041439,13,0,3,57,1,0
ENSMUSG00000041444,45,0,0,138,3,114
ENSMUSG00000041453,346,12,77,70,0,19
ENSMUSG00000041459,41,0,0,1,23,7
ENSMUSG00000041468,0,0,0,1,0,7
ENSMUSG00000041477,6,0,5,0,0,56
ENSMUSG00000041483,7,0,5,7,0,0
ENSMUSG00000041488,4,0,1,0,6,3
ENSMUSG00000041506,0,0,9,31,0,0
ENSMUSG00000041528,0,0,0,2,0,17
ENSMUSG00000041530,1,0,0,53,23,49
ENSMUSG00000041540,454,1,11,10,1,5
ENSMUSG00000041544,0,0,0,0,0,49
ENSMUSG00000041548,0,0,0,0,0,10
ENSMUSG00000041556,0,0,5,12,0,21
ENSMUSG00000041560,5,7,32,128,7,120
ENSMUSG00000041565,0,0,0,0,0,46
ENSMUSG00000041570,82,0,6,76,28,3
ENSMUSG00000041571,57257,3499,14552,4979,2874,6362
ENSMUSG00000041598,0,0,0,0,0,9
ENSMUSG00000041605,0,0,0,3,0,0
ENSMUSG00000041607,585,8,5,32,90,32
ENSMUSG00000041609,0,0,0,0,10,2
ENSMUSG00000041617,0,0,29,0,0,0
ENSMUSG00000041623,0,0,0,5,0,0
ENSMUSG00000041624,0,0,0,14,0,0
ENSMUSG00000041625,0,0,0,19,0,0
ENSMUSG00000041629,1171,97,328,40,81,201
ENSMUSG00000041632,0,0,201,27,32,79
ENSMUSG00000041638,0,0,4,6,1,7
ENSMUSG00000041642,1436,0,0,25,25,9
ENSMUSG00000041645,324,41,401,57,62,217
ENSMUSG00000041649,5,0,0,0,7,6
ENSMUSG00000041650,0,0,0,0,0,25
ENSMUSG00000041654,0,0,0,7,0,8
ENSMUSG00000041658,0,0,0,40,5,0
ENSMUSG00000041670,56,0,15,13,5,54
ENSMUSG00000041684,22,0,0,4,0,0
ENSMUSG00000041685,0,0,1,3,0,14
ENSMUSG00000041688,56,0,0,0,0,0
ENSMUSG00000041696,0,0,0,0,0,5
ENSMUSG00000041697,459,0,57,15,40,23
ENSMUSG00000041702,46,0,0,82,0,16
