,25L007990,25L007991,25L007992,25L008002,25L008003,25L008004
ENSMUSG00000013662,0,0,0,13,10,1
ENSMUSG00000013663,0,0,0,0,23,11
ENSMUSG00000013698,0,0,0,7,258,208
ENSMUSG00000013701,0,0,0,8,5,9
ENSMUSG00000013736,0,0,0,0,13,3
ENSMUSG00000013787,27,0,0,0,85,10
ENSMUSG00000013822,61,0,60,31,925,206
ENSMUSG00000013833,0,0,0,1,0,0
ENSMUSG00000013858,0,0,0,0,72,0
ENSMUSG00000013878,0,0,0,0,52,14
ENSMUSG00000013921,0,0,0,0,15,0
ENSMUSG00000013973,0,0,0,0,38,8
ENSMUSG00000013997,0,0,0,21,4,0
ENSMUSG00000014074,0,1,0,0,8,1
ENSMUSG00000014077,0,0,0,2,34,0
ENSMUSG00000014164,0,0,0,0,135,0
ENSMUSG00000014195,0,0,0,0,0,2
ENSMUSG00000014226,0,3,0,6,98,0
ENSMUSG00000014243,0,0,1,0,25,33
ENSMUSG00000014294,97,54,298,170,2800,464
ENSMUSG00000014301,0,0,0,0,10,25
ENSMUSG00000014303,0,0,0,0,80,0
ENSMUSG00000014313,4,6,66,19,358,48
ENSMUSG00000014349,0,0,0,0,140,16
ENSMUSG00000014402,0,0,0,0,31,0
ENSMUSG00000014426,0,0,0,0,0,7
ENSMUSG00000014444,0,0,0,0,17,0
ENSMUSG00000014470,0,0,0,0,18,23
ENSMUSG00000014498,0,0,0,0,0,3
ENSMUSG00000014503,0,0,0,0,7,0
ENSMUSG00000014504,0,12,0,0,21,42
ENSMUSG00000014547,0,0,0,0,27,0
ENSMUSG00000014550,0,0,0,0,30,0
ENSMUSG00000014551,0,7,0,0,42,0
ENSMUSG00000014592,0,4,0,1,89,62
ENSMUSG00000014601,0,0,0,2,0,6
ENSMUSG00000014602,0,64,0,67,71,15
ENSMUSG00000014606,0,0,0,0,60,0
ENSMUSG00000014633,98,0,0,16,343,123
ENSMUSG00000014668,0,0,0,0,67,4
ENSMUSG00000014748,0,0,0,5,31,40
ENSMUSG00000014769,0,0,0,1,0,0
ENSMUSG00000014776,0,0,0,0,0,10
ENSMUSG00000014837,0,1,0,0,0,19
ENSMUSG00000014846,0,0,0,0,28,0
ENSMUSG00000014852,0,0,0,42,5,8
ENSMUSG00000014856,0,1,0,26,70,1
ENSMUSG00000014867,0,0,0,8,20,0
ENSMUSG00000014905,0,0,0,0,13,0
ENSMUSG00000014956,0,0,0,4,0,0
ENSMUSG00000014959,6,6,0,0,118,4
ENSMUSG00000015002,0,0,0,68,8,0
ENSMUSG00000015013,0,7,187,104,1101,28
ENSMUSG00000015016,0,0,0,7,0,0
ENSMUSG00000015023,0,0,12,0,0,0
ENSMUSG00000015085,0,0,0,0,0,11
ENSMUSG00000015087,0,0,0,0,107,49
ENSMUSG00000015092,0,0,63,23,463,40
ENSMUSG00000015094,16,0,0,0,26,17
ENSMUSG00000015095,0,63,0,26,2334,640
ENSMUSG00000015127,0,0,0,0,0,4
ENSMUSG00000015134,0,0,0,0,0,1
ENSMUSG00000015143,0,0,0,4,0,0
ENSMUSG00000015165,0,0,0,0,57,0
ENSMUSG00000015176,0,0,0,0,28,0
ENSMUSG00000015217,0,0,0,0,130,10
ENSMUSG00000015222,0,0,0,0,0,14
ENSMUSG00000015289,0,7,8,11,188,0
ENSMUSG00000015290,10,0,0,95,341,21
ENSMUSG00000015291,0,0,0,0,15,0
ENSMUSG00000015312,0,2,0,8,70,0
ENSMUSG00000015316,0,0,0,0,1,0
ENSMUSG00000015337,0,0,0,2,24,0
ENSMUSG00000015341,0,0,0,0,32,3
ENSMUSG00000015363,0,0,0,0,134,14
ENSMUSG00000015474,0,0,0,4,0,0
ENSMUSG00000015476,0,0,0,0,39,0
ENSMUSG00000015478,0,0,0,7,0,25
ENSMUSG00000015484,0,0,0,0,23,0
ENSMUSG00000015488,0,1,0,0,17,150
ENSMUSG00000015536,0,27,0,0,19,1
ENSMUSG00000015542,0,0,0,0,0,221
ENSMUSG00000015599,0,4,0,0,3,145
ENSMUSG00000015656,0,0,0,0,24,0
ENSMUSG00000015672,0,0,0,0,9,0
ENSMUSG00000015733,0,0,0,0,100,3
ENSMUSG00000015747,0,0,0,0,0,24
ENSMUSG00000015748,0,0,0,0,4,0
ENSMUSG00000015749,0,0,0,0,0,13
ENSMUSG00000015750,0,2,0,0,19,10
ENSMUSG00000015755,0,0,0,4,11,0
ENSMUSG00000015757,0,0,0,0,34,0
ENSMUSG00000015759,0,0,0,6,219,0
ENSMUSG00000015766,0,0,0,0,8,0
ENSMUSG00000015776,0,0,0,0,47,0
ENSMUSG00000015790,0,19,0,0,2,17
ENSMUSG00000015804,13,0,6,0,68,2
ENSMUSG00000015829,0,0,0,4,0,0
ENSMUSG00000015837,0,0,0,36,59,45
ENSMUSG00000015869,0,0,0,0,59,14
ENSMUSG00000015889,0,0,0,0,0,50
ENSMUSG00000015932,0,2,0,29,365,122
ENSMUSG00000015937,3,0,147,0,0,0
ENSMUSG00000015942,0,0,0,0,12,0
ENSMUSG00000015943,0,0,0,0,45,0
ENSMUSG00000015944,0,0,0,18,194,55
ENSMUSG00000015971,0,0,0,0,36,0
ENSMUSG00000015981,0,0,0,0,97,0
ENSMUSG00000016018,0,0,0,8,0,0
ENSMUSG00000016252,15,4,47,33,377,126
ENSMUSG00000016253,0,0,0,0,63,0
ENSMUSG00000016256,0,0,0,0,574,0
ENSMUSG00000016257,0,0,0,3,23,143
ENSMUSG00000016262,0,0,0,0,102,0
ENSMUSG00000016319,0,0,0,1,10,7
ENSMUSG00000016344,20,92,20,74,1707,379
ENSMUSG00000016346,0,0,152,16,28,98
ENSMUSG00000016349,0,1,0,0,13,0
ENSMUSG00000016386,0,0,0,0,20,70
ENSMUSG00000016427,0,7,95,32,227,37
ENSMUSG00000016477,0,0,0,0,274,0
ENSMUSG00000016481,0,0,0,18,0,7
ENSMUSG00000016503,0,0,0,0,52,0
ENSMUSG00000016510,0,0,287,0,25,0
ENSMUSG00000016534,0,0,0,0,0,8
ENSMUSG00000016541,0,0,0,20,0,1
ENSMUSG00000016554,0,0,0,7,26,0
ENSMUSG00000016559,8,0,0,0,123,23
ENSMUSG00000016619,0,0,0,0,45,17
ENSMUSG00000016637,0,0,0,0,55,0
ENSMUSG00000016757,0,4,9,0,102,9
ENSMUSG00000016831,0,0,0,0,51,27
ENSMUSG00000016833,0,0,0,76,194,10
ENSMUSG00000016921,0,0,7,0,0,11
ENSMUSG00000016940,0,0,0,20,0,61
ENSMUSG00000016946,0,0,0,6,52,8
ENSMUSG00000017132,0,0,0,0,42,0
ENSMUSG00000017167,0,0,0,21,0,0
ENSMUSG00000017176,0,81,0,6,77,0
ENSMUSG00000017188,0,6,83,40,321,47
ENSMUSG00000017210,0,0,0,0,18,0
ENSMUSG00000017211,0,0,0,25,0,0
ENSMUSG00000017288,0,0,0,0,28,0
ENSMUSG00000017291,0,0,0,10,108,20
ENSMUSG00000017299,4,0,0,15,0,0
ENSMUSG00000017307,0,4,0,12,306,3
ENSMUSG00000017376,0,0,0,0,66,5
ENSMUSG00000017404,0,0,0,6,99,20
ENSMUSG00000017405,0,0,0,0,33,0
ENSMUSG00000017412,0,0,0,0,12,2
ENSMUSG00000017418,0,0,0,0,5,0
ENSMUSG00000017421,0,1,0,70,23,0
ENSMUSG00000017428,0,0,0,0,13,0
ENSMUSG00000017466,0,0,32,56,57,90
ENSMUSG00000017478,2,0,0,0,16,0
ENSMUSG00000017485,0,0,0,0,0,4
ENSMUSG00000017548,0,0,0,0,53,0
ENSMUSG00000017615,0,0,0,0,38,90
ENSMUSG00000017631,0,0,0,0,6,0
ENSMUSG00000017639,0,14,15,0,73,0
ENSMUSG00000017670,0,0,0,0,5,23
ENSMUSG00000017679,0,0,0,0,7,0
ENSMUSG00000017715,0,0,0,2,207,39
ENSMUSG00000017718,0,0,0,0,5,0
ENSMUSG00000017734,0,0,21,3,38,1
ENSMUSG00000017740,0,0,0,0,1,25
ENSMUSG00000017760,0,1,0,0,36,0
ENSMUSG00000017764,0,0,0,21,28,0
ENSMUSG00000017767,0,0,0,6,0,0
ENSMUSG00000017776,0,0,0,7,0,33
ENSMUSG00000017781,0,4,0,4,27,86
ENSMUSG00000017831,0,3,0,0,0,5
ENSMUSG00000017837,0,0,0,0,106,31
ENSMUSG00000017843,0,13,0,14,190,15
ENSMUSG00000017858,0,0,0,0,19,0
ENSMUSG00000017943,0,0,0,0,620,99
ENSMUSG00000017969,0,0,0,0,0,8
ENSMUSG00000017999,0,0,0,0,8,0
ENSMUSG00000018012,0,4,19,0,76,26
ENSMUSG00000018040,0,0,0,0,1,0
ENSMUSG00000018042,0,0,6,0,314,0
ENSMUSG00000018076,0,0,0,0,6,0
ENSMUSG00000018102,0,0,0,0,24,0
ENSMUSG00000018126,0,0,0,0,0,3
ENSMUSG00000018160,0,0,0,0,9,0
ENSMUSG00000018167,0,0,0,23,0,13
ENSMUSG00000018189,0,0,0,0,7,0
ENSMUSG00000018196,55,19,10,0,153,88
ENSMUSG00000018199,0,0,0,0,46,0
ENSMUSG00000018209,0,0,0,3,30,17
ENSMUSG00000018238,0,0,0,0,14,23
ENSMUSG00000018239,0,0,0,0,508,53
ENSMUSG00000018286,0,0,0,42,32,125
ENSMUSG00000018287,0,0,0,0,8,0
ENSMUSG00000018293,0,0,0,0,49,16
ENSMUSG00000018326,0,13,9,8,300,150
ENSMUSG00000018341,0,0,0,0,5,0
ENSMUSG00000018347,0,0,0,0,0,7
ENSMUSG00000018363,0,0,0,134,20,16
ENSMUSG00000018377,0,5,0,15,59,18
ENSMUSG00000018378,0,0,0,0,0,18
ENSMUSG00000018379,0,0,0,5,0,0
ENSMUSG00000018381,0,0,0,4,0,0
ENSMUSG00000018395,0,3,25,32,504,330
ENSMUSG00000018398,0,0,0,2,22,0
ENSMUSG00000018405,0,0,0,0,0,6
ENSMUSG00000018411,1,248,0,6,1457,311
ENSMUSG00000018412,0,0,0,0,28,0
ENSMUSG00000018415,0,0,0,0,38,1
ENSMUSG00000018427,4,0,0,0,38,0
ENSMUSG00000018442,0,0,0,4,0,0
ENSMUSG00000018446,0,0,0,0,7,0
ENSMUSG00000018451,0,0,47,1,325,68
ENSMUSG00000018476,0,0,0,10,0,0
ENSMUSG00000018481,0,0,0,2,95,11
ENSMUSG00000018501,0,0,0,0,4,98
ENSMUSG00000018507,0,0,0,0,3,0
ENSMUSG00000018509,0,0,0,0,8,54
ENSMUSG00000018541,0,0,0,0,0,6
ENSMUSG00000018548,0,0,3,28,143,0
ENSMUSG00000018559,0,0,0,9,80,0
ENSMUSG00000018565,0,7,125,8,1387,177
ENSMUSG00000018567,0,0,0,0,133,21
ENSMUSG00000018572,0,0,0,11,73,0
ENSMUSG00000018583,0,0,0,4,35,0
ENSMUSG00000018585,0,24,180,160,2413,282
ENSMUSG00000018634,0,0,0,0,14,0
ENSMUSG00000018659,0,0,0,0,10,29
ENSMUSG00000018661,0,0,0,2,71,95
ENSMUSG00000018666,0,0,0,0,56,80
ENSMUSG00000018669,0,0,0,0,18,0
ENSMUSG00000018677,0,0,34,18,499,34
ENSMUSG00000018678,0,0,0,0,0,1
ENSMUSG00000018707,0,0,0,0,55,0
ENSMUSG00000018736,0,0,0,43,13,77
ENSMUSG00000018740,0,0,0,0,15,0
ENSMUSG00000018750,0,2,0,0,0,0
ENSMUSG00000018761,0,1,0,0,5,13
ENSMUSG00000018765,0,0,0,0,0,32
ENSMUSG00000018770,0,23,0,5,63,14
ENSMUSG00000018800,0,0,0,0,20,0
ENSMUSG00000018809,0,0,0,0,0,3
ENSMUSG00000018820,0,0,0,0,19,0
ENSMUSG00000018821,0,7,0,9,44,18
ENSMUSG00000018846,0,0,0,15,255,13
ENSMUSG00000018849,0,1,0,15,30,25
ENSMUSG00000018858,0,5,0,2,210,38
ENSMUSG00000018861,0,0,0,0,7,0
ENSMUSG00000018865,0,0,0,13,47,144
ENSMUSG00000018882,0,0,0,0,23,1
ENSMUSG00000018909,0,0,51,13,74,0
ENSMUSG00000018921,0,8,0,0,0,0
ENSMUSG00000018931,0,0,0,14,27,0
ENSMUSG00000018932,0,0,0,0,5,0
ENSMUSG00000018965,13,0,12,0,44,77
ENSMUSG00000018983,0,0,0,0,7,0
ENSMUSG00000019039,0,0,0,0,237,0
ENSMUSG00000019054,0,0,392,221,1939,834
ENSMUSG00000019066,0,0,185,0,78,0
ENSMUSG00000019082,0,0,0,0,242,3
ENSMUSG00000019088,0,0,0,0,0,14
ENSMUSG00000019124,0,0,0,0,137,3
ENSMUSG00000019132,0,4,1,45,210,79
ENSMUSG00000019143,0,0,0,0,22,0
ENSMUSG00000019146,0,6,339,189,400,406
ENSMUSG00000019158,32,9,9,133,723,126
ENSMUSG00000019173,0,0,0,0,0,87
ENSMUSG00000019179,0,0,0,33,96,14
ENSMUSG00000019188,123,0,0,7,0,0
ENSMUSG00000019194,0,0,0,6,223,15
ENSMUSG00000019210,0,0,0,5,155,47
ENSMUSG00000019214,0,0,3,0,9,0
ENSMUSG00000019235,0,0,0,0,9,12
ENSMUSG00000019254,0,2,0,28,119,145
ENSMUSG00000019261,0,3,0,0,4,0
ENSMUSG00000019302,0,0,0,11,0,0
ENSMUSG00000019362,0,12,161,330,1662,494
ENSMUSG00000019370,0,7,63,23,79,102
ENSMUSG00000019373,0,0,0,0,19,0
ENSMUSG00000019428,0,3,0,3,181,72
ENSMUSG00000019432,0,0,0,0,22,0
ENSMUSG00000019433,0,0,0,60,67,13
ENSMUSG00000019471,0,18,0,58,137,45
ENSMUSG00000019478,0,0,0,0,45,0
ENSMUSG00000019494,0,0,0,0,59,7
ENSMUSG00000019505,0,0,0,6,99,13
ENSMUSG00000019518,0,0,0,0,2,0
ENSMUSG00000019528,0,13,0,0,0,0
ENSMUSG00000019558,0,0,0,4,0,0
ENSMUSG00000019579,0,69,194,73,713,651
ENSMUSG00000019590,0,0,0,0,12,61
ENSMUSG00000019659,0,10,18,10,3,0
ENSMUSG00000019689,8,0,0,0,18,0
ENSMUSG00000019699,0,0,0,0,16,8
ENSMUSG00000019718,0,0,10,0,0,0
ENSMUSG00000019726,0,0,0,0,433,0
ENSMUSG00000019734,0,0,0,0,3,0
ENSMUSG00000019738,0,11,44,1,335,113
ENSMUSG00000019763,0,0,0,0,49,0
ENSMUSG00000019774,0,0,0,0,0,3
ENSMUSG00000019775,0,0,0,0,29,0
ENSMUSG00000019782,0,1,8,4,24,4
ENSMUSG00000019790,0,0,0,5,0,0
ENSMUSG00000019791,0,0,0,8,0,0
ENSMUSG00000019795,0,0,0,51,0,0
ENSMUSG00000019796,0,0,0,0,4,0
ENSMUSG00000019797,0,0,0,0,25,0
ENSMUSG00000019804,0,0,9,0,26,61
ENSMUSG00000019808,0,0,0,0,7,0
ENSMUSG00000019809,0,0,0,0,0,98
ENSMUSG00000019818,0,0,0,0,0,10
ENSMUSG00000019826,0,0,0,0,12,0
ENSMUSG00000019831,0,0,0,0,0,39
ENSMUSG00000019837,0,0,0,0,3,0
ENSMUSG00000019841,0,0,0,0,8,0
ENSMUSG00000019843,0,0,0,0,76,0
ENSMUSG00000019849,0,0,0,0,15,13
ENSMUSG00000019852,0,0,0,0,68,0
ENSMUSG00000019853,0,0,0,0,17,1
ENSMUSG00000019854,0,0,0,0,1,0
ENSMUSG00000019857,0,0,0,0,11,0
ENSMUSG00000019861,5,0,0,0,26,0
ENSMUSG00000019868,0,0,0,0,0,73
ENSMUSG00000019872,0,0,0,1,0,0
ENSMUSG00000019877,0,0,0,0,41,14
ENSMUSG00000019880,0,0,15,20,27,13
ENSMUSG00000019883,0,0,0,0,6,0
ENSMUSG00000019894,0,0,0,5,474,0
ENSMUSG00000019897,11,0,30,0,12,0
ENSMUSG00000019906,0,0,0,1,0,14
ENSMUSG00000019916,0,0,0,0,8,0
ENSMUSG00000019923,0,0,0,61,155,171
ENSMUSG00000019927,0,4,0,0,12,0
ENSMUSG00000019943,18,0,0,0,13,0
ENSMUSG00000019944,0,0,0,0,10,0
ENSMUSG00000019948,0,0,0,0,53,0
ENSMUSG00000019951,0,0,0,0,9,80
ENSMUSG00000019966,0,0,0,0,5,0
ENSMUSG00000019969,0,0,0,0,0,20
ENSMUSG00000019977,0,0,0,0,93,4
ENSMUSG00000019978,0,0,25,0,0,0
ENSMUSG00000019986,0,0,0,0,213,0
ENSMUSG00000019998,0,0,0,0,29,66
ENSMUSG00000020018,0,0,0,0,109,0
ENSMUSG00000020022,0,2,14,1,46,88
ENSMUSG00000020024,0,0,0,0,13,0
ENSMUSG00000020027,0,0,0,0,154,57
ENSMUSG00000020029,0,3,0,16,54,10
ENSMUSG00000020032,0,0,0,2,0,0
ENSMUSG00000020053,0,0,0,0,13,0
ENSMUSG00000020069,0,0,0,0,17,0
ENSMUSG00000020070,0,0,0,0,12,110
ENSMUSG00000020074,0,0,0,3,0,0
ENSMUSG00000020076,0,0,0,0,22,0
ENSMUSG00000020083,0,0,0,4,825,95
ENSMUSG00000020086,0,12,0,0,12,0
ENSMUSG00000020088,0,8,0,15,89,0
ENSMUSG00000020089,0,0,0,0,16,0
ENSMUSG00000020091,0,0,0,9,23,4
ENSMUSG00000020092,0,0,0,0,5,0
ENSMUSG00000020098,0,0,0,0,0,29
ENSMUSG00000020107,2,0,0,12,268,18
ENSMUSG00000020108,0,0,0,0,0,30
ENSMUSG00000020109,0,0,0,0,14,0
ENSMUSG00000020116,0,0,0,0,7,0
ENSMUSG00000020121,0,0,0,0,0,20
ENSMUSG00000020124,0,0,0,0,0,7
ENSMUSG00000020128,0,0,0,0,6,0
ENSMUSG00000020131,0,2,0,0,0,0
ENSMUSG00000020132,0,0,0,0,0,13
ENSMUSG00000020133,0,0,0,54,164,9
ENSMUSG00000020134,0,0,1,1,0,0
ENSMUSG00000020135,0,0,0,14,36,0
ENSMUSG00000020140,0,0,0,0,1,0
ENSMUSG00000020142,0,0,0,4,105,0
ENSMUSG00000020149,0,0,0,1,0,58
ENSMUSG00000020152,0,0,0,0,13,0
ENSMUSG00000020153,0,0,0,0,401,8
ENSMUSG00000020163,24,272,456,356,6637,2171
ENSMUSG00000020170,0,0,0,0,0,12
ENSMUSG00000020171,0,0,0,0,0,6
ENSMUSG00000020175,0,0,0,4,0,8
ENSMUSG00000020176,0,0,0,0,32,0
ENSMUSG00000020180,0,0,0,0,25,0
ENSMUSG00000020181,0,0,0,0,4,0
ENSMUSG00000020183,0,0,0,0,29,0
ENSMUSG00000020184,0,0,0,0,17,1
ENSMUSG00000020189,0,0,0,0,0,7
ENSMUSG00000020196,0,0,0,0,11,0
ENSMUSG00000020198,0,0,0,0,23,17
ENSMUSG00000020212,0,0,0,0,19,0
ENSMUSG00000020216,0,0,21,3,223,17
ENSMUSG00000020219,1,240,56,301,3279,400
ENSMUSG00000020224,0,0,0,0,209,9
ENSMUSG00000020230,0,0,0,0,69,4
ENSMUSG00000020235,0,0,0,0,65,48
ENSMUSG00000020238,0,0,0,11,0,144
ENSMUSG00000020248,0,0,0,0,10,10
ENSMUSG00000020250,0,0,0,0,9,0
ENSMUSG00000020255,0,2,11,0,28,8
ENSMUSG00000020260,0,0,0,0,19,0
ENSMUSG00000020261,0,12,14,0,0,1
ENSMUSG00000020262,0,0,0,3,200,3
ENSMUSG00000020265,51,4,0,0,77,0
ENSMUSG00000020267,0,29,7,14,245,39
ENSMUSG00000020268,0,4,0,0,0,3
ENSMUSG00000020271,0,0,0,0,1,0
ENSMUSG00000020273,0,0,0,0,6,0
ENSMUSG00000020283,0,0,0,0,0,21
ENSMUSG00000020284,0,46,0,0,0,0
ENSMUSG00000020287,0,0,0,0,3,3
ENSMUSG00000020288,0,0,0,5,19,7
ENSMUSG00000020289,0,0,0,0,0,7
ENSMUSG00000020297,0,0,1,0,345,33
ENSMUSG00000020300,0,0,0,0,32,0
ENSMUSG00000020307,0,0,0,0,5,0
ENSMUSG00000020309,0,0,0,0,33,0
ENSMUSG00000020312,0,0,0,0,0,62
ENSMUSG00000020315,0,41,0,5,0,0
ENSMUSG00000020321,0,0,0,7,91,42
ENSMUSG00000020328,0,0,0,2,35,2
ENSMUSG00000020340,0,0,0,0,98,22
ENSMUSG00000020349,0,0,0,5,108,2
ENSMUSG00000020358,0,0,0,0,12,0
ENSMUSG00000020359,0,0,0,0,4,1
ENSMUSG00000020363,0,0,0,0,18,0
ENSMUSG00000020366,0,2,0,4,296,37
ENSMUSG00000020368,0,0,0,2,0,4
ENSMUSG00000020372,13,0,0,0,88,29
ENSMUSG00000020374,424,0,0,0,1,0
ENSMUSG00000020376,0,0,0,0,48,0
ENSMUSG00000020381,0,3,0,0,0,0
ENSMUSG00000020386,0,0,0,5,0,9
ENSMUSG00000020388,0,0,0,6,0,0
ENSMUSG00000020390,0,0,0,0,3,3
ENSMUSG00000020392,0,0,0,0,35,52
ENSMUSG00000020397,0,0,0,4,5,0
ENSMUSG00000020400,0,0,0,0,0,5
ENSMUSG00000020402,0,0,0,3,0,0
ENSMUSG00000020412,0,0,0,0,128,9
ENSMUSG00000020413,0,0,0,0,64,0
ENSMUSG00000020430,0,0,0,2,48,0
ENSMUSG00000020431,0,0,0,0,219,40
ENSMUSG00000020439,0,0,0,0,6,0
ENSMUSG00000020440,0,0,44,15,455,33
ENSMUSG00000020441,0,0,0,0,90,99
ENSMUSG00000020444,0,11,370,76,1170,408
ENSMUSG00000020453,0,0,0,0,7,0
ENSMUSG00000020456,21,8,0,11,28,2
ENSMUSG00000020457,0,0,0,3,14,46
ENSMUSG00000020458,0,1,10,0,2,0
ENSMUSG00000020459,0,0,6,0,0,0
ENSMUSG00000020460,0,0,0,0,41,0
ENSMUSG00000020462,0,0,0,0,8,0
ENSMUSG00000020476,0,0,0,0,38,16
ENSMUSG00000020477,12,82,127,86,848,523
ENSMUSG00000020483,0,8,40,32,634,340
ENSMUSG00000020484,0,0,0,8,0,0
ENSMUSG00000020485,0,20,0,1,146,75
ENSMUSG00000020491,0,0,0,0,0,7
ENSMUSG00000020496,0,25,68,72,802,412
ENSMUSG00000020516,0,0,0,0,63,15
ENSMUSG00000020519,0,10,33,0,0,50
ENSMUSG00000020520,0,0,0,0,25,0
ENSMUSG00000020521,0,39,0,0,0,60
ENSMUSG00000020523,11,0,0,0,8,15
ENSMUSG00000020526,0,0,0,0,179,7
ENSMUSG00000020530,0,0,0,7,0,13
ENSMUSG00000020532,0,4,0,0,0,0
ENSMUSG00000020537,0,0,0,0,166,0
ENSMUSG00000020541,0,2,0,0,2,0
ENSMUSG00000020544,0,1,0,0,0,0
ENSMUSG00000020547,0,0,0,19,26,9
ENSMUSG00000020549,0,0,0,8,0,0
ENSMUSG00000020561,0,0,0,18,33,10
ENSMUSG00000020571,0,0,3,0,0,0
ENSMUSG00000020572,0,0,0,0,0,4
ENSMUSG00000020577,6,2,0,0,263,110
ENSMUSG00000020580,0,0,0,15,26,0
ENSMUSG00000020589,0,0,0,0,0,4
ENSMUSG00000020590,0,0,0,4,0,6
ENSMUSG00000020593,0,0,0,0,109,6
ENSMUSG00000020594,0,0,0,0,26,11
ENSMUSG00000020605,0,11,0,0,12,0
ENSMUSG00000020608,0,0,0,0,0,7
ENSMUSG00000020610,0,19,4,1,247,99
ENSMUSG00000020611,0,0,0,0,45,0
ENSMUSG00000020612,0,0,0,11,36,4
ENSMUSG00000020621,0,0,0,0,2,0
ENSMUSG00000020623,0,0,0,0,26,2
ENSMUSG00000020628,0,0,0,0,69,0
ENSMUSG00000020634,0,5,0,0,227,32
ENSMUSG00000020635,0,0,52,26,220,56
ENSMUSG00000020638,0,13,0,2,0,0
ENSMUSG00000020639,0,0,0,2,0,0
ENSMUSG00000020642,0,0,0,0,18,9
ENSMUSG00000020644,0,0,0,0,1,0
ENSMUSG00000020646,0,0,0,0,171,0
ENSMUSG00000020650,0,0,0,2,0,0
ENSMUSG00000020652,0,0,0,0,13,0
ENSMUSG00000020654,0,0,0,0,49,0
ENSMUSG00000020657,0,0,0,0,50,0
ENSMUSG00000020658,0,0,0,4,0,0
ENSMUSG00000020659,0,0,0,0,9,0
ENSMUSG00000020660,0,0,0,0,62,0
ENSMUSG00000020661,1,1,0,2,35,11
ENSMUSG00000020664,0,0,0,0,1,0
ENSMUSG00000020669,0,0,0,0,7,3
ENSMUSG00000020671,0,0,0,0,83,0
ENSMUSG00000020684,70,13,15,33,791,148
ENSMUSG00000020691,0,0,0,0,0,14
ENSMUSG00000020694,0,0,0,0,6,0
ENSMUSG00000020701,0,0,0,2,0,0
ENSMUSG00000020708,0,14,0,0,58,51
ENSMUSG00000020718,0,0,0,0,1,1
ENSMUSG00000020719,1,0,0,0,0,0
ENSMUSG00000020720,0,18,0,0,14,16
ENSMUSG00000020721,0,0,0,0,1,0
ENSMUSG00000020723,0,0,0,0,3,0
ENSMUSG00000020737,0,2,0,11,60,29
ENSMUSG00000020741,0,0,0,0,8,0
ENSMUSG00000020743,0,0,0,0,8,0
ENSMUSG00000020744,0,0,0,0,9,63
ENSMUSG00000020745,0,0,11,1,35,0
ENSMUSG00000020755,0,3,0,0,0,128
ENSMUSG00000020766,0,0,0,0,91,0
ENSMUSG00000020770,0,0,0,0,61,0
ENSMUSG00000020775,0,0,0,0,0,8
ENSMUSG00000020776,0,0,0,0,5,0
ENSMUSG00000020777,0,0,0,0,13,1
ENSMUSG00000020778,0,0,0,53,434,74
ENSMUSG00000020781,0,0,0,0,0,67
ENSMUSG00000020783,0,0,0,0,1,0
ENSMUSG00000020790,0,0,0,1,6,38
ENSMUSG00000020792,0,0,0,0,6,18
ENSMUSG00000020794,0,0,17,0,0,0
ENSMUSG00000020802,8,0,0,5,34,33
ENSMUSG00000020803,0,0,0,13,99,25
ENSMUSG00000020810,0,0,0,1,91,1
ENSMUSG00000020811,0,0,0,0,255,121
ENSMUSG00000020814,0,0,0,0,117,0
ENSMUSG00000020817,0,0,0,0,9,24
ENSMUSG00000020818,0,0,0,0,50,14
ENSMUSG00000020823,0,0,0,0,337,25
ENSMUSG00000020827,0,0,0,10,7,0
ENSMUSG00000020834,0,0,0,0,36,91
ENSMUSG00000020836,0,0,0,0,0,24
ENSMUSG00000020840,3,0,0,20,25,0
ENSMUSG00000020843,0,0,142,4,194,16
ENSMUSG00000020846,0,0,0,0,93,6
ENSMUSG00000020848,0,0,0,0,129,0
ENSMUSG00000020849,0,0,8,13,135,27
ENSMUSG00000020857,4,0,12,0,22,0
ENSMUSG00000020859,0,0,0,0,71,0
ENSMUSG00000020863,0,5,0,14,7,5
ENSMUSG00000020864,76,0,7,0,13,19
ENSMUSG00000020869,0,0,8,18,6,0
ENSMUSG00000020873,0,7,90,7,770,40
ENSMUSG00000020876,0,6,0,16,81,1
ENSMUSG00000020882,0,0,0,9,12,0
ENSMUSG00000020886,1,94,0,1,2,0
ENSMUSG00000020888,0,0,0,0,4,0
ENSMUSG00000020891,0,0,0,0,16,0
ENSMUSG00000020894,21,26,2,36,176,119
ENSMUSG00000020900,0,0,0,0,17,0
ENSMUSG00000020903,0,0,6,0,53,3
ENSMUSG00000020905,0,4,18,0,0,0
ENSMUSG00000020918,0,0,0,0,0,24
ENSMUSG00000020921,0,0,0,0,8,6
ENSMUSG00000020922,0,0,144,26,433,24
ENSMUSG00000020925,0,56,0,0,83,44
ENSMUSG00000020926,0,47,0,0,20,0
ENSMUSG00000020929,0,0,0,0,0,12
ENSMUSG00000020932,0,0,0,0,4,0
ENSMUSG00000020935,0,0,0,14,199,34
ENSMUSG00000020936,0,0,9,2,84,0
ENSMUSG00000020940,0,0,0,0,8,0
ENSMUSG00000020941,0,0,0,0,1,0
ENSMUSG00000020946,0,0,40,0,73,498
ENSMUSG00000020948,0,0,0,0,2,0
ENSMUSG00000020949,0,20,27,32,43,23
