experiment,panel,sample_type,sample_num,label,position_relative_to_tes_bp,mean,ci_lower,ci_upper
SPAM,coverage,SN,1,NTVE-SN,-475.0,2.5080395864355456,2.452686074757393,2.563393098113698
SPAM,coverage,SN,1,NTVE-SN,-465.0,2.531594115808331,2.4764086373561507,2.5867795942605114
SPAM,coverage,SN,1,NTVE-SN,-455.0,2.553413961542346,2.4980504363122535,2.6087774867724387
SPAM,coverage,SN,1,NTVE-SN,-445.0,2.5680388354170045,2.512899686070857,2.623177984763152
SPAM,coverage,SN,1,NTVE-SN,-435.0,2.5872100879022732,2.5321212258320944,2.642298949972452
SPAM,coverage,SN,1,NTVE-SN,-425.0,2.6122325425922748,2.557299272234877,2.6671658129496727
SPAM,coverage,SN,1,NTVE-SN,-415.0,2.6407457777646552,2.585131711483791,2.6963598440455194
SPAM,coverage,SN,1,NTVE-SN,-405.0,2.6691820292452375,2.612810419472034,2.725553639018441
SPAM,coverage,SN,1,NTVE-SN,-395.0,2.6883039539784277,2.631690919850141,2.7449169881067146
SPAM,coverage,SN,1,NTVE-SN,-385.0,2.727194756273493,2.6698748358367945,2.7845146767101916
SPAM,coverage,SN,1,NTVE-SN,-375.0,2.7502069716287325,2.6922818821323173,2.8081320611251477
SPAM,coverage,SN,1,NTVE-SN,-365.0,2.7797016808218555,2.7210011459978243,2.838402215645887
SPAM,coverage,SN,1,NTVE-SN,-355.0,2.811468506531182,2.751973764817801,2.870963248244563
SPAM,coverage,SN,1,NTVE-SN,-345.0,2.836492632976176,2.776592211677269,2.8963930542750833
SPAM,coverage,SN,1,NTVE-SN,-335.0,2.8441716780008623,2.784221988634855,2.9041213673668698
SPAM,coverage,SN,1,NTVE-SN,-325.0,2.851751424661375,2.791396950520303,2.912105898802447
SPAM,coverage,SN,1,NTVE-SN,-315.0,2.8607678072460887,2.8004067912112074,2.92112882328097
SPAM,coverage,SN,1,NTVE-SN,-305.0,2.8692996275823948,2.809223119926884,2.9293761352379057
SPAM,coverage,SN,1,NTVE-SN,-295.0,2.8843569520502337,2.823645892169037,2.9450680119314305
SPAM,coverage,SN,1,NTVE-SN,-285.0,2.888479250370165,2.82750564956175,2.9494528511785796
SPAM,coverage,SN,1,NTVE-SN,-275.0,2.8861731597491387,2.8248999663386867,2.9474463531595907
SPAM,coverage,SN,1,NTVE-SN,-265.0,2.8868242526402894,2.8252406721591523,2.9484078331214265
SPAM,coverage,SN,1,NTVE-SN,-255.0,2.8655954685505662,2.8046873782870754,2.926503558814057
SPAM,coverage,SN,1,NTVE-SN,-245.0,2.864450296915756,2.802951187246424,2.9259494065850884
SPAM,coverage,SN,1,NTVE-SN,-235.0,2.8568909030484257,2.7953105532562983,2.918471252840553
SPAM,coverage,SN,1,NTVE-SN,-225.0,2.8580086553217683,2.7961004415395587,2.919916869103978
SPAM,coverage,SN,1,NTVE-SN,-215.0,2.872232832410138,2.808951336517746,2.93551432830253
SPAM,coverage,SN,1,NTVE-SN,-205.0,2.885142730129338,2.821251055049961,2.9490344052087147
SPAM,coverage,SN,1,NTVE-SN,-195.0,2.90571412885164,2.840353489594354,2.9710747681089265
SPAM,coverage,SN,1,NTVE-SN,-185.0,2.9123134842789367,2.8463570169786885,2.978269951579185
SPAM,coverage,SN,1,NTVE-SN,-175.0,2.922112913462826,2.855641213631021,2.988584613294631
SPAM,coverage,SN,1,NTVE-SN,-165.0,2.9453294151982967,2.8780608723045393,3.012597958092054
SPAM,coverage,SN,1,NTVE-SN,-155.0,2.98914783396925,2.920146935908215,3.0581487320302854
SPAM,coverage,SN,1,NTVE-SN,-145.0,3.0166814685935868,2.9466370202316936,3.08672591695548
SPAM,coverage,SN,1,NTVE-SN,-135.0,3.0567669585838884,2.985923124021035,3.127610793146742
SPAM,coverage,SN,1,NTVE-SN,-125.0,3.057748792724408,2.9869818114028037,3.1285157740460123
SPAM,coverage,SN,1,NTVE-SN,-115.0,3.006359916020471,2.9355239294109494,3.077195902629992
SPAM,coverage,SN,1,NTVE-SN,-105.0,2.944482532463046,2.873631924704435,3.015333140221657
SPAM,coverage,SN,1,NTVE-SN,-95.0,2.768766030244428,2.6994549320794126,2.8380771284094437
SPAM,coverage,SN,1,NTVE-SN,-85.0,2.5007899056090874,2.434945253002833,2.566634558215342
SPAM,coverage,SN,1,NTVE-SN,-75.0,2.2180827255879603,2.1565953940457727,2.279570057130148
SPAM,coverage,SN,1,NTVE-SN,-65.0,1.89915051783193,1.8435487356675853,1.9547522999962745
SPAM,coverage,SN,1,NTVE-SN,-55.0,1.584814383175186,1.5350860456156463,1.6345427207347256
SPAM,coverage,SN,1,NTVE-SN,-45.0,1.2675815438689901,1.2239013918116248,1.3112616959263554
SPAM,coverage,SN,1,NTVE-SN,-35.0,0.9445751965650796,0.907300742687943,0.9818496504422162
SPAM,coverage,SN,1,NTVE-SN,-25.0,0.642614601405017,0.611980893790502,0.673248309019532
SPAM,coverage,SN,1,NTVE-SN,-15.0,0.39804387066131197,0.3739918155571806,0.42209592576544336
SPAM,coverage,SN,1,NTVE-SN,-5.0,0.15684144823740218,0.14250117964863623,0.17118171682616812
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2995.0,0.4391016322341238,0.38408863216597877,0.4941146323022688
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2985.0,0.41176300142894184,0.3772518296054474,0.4462741732524363
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2975.0,0.4089173595651309,0.3747934235629155,0.44304129556734634
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2965.0,0.4006909279845402,0.3712289956929085,0.4301528602761719
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2955.0,0.39022362895336316,0.36333385920311106,0.41711339870361525
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2945.0,0.3831473700495644,0.3572850880691231,0.40900965203000567
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2935.0,0.38082981846739683,0.3550700540254497,0.40658958290934394
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2925.0,0.37483121656575286,0.35029252026925245,0.39936991286225326
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2915.0,0.3684820518192764,0.3452906108151213,0.3916734928234315
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2905.0,0.3687000776915493,0.34564271745071284,0.3917574379323857
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2895.0,0.36781762841027427,0.3448362469867039,0.39079900983384463
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2885.0,0.3640322590998739,0.3419142014804083,0.3861503167193395
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2875.0,0.36428873924967436,0.3425373371989195,0.38604014130042924
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2865.0,0.36364541046451543,0.3422449641582446,0.38504585677078623
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2855.0,0.36485814626345425,0.3436624911903281,0.3860538013365804
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2845.0,0.36417395751235454,0.34334284481791916,0.3850050702067899
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2835.0,0.3651341896191842,0.34417188293189366,0.38609649630647475
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2825.0,0.365719092153734,0.34464768106576904,0.38679050324169895
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2815.0,0.3621716684785181,0.3411846967914088,0.38315864016562745
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2805.0,0.3576281349969134,0.3375216095518947,0.37773466044193216
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2795.0,0.3545116688694575,0.33473469614438167,0.37428864159453334
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2785.0,0.3554032493073541,0.3354712106904843,0.37533528792422394
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2775.0,0.35312632374153285,0.3334695098394044,0.37278313764366133
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2765.0,0.3476600848188231,0.32878660469760934,0.36653356494003686
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2755.0,0.3453425524100979,0.326783720134014,0.36390138468618183
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2745.0,0.3442096382862186,0.326141063693122,0.36227821287931516
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2735.0,0.33944316705686195,0.3218698689873018,0.3570164651264221
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2725.0,0.33663287075724985,0.3193129419537297,0.35395279956076997
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2715.0,0.33706997859837984,0.3196639634003388,0.35447599379642086
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2705.0,0.3371207641301803,0.3198595928459713,0.3543819354143892
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2695.0,0.33766912217779405,0.32019644295715105,0.35514180139843704
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2685.0,0.338371833364397,0.3212459392207405,0.35549772750805353
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2675.0,0.3381154518672722,0.32102117921261336,0.35520972452193106
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2665.0,0.3371830592634824,0.3202709233465319,0.3540951951804329
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2655.0,0.33410358308865906,0.3174326817096402,0.35077448446767795
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2645.0,0.33076610069465245,0.31431441513998154,0.34721778624932337
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2635.0,0.330533783915413,0.3141907377169284,0.3468768301138976
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2625.0,0.3319110154950178,0.31552772386428574,0.3482943071257498
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2615.0,0.32981417987704953,0.3135445091891218,0.34608385056497726
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2605.0,0.3271956961723695,0.31150851768055354,0.34288287466418543
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2595.0,0.32608136921398323,0.3104676526571315,0.34169508577083496
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2585.0,0.3250761726006695,0.30968050222169613,0.3404718429796429
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2575.0,0.32675532920297023,0.3111456664503158,0.34236499195562464
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2565.0,0.329762863021183,0.3139456335834159,0.34558009245895016
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2555.0,0.33319524509902687,0.31702680067341116,0.3493636895246426
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2545.0,0.33677427085641776,0.3203507472813819,0.3531977944314536
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2535.0,0.34091447694232085,0.32451282651532737,0.35731612736931434
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2525.0,0.3396998414891107,0.32336269327856393,0.35603698969965747
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2515.0,0.3423899026995535,0.3258744740283215,0.3589053313707855
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2505.0,0.34590350840878875,0.3292124562960679,0.3625945605215096
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2495.0,0.3490212674183208,0.332287376810146,0.3657551580264956
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2485.0,0.3478897611919439,0.33133379411860736,0.3644457282652805
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2475.0,0.3471265381305025,0.3305827176956482,0.3636703585653568
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2465.0,0.3497865352373104,0.3332573538718982,0.3663157166027226
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2455.0,0.34836504299186793,0.33187792468970606,0.3648521612940298
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2445.0,0.34747215004301857,0.33103533668812757,0.36390896339790957
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2435.0,0.34664853854002564,0.3301022950200742,0.3631947820599771
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2425.0,0.34671124749616594,0.33009429070271296,0.36332820428961893
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2415.0,0.35080437673682413,0.3336680362127792,0.3679407172608691
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2405.0,0.34977563613273693,0.33242963285784466,0.3671216394076292
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2395.0,0.3493640574614984,0.3322268965723999,0.3665012183505969
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2385.0,0.35208783485446293,0.33498768964556486,0.369187980063361
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2375.0,0.351914347415104,0.33493325821925785,0.3688954366109502
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2365.0,0.34938710844201837,0.33273407493135426,0.3660401419526825
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2355.0,0.3520398525556589,0.3353588817018313,0.3687208234094865
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2345.0,0.3538135416931352,0.33719283596399974,0.3704342474222707
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2335.0,0.3539863397462689,0.3374868319850818,0.37048584750745606
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2325.0,0.35372728854857405,0.3376355936851186,0.3698189834120295
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2315.0,0.35249124251841946,0.3366755865202827,0.36830689851655624
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2305.0,0.3556248144823412,0.33962295560329586,0.3716266733613865
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2295.0,0.36138282756104123,0.34476727372882326,0.3779983813932592
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2285.0,0.36276213832302495,0.3459428852925595,0.3795813913534904
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2275.0,0.3660341374875761,0.3490246540939206,0.38304362088123156
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2265.0,0.36999924532873635,0.35292654682941116,0.38707194382806154
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2255.0,0.3732179687694586,0.3562112372742697,0.39022470026464756
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2245.0,0.3739650788358226,0.35710444533913777,0.3908257123325074
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2235.0,0.37956353726800696,0.36242749249005834,0.39669958204595557
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2225.0,0.38223311137982696,0.3649969347638073,0.39946928799584663
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2215.0,0.383290034176136,0.36639448020034876,0.40018558815192323
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2205.0,0.38821598983727124,0.37110890047074124,0.40532307920380123
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2195.0,0.3885932803913137,0.37159135110079117,0.4055952096818362
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2185.0,0.39248085027749074,0.3752717492483777,0.4096899513066038
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2175.0,0.39409132323971097,0.37665337201637106,0.4115292744630509
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2165.0,0.39511936093438016,0.3775474657018507,0.4126912561669096
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2155.0,0.3985843327010251,0.3807599149253974,0.4164087504766528
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2145.0,0.4034307504286398,0.3853229954441225,0.42153850541315707
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2135.0,0.40334966715564935,0.3854992128982121,0.4212001214130866
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2125.0,0.40386040373457904,0.38589481440181744,0.42182599306734064
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2115.0,0.403911393170837,0.3860036002087378,0.42181918613293623
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2105.0,0.40344411053426416,0.3857855712182073,0.42110264985032103
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2095.0,0.40669465899235263,0.38841991654769326,0.424969401437012
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2085.0,0.40688405695108604,0.3887904792314726,0.4249776346706995
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2075.0,0.4112250962908041,0.39334912649838427,0.42910106608322396
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2065.0,0.4174805541324195,0.39885935467149697,0.4361017535933421
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2055.0,0.4204238479821586,0.4016601577074509,0.4391875382568663
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2045.0,0.4270266395382131,0.4073859007438498,0.44666737833257647
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2035.0,0.42999621096275437,0.4100868498178097,0.44990557210769905
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2025.0,0.43251261073855546,0.4124297060917275,0.4525955153853834
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2015.0,0.433642093248299,0.4138548904367668,0.4534292960598312
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-2005.0,0.43613278498986535,0.41632466595283996,0.45594090402689075
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1995.0,0.44268878456714933,0.4225882858298617,0.46278928330443697
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1985.0,0.4436722512533079,0.42396266414916634,0.46338183835744945
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1975.0,0.44589820604676655,0.42589468841984923,0.4659017236736839
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1965.0,0.4451580524788692,0.4254815824047354,0.464834522553003
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1955.0,0.4478652927812337,0.4286660391107991,0.46706454645166834
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1945.0,0.4463057373220402,0.42744053176797264,0.4651709428761078
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1935.0,0.4514086618774567,0.43242087094603116,0.47039645280888226
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1925.0,0.45269606600355083,0.43380690656760207,0.4715852254394996
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1915.0,0.4537743973820525,0.4347341116763188,0.4728146830877862
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1905.0,0.4554950603203098,0.4364611344843316,0.47452898615628797
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1895.0,0.45067397197390896,0.4323133566860773,0.46903458726174063
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1885.0,0.4590712567954451,0.43946544966576767,0.4786770639251225
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1875.0,0.463182769595993,0.4433147348492664,0.48305080434271963
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1865.0,0.4693361648992686,0.4490319584237235,0.4896403713748137
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1855.0,0.4725854250489598,0.4521000916628972,0.49307075843502235
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1845.0,0.47599785008189055,0.455331819198196,0.4966638809655851
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1835.0,0.47951046781125156,0.458875905318899,0.5001450303036041
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1825.0,0.48338973721035733,0.46251094187915326,0.5042685325415615
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1815.0,0.4875848034594576,0.4668259635418115,0.5083436433771037
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1805.0,0.4890026961496823,0.46900426090475555,0.509001131394609
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1795.0,0.49127567185402876,0.4713097854683466,0.5112415582397108
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1785.0,0.4962638951367617,0.4762944117553168,0.5162333785182067
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1775.0,0.5000011616315478,0.48031912033493673,0.519683202928159
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1765.0,0.49955868006488563,0.480211194211702,0.5189061659180693
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1755.0,0.4949797025957287,0.47598126076310804,0.5139781444283494
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1745.0,0.49484249094238014,0.47605189784615776,0.5136330840386025
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1735.0,0.4980622913418812,0.479183356612984,0.5169412260707783
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1725.0,0.5001571294221913,0.48115546663612074,0.5191587922082618
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1715.0,0.5018086652720003,0.48258664366871795,0.5210306868752826
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1705.0,0.5049786238348758,0.48549297211077413,0.5244642755589775
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1695.0,0.5078099992759108,0.48857045767673135,0.5270495408750902
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1685.0,0.5102672048977469,0.49060765536137757,0.5299267544341162
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1675.0,0.5127520139550303,0.49308919244539406,0.5324148354646666
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1665.0,0.5153807712541663,0.49532879151110626,0.5354327509972263
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1655.0,0.5226548240715736,0.5022906690790597,0.5430189790640875
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1645.0,0.5289600945432321,0.5082058489031256,0.5497143401833386
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1635.0,0.530896371455904,0.5101987344749531,0.5515940084368548
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1625.0,0.5315425067885965,0.5109333726864446,0.5521516408907484
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1615.0,0.5349537639098183,0.5143960145270247,0.555511513292612
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1605.0,0.5357469731697678,0.5153640244299114,0.5561299219096243
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1595.0,0.5375831380576558,0.5174122090359373,0.5577540670793742
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1585.0,0.5424011372211875,0.5221777610087046,0.5626245134336705
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1575.0,0.5432326988496038,0.5227752247030943,0.5636901729961132
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1565.0,0.5390854496053188,0.5189480649176414,0.5592228342929961
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1555.0,0.5419525996783394,0.5218893211303963,0.5620158782262825
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1545.0,0.5458709226344178,0.5259071582812989,0.5658346869875368
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1535.0,0.548752121993369,0.5287309371925614,0.5687733067941766
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1525.0,0.5536615558136596,0.533805772999756,0.5735173386275633
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1515.0,0.5588966706926679,0.53981850984544,0.5779748315398958
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1505.0,0.5653367749041496,0.546470490025522,0.5842030597827772
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1495.0,0.5728328649805204,0.5539935575139888,0.5916721724470521
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1485.0,0.5749294794528232,0.5561244597494199,0.5937344991562266
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1475.0,0.5783746290200232,0.5596573507250714,0.5970919073149751
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1465.0,0.5864780384051348,0.5675595020032357,0.6053965748070339
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1455.0,0.5920799327845747,0.572916224311221,0.6112436412579284
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1445.0,0.597545171689267,0.5783672893592073,0.6167230540193267
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1435.0,0.6030563379818215,0.5838043665842444,0.6223083093793985
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1425.0,0.6090258750380679,0.5895931983209135,0.6284585517552224
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1415.0,0.6163823028230205,0.5967318598336161,0.636032745812425
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1405.0,0.6229763753466161,0.6031326213193604,0.6428201293738718
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1395.0,0.6255848541517485,0.6055845054536558,0.6455852028498411
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1385.0,0.6344888182570833,0.6144849158989818,0.6544927206151847
SPAM,coverage,SN,2,HIV-gag:sPAM2 (p6)-SN,-1375.0,0.6383106822383722,0.6183001832081205,0.6583211812686238
