ENSG_id,Gene_Name,Category
ENSG00000061794,MRPS35,shared
ENSG00000061918,GUCY1B1,shared
ENSG00000061936,SFSWAP,shared
ENSG00000061938,TNK2,shared
ENSG00000061987,MON2,shared
ENSG00000062038,CDH3,shared
ENSG00000062194,GPBP1,shared
ENSG00000062282,DGAT2,shared
ENSG00000062370,ZNF112,shared
ENSG00000062485,CS,shared
ENSG00000062524,LTK,shared
ENSG00000062582,MRPS24,shared
ENSG00000062598,ELMO2,shared
ENSG00000062650,WAPL,shared
ENSG00000062716,VMP1,shared
ENSG00000062725,APPBP2,shared
ENSG00000062822,POLD1,shared
ENSG00000063046,EIF4B,shared
ENSG00000063127,SLC6A16,shared
ENSG00000063169,BICRA,shared
ENSG00000063176,SPHK2,shared
ENSG00000063177,RPL18,shared
ENSG00000063180,CA11,shared
ENSG00000063241,ISOC2,shared
ENSG00000063244,U2AF2,shared
ENSG00000063245,EPN1,shared
ENSG00000063322,MED29,shared
ENSG00000063438,AHRR,shared
ENSG00000063587,ZNF275,shared
ENSG00000063601,MTMR1,shared
ENSG00000063660,GPC1,shared
ENSG00000063761,ADCK1,shared
ENSG00000063854,HAGH,shared
ENSG00000063978,RNF4,shared
ENSG00000064012,CASP8,shared
ENSG00000064042,LIMCH1,shared
ENSG00000064102,INTS13,shared
ENSG00000064115,TM7SF3,shared
ENSG00000064195,DLX3,shared
ENSG00000064199,SPA17,shared
ENSG00000064218,DMRT3,shared
ENSG00000064225,ST3GAL6,shared
ENSG00000064270,ATP2C2,shared
ENSG00000064300,NGFR,shared
ENSG00000064309,CDON,shared
ENSG00000064313,TAF2,shared
ENSG00000064393,HIPK2,shared
ENSG00000064419,TNPO3,shared
ENSG00000064490,RFXANK,shared
ENSG00000064545,TMEM161A,shared
ENSG00000064547,LPAR2,shared
ENSG00000064601,CTSA,shared
ENSG00000064607,SUGP2,shared
ENSG00000064651,SLC12A2,shared
ENSG00000064652,SNX24,shared
ENSG00000064655,EYA2,shared
ENSG00000064666,CNN2,shared
ENSG00000064687,ABCA7,shared
ENSG00000064692,SNCAIP,shared
ENSG00000064703,DDX20,shared
ENSG00000064726,BTBD1,shared
ENSG00000064763,FAR2,shared
ENSG00000064787,BCAS1,shared
ENSG00000064932,SBNO2,shared
ENSG00000064933,PMS1,shared
ENSG00000064961,HMG20B,shared
ENSG00000064989,CALCRL,shared
ENSG00000064995,TAF11,shared
ENSG00000064999,ANKS1A,shared
ENSG00000065000,AP3D1,shared
ENSG00000065029,ZNF76,shared
ENSG00000065054,SLC9A3R2,shared
ENSG00000065057,NTHL1,shared
ENSG00000065060,UHRF1BP1,shared
ENSG00000065135,GNAI3,shared
ENSG00000065150,IPO5,shared
ENSG00000065154,OAT,shared
ENSG00000065183,WDR3,shared
ENSG00000065243,PKN2,shared
ENSG00000065268,WDR18,shared
ENSG00000065308,TRAM2,shared
ENSG00000065320,NTN1,shared
ENSG00000065328,MCM10,shared
ENSG00000065357,DGKA,shared
ENSG00000065361,ERBB3,shared
ENSG00000065413,ANKRD44,shared
ENSG00000065427,KARS1,shared
ENSG00000065457,ADAT1,shared
ENSG00000065485,PDIA5,shared
ENSG00000065491,TBC1D22B,shared
ENSG00000065518,NDUFB4,shared
ENSG00000065526,SPEN,shared
ENSG00000065534,MYLK,shared
ENSG00000065548,ZC3H15,shared
ENSG00000065559,MAP2K4,shared
ENSG00000065600,PACC1,shared
ENSG00000065609,SNAP91,shared
ENSG00000065613,SLK,shared
ENSG00000065615,CYB5R4,shared
ENSG00000065621,GSTO2,shared
ENSG00000065665,SEC61A2,shared
ENSG00000065675,PRKCQ,shared
ENSG00000065717,TLE2,shared
ENSG00000065802,ASB1,shared
ENSG00000065809,FAM107B,shared
ENSG00000065833,ME1,shared
ENSG00000065882,TBC1D1,shared
ENSG00000065883,CDK13,shared
ENSG00000065911,MTHFD2,shared
ENSG00000065923,SLC9A7,shared
ENSG00000065970,FOXJ2,shared
ENSG00000065978,YBX1,shared
ENSG00000065989,PDE4A,shared
ENSG00000066027,PPP2R5A,shared
ENSG00000066044,ELAVL1,shared
ENSG00000066084,DIP2B,shared
ENSG00000066117,SMARCD1,shared
ENSG00000066135,KDM4A,shared
ENSG00000066136,NFYC,shared
ENSG00000066185,ZMYND12,shared
ENSG00000066230,SLC9A3,shared
ENSG00000066248,NGEF,shared
ENSG00000066279,ASPM,shared
ENSG00000066322,ELOVL1,shared
ENSG00000066336,SPI1,shared
ENSG00000066379,POLR1H,shared
ENSG00000066382,MPPED2,shared
ENSG00000066405,CLDN18,shared
ENSG00000066422,ZBTB11,shared
ENSG00000066427,ATXN3,shared
ENSG00000066455,GOLGA5,shared
ENSG00000066468,FGFR2,shared
ENSG00000066557,LRRC40,shared
ENSG00000066583,ISOC1,shared
ENSG00000066629,EML1,shared
ENSG00000066651,TRMT11,shared
ENSG00000066654,THUMPD1,shared
ENSG00000066697,MSANTD3,shared
ENSG00000066735,KIF26A,shared
ENSG00000066739,ATG2B,shared
ENSG00000066777,ARFGEF1,shared
ENSG00000066827,ZFAT,shared
ENSG00000066855,MTFR1,shared
ENSG00000066923,STAG3,shared
ENSG00000066926,FECH,shared
ENSG00000066933,MYO9A,shared
ENSG00000067057,PFKP,shared
ENSG00000067064,IDI1,shared
ENSG00000067066,SP100,shared
ENSG00000067082,KLF6,shared
ENSG00000067113,PLPP1,shared
ENSG00000067141,NEO1,shared
ENSG00000067167,TRAM1,shared
ENSG00000067177,PHKA1,shared
ENSG00000067182,TNFRSF1A,shared
ENSG00000067191,CACNB1,shared
ENSG00000067208,EVI5,shared
ENSG00000067221,STOML1,shared
ENSG00000067225,PKM,shared
ENSG00000067248,DHX29,shared
ENSG00000067334,DNTTIP2,shared
ENSG00000067365,METTL22,shared
ENSG00000067369,TP53BP1,shared
ENSG00000067445,TRO,shared
ENSG00000067533,RRP15,shared
ENSG00000067560,RHOA,shared
ENSG00000067596,DHX8,shared
ENSG00000067606,PRKCZ,shared
ENSG00000067704,IARS2,shared
ENSG00000067715,SYT1,shared
ENSG00000067798,NAV3,shared
ENSG00000067829,IDH3G,shared
ENSG00000067836,ROGDI,shared
ENSG00000067840,PDZD4,shared
ENSG00000067900,ROCK1,shared
ENSG00000067955,CBFB,shared
ENSG00000067992,PDK3,shared
ENSG00000068001,HYAL2,shared
ENSG00000068024,HDAC4,shared
ENSG00000068028,RASSF1,shared
ENSG00000068078,FGFR3,shared
ENSG00000068079,IFI35,shared
ENSG00000068097,HEATR6,shared
ENSG00000068120,COASY,shared
ENSG00000068137,PLEKHH3,shared
ENSG00000068305,MEF2A,shared
ENSG00000068308,OTUD5,shared
ENSG00000068323,TFE3,shared
ENSG00000068354,TBC1D25,shared
ENSG00000068366,ACSL4,shared
ENSG00000068383,INPP5A,shared
ENSG00000068394,GPKOW,shared
ENSG00000068400,GRIPAP1,shared
ENSG00000068438,FTSJ1,shared
ENSG00000068489,PRR11,shared
ENSG00000068615,REEP1,shared
ENSG00000068650,ATP11A,shared
ENSG00000068654,POLR1A,shared
ENSG00000068697,LAPTM4A,shared
ENSG00000068724,TTC7A,shared
ENSG00000068745,IP6K2,shared
ENSG00000068781,STON1-GTF2A1L,shared
ENSG00000068784,SRBD1,shared
ENSG00000068796,KIF2A,shared
ENSG00000068831,RASGRP2,shared
ENSG00000068878,PSME4,shared
ENSG00000068885,IFT80,shared
ENSG00000068903,SIRT2,shared
ENSG00000068912,ERLEC1,shared
ENSG00000068971,PPP2R5B,shared
ENSG00000068976,PYGM,shared
ENSG00000069011,PITX1,shared
ENSG00000069020,MAST4,shared
ENSG00000069188,SDK2,shared
ENSG00000069248,NUP133,shared
ENSG00000069275,NUCKS1,shared
ENSG00000069329,VPS35,shared
ENSG00000069345,DNAJA2,shared
ENSG00000069399,BCL3,shared
ENSG00000069424,KCNAB2,shared
ENSG00000069431,ABCC9,shared
ENSG00000069482,GAL,shared
ENSG00000069493,CLEC2D,shared
ENSG00000069509,FUNDC1,shared
ENSG00000069535,MAOB,shared
ENSG00000069667,RORA,shared
ENSG00000069696,DRD4,shared
ENSG00000069702,TGFBR3,shared
ENSG00000069812,HES2,shared
ENSG00000069849,ATP1B3,shared
ENSG00000069869,NEDD4,shared
ENSG00000069943,PIGB,shared
ENSG00000069956,MAPK6,shared
ENSG00000069966,GNB5,shared
ENSG00000069974,RAB27A,shared
ENSG00000069998,HDHD5,shared
ENSG00000070010,UFD1,shared
ENSG00000070018,LRP6,shared
ENSG00000070047,PHRF1,shared
ENSG00000070061,ELP1,shared
ENSG00000070081,NUCB2,shared
ENSG00000070087,PFN2,shared
ENSG00000070159,PTPN3,shared
ENSG00000070182,SPTB,shared
ENSG00000070193,FGF10,shared
ENSG00000070214,SLC44A1,shared
ENSG00000070269,TMEM260,shared
ENSG00000070366,SMG6,shared
ENSG00000070367,EXOC5,shared
ENSG00000070371,CLTCL1,shared
ENSG00000070388,FGF22,shared
ENSG00000070404,FSTL3,shared
ENSG00000070413,DGCR2,shared
ENSG00000070423,RNF126,shared
ENSG00000070444,MNT,shared
ENSG00000070476,ZXDC,shared
ENSG00000070495,JMJD6,shared
ENSG00000070501,POLB,shared
ENSG00000070540,WIPI1,shared
ENSG00000070610,GBA2,shared
ENSG00000070614,NDST1,shared
ENSG00000070669,ASNS,shared
ENSG00000070718,AP3M2,shared
ENSG00000070731,ST6GALNAC2,shared
ENSG00000070756,PABPC1,shared
ENSG00000070759,TESK2,shared
ENSG00000070761,CFAP20,shared
ENSG00000070770,CSNK2A2,shared
ENSG00000070778,PTPN21,shared
ENSG00000070785,EIF2B3,shared
ENSG00000070808,CAMK2A,shared
ENSG00000070814,TCOF1,shared
ENSG00000070831,CDC42,shared
ENSG00000070882,OSBPL3,shared
ENSG00000070886,EPHA8,shared
ENSG00000070950,RAD18,shared
ENSG00000070961,ATP2B1,shared
ENSG00000070985,TRPM5,shared
ENSG00000071051,NCK2,shared
ENSG00000071054,MAP4K4,shared
ENSG00000071073,MGAT4A,shared
ENSG00000071082,RPL31,shared
ENSG00000071127,WDR1,shared
ENSG00000071189,SNX13,shared
ENSG00000071205,ARHGAP10,shared
ENSG00000071242,RPS6KA2,shared
ENSG00000071243,ING3,shared
ENSG00000071246,VASH1,shared
ENSG00000071282,LMCD1,shared
ENSG00000071462,BUD23,shared
ENSG00000071537,SEL1L,shared
ENSG00000071539,TRIP13,shared
ENSG00000071553,ATP6AP1,shared
ENSG00000071564,TCF3,shared
ENSG00000071575,TRIB2,shared
ENSG00000071626,DAZAP1,shared
ENSG00000071655,MBD3,shared
ENSG00000071794,HLTF,shared
ENSG00000071859,FAM50A,shared
ENSG00000071889,FAM3A,shared
ENSG00000071894,CPSF1,shared
ENSG00000071909,MYO3B,shared
ENSG00000071967,CYBRD1,shared
ENSG00000071994,PDCD2,shared
ENSG00000072041,SLC6A15,shared
ENSG00000072042,RDH11,shared
ENSG00000072062,PRKACA,shared
ENSG00000072071,ADGRL1,shared
ENSG00000072110,ACTN1,shared
ENSG00000072121,ZFYVE26,shared
ENSG00000072133,RPS6KA6,shared
ENSG00000072134,EPN2,shared
ENSG00000072135,PTPN18,shared
ENSG00000072163,LIMS2,shared
ENSG00000072195,SPEG,shared
ENSG00000072210,ALDH3A2,shared
ENSG00000072274,TFRC,shared
ENSG00000072310,SREBF1,shared
ENSG00000072364,AFF4,shared
ENSG00000072401,UBE2D1,shared
ENSG00000072415,PALS1,shared
ENSG00000072422,RHOBTB1,shared
ENSG00000072501,SMC1A,shared
ENSG00000072506,HSD17B10,shared
ENSG00000072518,MARK2,shared
ENSG00000072571,HMMR,shared
ENSG00000072609,CHFR,shared
ENSG00000072657,TRHDE,shared
ENSG00000072682,P4HA2,shared
ENSG00000072736,NFATC3,shared
ENSG00000072756,TRNT1,shared
ENSG00000072778,ACADVL,shared
ENSG00000072786,STK10,shared
ENSG00000072803,FBXW11,shared
ENSG00000072818,ACAP1,shared
ENSG00000072832,CRMP1,shared
ENSG00000072840,EVC,shared
ENSG00000072849,DERL2,shared
ENSG00000072858,SIDT1,shared
ENSG00000072864,NDE1,shared
ENSG00000072952,IRAG1,shared
ENSG00000072954,TMEM38A,shared
ENSG00000072958,AP1M1,shared
ENSG00000073008,PVR,shared
ENSG00000073050,XRCC1,shared
ENSG00000073060,SCARB1,shared
ENSG00000073111,MCM2,shared
ENSG00000073146,MOV10L1,shared
ENSG00000073150,PANX2,shared
ENSG00000073169,SELENOO,shared
ENSG00000073331,ALPK1,shared
ENSG00000073350,LLGL2,shared
ENSG00000073417,PDE8A,shared
ENSG00000073464,CLCN4,shared
ENSG00000073536,NLE1,shared
ENSG00000073578,SDHA,shared
ENSG00000073584,SMARCE1,shared
ENSG00000073605,GSDMB,shared
ENSG00000073614,KDM5A,shared
ENSG00000073670,ADAM11,shared
ENSG00000073711,PPP2R3A,shared
ENSG00000073712,FERMT2,shared
ENSG00000073756,PTGS2,shared
ENSG00000073792,IGF2BP2,shared
ENSG00000073803,MAP3K13,shared
ENSG00000073849,ST6GAL1,shared
ENSG00000073861,TBX21,shared
ENSG00000073910,FRY,shared
ENSG00000073921,PICALM,shared
ENSG00000073969,NSF,shared
ENSG00000074047,GLI2,shared
ENSG00000074054,CLASP1,shared
ENSG00000074071,MRPS34,shared
ENSG00000074181,NOTCH3,shared
ENSG00000074201,CLNS1A,shared
ENSG00000074211,PPP2R2C,shared
ENSG00000074219,TEAD2,shared
ENSG00000074266,EED,shared
ENSG00000074317,SNCB,shared
ENSG00000074319,TSG101,shared
ENSG00000074356,NCBP3,shared
ENSG00000074370,ATP2A3,shared
ENSG00000074410,CA12,shared
ENSG00000074416,MGLL,shared
ENSG00000074527,NTN4,shared
ENSG00000074582,BCS1L,shared
ENSG00000074590,NUAK1,shared
ENSG00000074603,DPP8,shared
ENSG00000074621,SLC24A1,shared
ENSG00000074657,ZNF532,shared
ENSG00000074660,SCARF1,shared
ENSG00000074695,LMAN1,shared
ENSG00000074696,HACD3,shared
ENSG00000074706,IPCEF1,shared
ENSG00000074755,ZZEF1,shared
ENSG00000074800,ENO1,shared
ENSG00000074842,MYDGF,shared
ENSG00000074855,ANO8,shared
ENSG00000074935,TUBE1,shared
ENSG00000074964,ARHGEF10L,shared
ENSG00000074966,TXK,shared
ENSG00000075043,KCNQ2,shared
ENSG00000075089,ACTR6,shared
ENSG00000075131,TIPIN,shared
ENSG00000075142,SRI,shared
ENSG00000075151,EIF4G3,shared
ENSG00000075188,NUP37,shared
ENSG00000075213,SEMA3A,shared
ENSG00000075218,GTSE1,shared
ENSG00000075223,SEMA3C,shared
ENSG00000075234,TTC38,shared
ENSG00000075239,ACAT1,shared
ENSG00000075240,GRAMD4,shared
ENSG00000075275,CELSR1,shared
ENSG00000075290,WNT8B,shared
ENSG00000075292,ZNF638,shared
ENSG00000075303,SLC25A40,shared
ENSG00000075336,TIMM21,shared
ENSG00000075340,ADD2,shared
ENSG00000075391,RASAL2,shared
ENSG00000075399,VPS9D1,shared
ENSG00000075407,ZNF37A,shared
ENSG00000075413,MARK3,shared
ENSG00000075415,SLC25A3,shared
ENSG00000075420,FNDC3B,shared
ENSG00000075426,FOSL2,shared
ENSG00000075429,CACNG5,shared
ENSG00000075461,CACNG4,shared
ENSG00000075539,FRYL,shared
ENSG00000075568,TMEM131,shared
ENSG00000075618,FSCN1,shared
ENSG00000075624,ACTB,shared
ENSG00000075643,MOCOS,shared
ENSG00000075651,PLD1,shared
ENSG00000075673,ATP12A,shared
ENSG00000075702,WDR62,shared
ENSG00000075711,DLG1,shared
ENSG00000075785,RAB7A,shared
ENSG00000075790,BCAP29,shared
ENSG00000075826,SEC31B,shared
ENSG00000075856,SART3,shared
ENSG00000075884,ARHGAP15,shared
ENSG00000075886,TUBA3D,shared
ENSG00000075891,PAX2,shared
ENSG00000075914,EXOSC7,shared
ENSG00000075945,KIFAP3,shared
ENSG00000075975,MKRN2,shared
ENSG00000076003,MCM6,shared
ENSG00000076043,REXO2,shared
ENSG00000076053,RBM7,shared
ENSG00000076067,RBMS2,shared
ENSG00000076108,BAZ2A,shared
ENSG00000076201,PTPN23,shared
ENSG00000076242,MLH1,shared
ENSG00000076248,UNG,shared
ENSG00000076258,FMO4,shared
ENSG00000076321,KLHL20,shared
ENSG00000076351,SLC46A1,shared
ENSG00000076356,PLXNA2,shared
ENSG00000076382,SPAG5,shared
ENSG00000076513,ANKRD13A,shared
ENSG00000076554,TPD52,shared
ENSG00000076555,ACACB,shared
ENSG00000076604,TRAF4,shared
ENSG00000076641,PAG1,shared
ENSG00000076650,GPATCH1,shared
ENSG00000076685,NT5C2,shared
ENSG00000076706,MCAM,shared
ENSG00000076716,GPC4,shared
ENSG00000076770,MBNL3,shared
ENSG00000076826,CAMSAP3,shared
ENSG00000076864,RAP1GAP,shared
ENSG00000076924,XAB2,shared
ENSG00000076928,ARHGEF1,shared
ENSG00000076944,STXBP2,shared
ENSG00000076984,MAP2K7,shared
ENSG00000077009,NMRK2,shared
ENSG00000077044,DGKD,shared
ENSG00000077063,CTTNBP2,shared
ENSG00000077080,ACTL6B,shared
ENSG00000077092,RARB,shared
ENSG00000077097,TOP2B,shared
ENSG00000077147,TM9SF3,shared
ENSG00000077150,NFKB2,shared
ENSG00000077152,UBE2T,shared
ENSG00000077157,PPP1R12B,shared
ENSG00000077232,DNAJC10,shared
ENSG00000077235,GTF3C1,shared
ENSG00000077238,IL4R,shared
ENSG00000077254,USP33,shared
ENSG00000077264,PAK3,shared
ENSG00000077274,CAPN6,shared
ENSG00000077312,SNRPA,shared
ENSG00000077327,SPAG6,shared
ENSG00000077348,EXOSC5,shared
ENSG00000077380,DYNC1I2,shared
ENSG00000077420,APBB1IP,shared
ENSG00000077454,LRCH4,shared
ENSG00000077458,FAM76B,shared
ENSG00000077463,SIRT6,shared
ENSG00000077514,POLD3,shared
ENSG00000077522,ACTN2,shared
ENSG00000077549,CAPZB,shared
ENSG00000077585,GPR137B,shared
ENSG00000077616,NAALAD2,shared
ENSG00000077684,JADE1,shared
ENSG00000077713,SLC25A43,shared
ENSG00000077721,UBE2A,shared
ENSG00000077782,FGFR1,shared
ENSG00000077800,FKBP6,shared
ENSG00000077935,SMC1B,shared
ENSG00000077942,FBLN1,shared
ENSG00000077943,ITGA8,shared
ENSG00000078018,MAP2,shared
ENSG00000078043,PIAS2,shared
ENSG00000078053,AMPH,shared
ENSG00000078061,ARAF,shared
ENSG00000078070,MCCC1,shared
ENSG00000078081,LAMP3,shared
ENSG00000078114,NEBL,shared
ENSG00000078124,ACER3,shared
ENSG00000078140,UBE2K,shared
ENSG00000078142,PIK3C3,shared
ENSG00000078177,N4BP2,shared
ENSG00000078237,TIGAR,shared
ENSG00000078246,TULP3,shared
ENSG00000078269,SYNJ2,shared
ENSG00000078304,PPP2R5C,shared
ENSG00000078328,RBFOX1,shared
ENSG00000078369,GNB1,shared
ENSG00000078399,HOXA9,shared
ENSG00000078401,EDN1,shared
ENSG00000078403,MLLT10,shared
ENSG00000078487,ZCWPW1,shared
ENSG00000078549,ADCYAP1R1,shared
ENSG00000078596,ITM2A,shared
ENSG00000078618,NRDC,shared
ENSG00000078668,VDAC3,shared
ENSG00000078674,PCM1,shared
ENSG00000078687,TNRC6C,shared
ENSG00000078699,CBFA2T2,shared
ENSG00000078747,ITCH,shared
ENSG00000078795,PKD2L2,shared
ENSG00000078804,TP53INP2,shared
ENSG00000078808,SDF4,shared
ENSG00000078900,TP73,shared
ENSG00000078902,TOLLIP,shared
ENSG00000078967,UBE2D4,shared
ENSG00000079101,CLUL1,shared
ENSG00000079102,RUNX1T1,shared
ENSG00000079134,THOC1,shared
ENSG00000079150,FKBP7,shared
ENSG00000079156,OSBPL6,shared
ENSG00000079215,SLC1A3,shared
ENSG00000079246,XRCC5,shared
ENSG00000079257,LXN,shared
ENSG00000079277,MKNK1,shared
ENSG00000079308,TNS1,shared
ENSG00000079313,REXO1,shared
ENSG00000079332,SAR1A,shared
ENSG00000079335,CDC14A,shared
ENSG00000079337,RAPGEF3,shared
ENSG00000079385,CEACAM1,shared
ENSG00000079387,SENP1,shared
ENSG00000079432,CIC,shared
ENSG00000079435,LIPE,shared
ENSG00000079459,FDFT1,shared
ENSG00000079462,PAFAH1B3,shared
ENSG00000079482,OPHN1,shared
ENSG00000079616,KIF22,shared
ENSG00000079691,CARMIL1,shared
ENSG00000079739,PGM1,shared
ENSG00000079785,DDX1,shared
ENSG00000079805,DNM2,shared
ENSG00000079819,EPB41L2,shared
ENSG00000079841,RIMS1,shared
ENSG00000079931,MOXD1,shared
ENSG00000079950,STX7,shared
ENSG00000079974,RABL2B,shared
ENSG00000079999,KEAP1,shared
ENSG00000080031,PTPRH,shared
ENSG00000080166,DCT,shared
ENSG00000080189,SLC35C2,shared
ENSG00000080200,CRYBG3,shared
ENSG00000080224,EPHA6,shared
ENSG00000080298,RFX3,shared
ENSG00000080345,RIF1,shared
ENSG00000080371,RAB21,shared
ENSG00000080493,SLC4A4,shared
ENSG00000080503,SMARCA2,shared
ENSG00000080546,SESN1,shared
ENSG00000080561,MID2,shared
ENSG00000080603,SRCAP,shared
ENSG00000080608,PUM3,shared
ENSG00000080644,CHRNA3,shared
ENSG00000080802,CNOT4,shared
ENSG00000080815,PSEN1,shared
ENSG00000080819,CPOX,shared
ENSG00000080822,CLDND1,shared
ENSG00000080823,MOK,shared
ENSG00000080824,HSP90AA1,shared
ENSG00000080839,RBL1,shared
ENSG00000080845,DLGAP4,shared
ENSG00000080854,IGSF9B,shared
ENSG00000080986,NDC80,shared
ENSG00000081014,AP4E1,shared
ENSG00000081019,RSBN1,shared
ENSG00000081026,MAGI3,shared
ENSG00000081041,CXCL2,shared
ENSG00000081051,AFP,shared
ENSG00000081052,COL4A4,shared
ENSG00000081059,TCF7,shared
ENSG00000081087,OSTM1,shared
ENSG00000081138,CDH7,shared
ENSG00000081154,PCNP,shared
ENSG00000081177,EXD2,shared
ENSG00000081181,ARG2,shared
ENSG00000081189,MEF2C,shared
ENSG00000081307,UBA5,shared
ENSG00000081320,STK17B,shared
ENSG00000081377,CDC14B,shared
ENSG00000081386,ZNF510,shared
ENSG00000081479,LRP2,shared
ENSG00000081665,ZNF506,shared
ENSG00000081692,JMJD4,shared
ENSG00000081721,DUSP12,shared
ENSG00000081760,AACS,shared
ENSG00000081791,DELE1,shared
ENSG00000081803,CADPS2,shared
ENSG00000081870,HSPB11,shared
ENSG00000081913,PHLPP1,shared
ENSG00000081923,ATP8B1,shared
ENSG00000081985,IL12RB2,shared
ENSG00000082014,SMARCD3,shared
ENSG00000082068,WDR70,shared
ENSG00000082146,STRADB,shared
ENSG00000082153,BZW1,shared
ENSG00000082175,PGR,shared
ENSG00000082196,C1QTNF3,shared
ENSG00000082212,ME2,shared
ENSG00000082213,C5orf22,shared
ENSG00000082258,CCNT2,shared
ENSG00000082269,FAM135A,shared
ENSG00000082293,COL19A1,shared
ENSG00000082397,EPB41L3,shared
ENSG00000082438,COBLL1,shared
ENSG00000082458,DLG3,shared
ENSG00000082497,SERTAD4,shared
ENSG00000082512,TRAF5,shared
ENSG00000082515,MRPL22,shared
ENSG00000082516,GEMIN5,shared
ENSG00000082556,OPRK1,shared
ENSG00000082641,NFE2L1,shared
ENSG00000082684,SEMA5B,shared
ENSG00000082701,GSK3B,shared
ENSG00000082781,ITGB5,shared
ENSG00000082805,ERC1,shared
ENSG00000082898,XPO1,shared
ENSG00000082996,RNF13,shared
ENSG00000083067,TRPM3,shared
ENSG00000083093,PALB2,shared
ENSG00000083097,DOP1A,shared
ENSG00000083099,LYRM2,shared
ENSG00000083123,BCKDHB,shared
ENSG00000083168,KAT6A,shared
ENSG00000083223,TUT7,shared
ENSG00000083290,ULK2,shared
ENSG00000083312,TNPO1,shared
ENSG00000083444,PLOD1,shared
ENSG00000083457,ITGAE,shared
ENSG00000083520,DIS3,shared
ENSG00000083535,PIBF1,shared
ENSG00000083544,TDRD3,shared
ENSG00000083635,NUFIP1,shared
ENSG00000083642,PDS5B,shared
ENSG00000083720,OXCT1,shared
ENSG00000083750,RRAGB,shared
ENSG00000083799,CYLD,shared
ENSG00000083807,SLC27A5,shared
ENSG00000083812,ZNF324,shared
ENSG00000083817,ZNF416,shared
ENSG00000083828,ZNF586,shared
ENSG00000083838,ZNF446,shared
ENSG00000083844,ZNF264,shared
ENSG00000083845,RPS5,shared
ENSG00000083857,FAT1,shared
ENSG00000083896,YTHDC1,shared
ENSG00000083937,CHMP2B,shared
ENSG00000084070,SMAP2,shared
ENSG00000084072,PPIE,shared
ENSG00000084073,ZMPSTE24,shared
ENSG00000084090,STARD7,shared
ENSG00000084092,NOA1,shared
ENSG00000084093,REST,shared
ENSG00000084112,SSH1,shared
ENSG00000084207,GSTP1,shared
ENSG00000084234,APLP2,shared
ENSG00000084444,FAM234B,shared
ENSG00000084453,SLCO1A2,shared
ENSG00000084463,WBP11,shared
ENSG00000084623,EIF3I,shared
ENSG00000084628,NKAIN1,shared
ENSG00000084636,COL16A1,shared
ENSG00000084652,TXLNA,shared
ENSG00000084676,NCOA1,shared
ENSG00000084693,AGBL5,shared
ENSG00000084710,EFR3B,shared
ENSG00000084731,KIF3C,shared
ENSG00000084733,RAB10,shared
ENSG00000084754,HADHA,shared
ENSG00000084764,MAPRE3,shared
ENSG00000084774,CAD,shared
ENSG00000085063,CD59,shared
ENSG00000085117,CD82,shared
ENSG00000085185,BCORL1,shared
ENSG00000085224,ATRX,shared
ENSG00000085231,AK6,shared
ENSG00000085274,MYNN,shared
ENSG00000085276,MECOM,shared
ENSG00000085365,SCAMP1,shared
ENSG00000085377,PREP,shared
ENSG00000085382,HACE1,shared
