GeneID,baseMean_lysate,log2FoldChange_lysate,lfcSE_lysate,stat_lysate,pvalue_lysate,padj_lysate,baseMean_SN,log2FoldChange_SN,lfcSE_SN,stat_SN,pvalue_SN,padj_SN,log_baseMean_lysate,log_baseMean_SN,gene_name_lysate,gene_name_SN,gene_biotype,baseMean_SN_normalized,baseMean_lysate_normalized,SN_threshold,lysate_threshold,plot_log2fc_lysate,plot_log2fc_sn,plot_threshold_class
ENSG00000178385,1134.30403162481,-0.361103628084383,0.2098019773531,-1.72116408358078,0.085221053244461,0.513722740869217,1971.95835411988,0.335178125692078,0.0445215445835238,7.52844782964062,5.13470252875791e-14,1.3356267401275e-11,3.0547294756855625,3.294897738816696,PLEKHM3,PLEKHM3,protein_coding,43.83468035141749,24.03509833981422,True,False,0.361103628084383,-0.335178125692078,NTVE
ENSG00000152102,10423.7699944828,-0.177442080745028,0.123721803553392,-1.43420218303278,0.151514574279726,0.642489869991518,14970.3741226651,0.386344879898448,0.0243589516838477,15.8604887809943,1.18964401593328e-56,1.82977594381112e-53,4.018024819892846,4.175232653875367,FAM168B,FAM168B,protein_coding,332.7765837636262,220.87229693623084,True,False,0.177442080745028,-0.386344879898448,NTVE
ENSG00000115652,2284.45610545122,0.0661865411625769,0.102269752617917,0.647176114817175,0.517517967997485,0.978649692331437,4571.48633380057,0.237479015890134,0.0307812362159388,7.7150577781917,1.20927438687295e-14,3.3421320867201198e-12,3.3587828177458654,3.660057425807104,UXS1,UXS1,protein_coding,101.61961166895884,48.406005459452096,True,False,-0.0661865411625769,-0.237479015890134,NTVE
ENSG00000158411,1812.34118758924,0.153061054121114,0.17427622935366,0.878266959807269,0.379798861644841,0.899725319946985,1593.94252518333,-0.490589774008665,0.0646717461382584,-7.58584394736858,3.30329806830791e-14,8.65610907144153e-12,3.2582399604151777,3.202472657432899,MITD1,MITD1,protein_coding,35.4317630207392,38.40222502480817,True,False,-0.153061054121114,0.490589774008665,NTVE
ENSG00000123992,4078.62144585192,-0.308545691442591,0.110739380584334,-2.7862327729711,0.0053324564618464,0.182981900783397,3479.16371965296,-0.301619889530769,0.0353977374181372,-8.52088047232714,1.58344888195503e-17,5.54614729188526e-15,3.610513398475493,3.5414748659044992,DNPEP,DNPEP,protein_coding,77.33836225425928,86.42309716690775,True,False,0.308545691442591,0.301619889530769,NTVE
ENSG00000055332,2720.75076890376,-0.862931810553022,0.176483844452075,-4.88957962827783,1.01051540290005e-06,0.0003975180076686,4451.8586549248,-0.399026789476755,0.0420823878620712,-9.48203773000244,2.49365067661304e-21,1.14565436799822e-18,3.434688760579005,3.6485413671719527,EIF2AK2,EIF2AK2,protein_coding,98.96040689734397,57.650780095575854,True,False,0.862931810553022,0.399026789476755,NTVE
ENSG00000123609,308.353561232636,-2.63317506599528,0.195752045467385,-13.4515839142738,3.01347383625909e-41,7.18675841524839e-38,299.08531884758,-1.70636486023212,0.132448995149304,-12.8831846425759,5.59771892807014e-38,5.50069179998359e-35,2.489048968539043,2.475795095411897,NMI,NMI,protein_coding,6.648370297524267,6.533793375522222,True,True,2.63317506599528,1.70636486023212,Both
ENSG00000115963,8278.94022487522,0.426858547693833,0.230583153690135,1.85121306939647,0.0641389062855115,0.461812524196164,5547.39966271365,0.28244107159846,0.0411504631636768,6.8636182896665,6.71378807758704e-12,1.3049833353446101e-09,3.91797474693636,3.744089455775813,RND3,RND3,protein_coding,123.31319801383154,175.42487455438862,True,False,-0.426858547693833,-0.28244107159846,NTVE
ENSG00000036257,3063.28514786258,-0.170801499134264,0.146510459890898,-1.16579730390209,0.243696407549882,0.78162288974434,1623.03495693037,0.49175261000332,0.0564309113978012,8.71424185473072,2.9271088394621002e-18,1.11343443338507e-15,3.4861874252686325,3.210327873762444,CUL3,CUL3,protein_coding,36.07845895304052,64.90884076847097,True,False,0.170801499134264,-0.49175261000332,NTVE
ENSG00000115267,84.1682732910401,-2.70897772530792,0.255457181314902,-10.6044297183744,2.84192439755593e-26,3.3888172238106e-23,27.1373132223392,-2.04641773951888,0.358239672534568,-5.71242633469471,1.11376633819722e-08,1.47567782696872e-06,1.92514841773233,1.4335668473593322,IFIH1,IFIH1,protein_coding,0.6032355846726053,1.783466045469938,False,True,2.70897772530792,2.04641773951888,Lysate
ENSG00000135899,78.6413112006075,-2.11529196763511,0.27125395218825,-7.79819777950036,6.2797535551227e-15,5.8444594184480995e-12,71.7276449800678,-1.48809703942554,0.212787854668224,-6.99333635251771,2.6842492746778697e-12,5.52081408959327e-10,1.8956507459538,1.8556865719625613,SP110,SP110,protein_coding,1.5944344785438032,1.666353636750305,True,True,2.11529196763511,1.48809703942554,Both
ENSG00000115415,4595.18696956813,-2.50541952344369,0.146943819521073,-17.0501864699684,3.48419993977856e-65,1.20863728456428e-61,2060.89497553664,-2.047122160792,0.0525127989521697,-38.9832993411108,0.0,0.0,3.6623031867122857,3.3140558604317705,STAT1,STAT1,protein_coding,45.81165332510824,97.36875442926635,True,True,2.50541952344369,2.047122160792,Both
ENSG00000157985,2082.27200961434,-0.338430631566235,0.188491066359969,-1.79547305929035,0.0725783613605295,0.48347039385099,1286.72213932133,0.379215159911301,0.0558153237689458,6.79410481395947,1.08987129788024e-11,2.0728648942909302e-09,3.3185374612736136,3.109484773487195,AGAP1,AGAP1,protein_coding,28.602558243891647,44.121867793799154,True,False,0.338430631566235,-0.379215159911301,NTVE
ENSG00000168268,5959.44232838916,0.0827911837162841,0.10738055613755,0.771007216709066,0.440702654026406,0.936676008102574,3472.97664549848,0.473038189216641,0.0579388748754852,8.16443519542335,3.22942643698629e-16,1.02003740745381e-13,3.7752056213115575,3.5407018628485565,NT5DC2,NT5DC2,protein_coding,77.20082972609737,126.27635838348367,True,False,-0.0827911837162841,-0.473038189216641,NTVE
ENSG00000158186,1640.15122509324,-0.750311909071653,0.119198503611182,-6.29464201596963,3.08110081549552e-10,1.95947741529464e-07,1754.52830855299,-0.616682596731335,0.0507509687112738,-12.1511492763752,5.65648090048302e-34,4.76437305560684e-31,3.214883892679216,3.244160379760985,MRAS,MRAS,protein_coding,39.001425873042564,34.753641782278365,True,False,0.750311909071653,0.616682596731335,NTVE
ENSG00000157500,3049.13421579405,-0.282744205062387,0.177047751303031,-1.59699404811105,0.110267033954371,0.565971704281817,6779.34972602068,0.272777355211683,0.0406779393437532,6.70578106001263,2.00331898881734e-11,3.65306250249495e-09,3.48417654141879,3.831188038417965,APPL1,APPL1,protein_coding,150.69822727732947,64.60899254931235,True,False,0.282744205062387,-0.272777355211683,NTVE
ENSG00000188313,1102.247669869,-0.561665997795185,0.108510611464401,-5.17613890674141,2.26524831374998e-07,0.0001054113965317,1615.39702218528,-0.593422364667228,0.0573081345631136,-10.354941217179,3.9743062496829e-25,2.38296708286072e-22,3.042279189408902,3.208279277969791,PLSCR1,PLSCR1,protein_coding,35.90867523149461,23.355846758460057,True,False,0.561665997795185,0.593422364667228,NTVE
ENSG00000114251,750.588386752946,0.0451254885758214,0.158789153027929,0.284184956688349,0.776268643241417,0.978649692331437,2050.90976582936,0.346072254726645,0.0436395712720843,7.93023956557572,2.1872353905003102e-15,6.44796993119491e-13,2.875401840641772,3.3119465530721888,WNT5A,WNT5A,protein_coding,45.58969200688566,15.904435834974404,True,False,-0.0451254885758214,-0.346072254726645,NTVE
ENSG00000172667,1448.9899323278,0.113493859365159,0.1479006944851,0.767365290340762,0.442864359408857,0.939397310930188,7663.37341798843,0.666789947251665,0.0413807178997142,16.1135422751153,2.04939917479354e-58,3.29543387306801e-55,3.161065367976577,3.884419988211077,ZMAT3,ZMAT3,protein_coding,170.34919803922546,30.703069499817232,True,False,-0.113493859365159,-0.666789947251665,NTVE
ENSG00000136527,14142.2313913758,0.265312700707625,0.165238747720782,1.60563248249706,0.108354684082789,0.563220002074793,6924.09072864078,0.325641255792954,0.0345108708096714,9.43590376461016,3.87637909068037e-21,1.75808700912704e-18,4.150517938775281,3.8403627499442408,TRA2B,TRA2B,protein_coding,153.9156763529351,299.66385797750206,True,False,-0.265312700707625,-0.325641255792954,NTVE
ENSG00000138496,726.21354916834,-2.74011442841835,0.146027779398473,-18.7643367563734,1.4783116347796898e-78,5.64094153599235e-75,95.0286695336574,-2.67962539124495,0.188502868852921,-14.2153029688674,7.36320821102944e-46,9.647439024939909e-43,2.8610643474055037,1.9778546488875972,PARP9,PARP9,protein_coding,2.1123931671911587,15.387950305496195,True,True,2.74011442841835,2.67962539124495,Both
ENSG00000163840,1039.91089591917,-3.05655413877768,0.245496249792682,-12.4505125490059,1.38949953904087e-35,2.52478682908198e-32,677.19627219355,-2.84519726267037,0.0810901825397778,-35.0868276967399,1.07060437273229e-269,6.3122833816296e-266,3.0169961286560367,2.830714558754342,DTX3L,DTX3L,protein_coding,15.053402149572564,22.03497470802331,True,True,3.05655413877768,2.84519726267037,Both
ENSG00000145284,1097.126896297,-0.0307249335301181,0.150949268189245,-0.203544766388654,0.838709259415217,0.985677399464253,3497.40774570971,0.286287977879981,0.040809085111708,7.01530007586096,2.2945595247196197e-12,4.77484339685185e-10,3.0402568620089325,3.543746267536239,SCD5,SCD5,protein_coding,77.7439088769097,23.24734119650535,True,False,0.0307249335301181,-0.286287977879981,NTVE
ENSG00000164136,47.0916005254462,-2.27950461814584,0.307844256285872,-7.40473330783549,1.31414297823669e-13,1.11433483919012e-10,101.135206386374,-2.40902115913924,0.166082775990688,-14.5049427598338,1.12731478516255e-47,1.53384183999655e-44,1.672943451274257,2.0049023650639475,IL15,IL15,protein_coding,2.2481354309330586,0.9978376326380942,True,True,2.27950461814584,2.40902115913924,Both
ENSG00000047315,7917.58920836554,0.031345911697873,0.109305175819726,0.286774267209184,0.774285167524315,0.978649692331437,696.686692556551,0.495383256132969,0.0723740071486041,6.84476755744377,7.66001450283994e-12,1.4727210491981801e-09,3.898592965316148,2.8430375151356118,POLR2B,POLR2B,protein_coding,15.486654882695431,167.76810267060964,True,False,-0.031345911697873,-0.495383256132969,NTVE
