"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000185361",7.17963545323007,-5.13535593568026,1.50847578035421,15.3825987385111,0.00397004870339525,0.0402194360587424
"ENSG00000185414",6.74170596991414,0.629006941982312,1.59451002545611,33.0234220909801,1.18136360906447e-06,9.75806341087254e-05
"ENSG00000185650",7.68255994363281,-2.37345342816303,1.42850463993604,18.3602200345339,0.00104925572550506,0.0171056295250101
"ENSG00000185787",3.46851711374507,-2.51697878830307,1.52766795293528,15.5698020899744,0.00365424202532181,0.0386974860630233
"ENSG00000186812",3.40823789141536,-0.0704558091619954,0.983525360530764,17.392099827107,0.00162161723192127,0.0220789423115434
"ENSG00000187051",21.3445948699702,-1.02127174499753,1.18546609953945,15.2144407012765,0.00427650614522263,0.0417211898734712
"ENSG00000187514",16.2530910512575,-3.46280529854109,0.947028317393377,14.7276946338873,0.00530063427883323,0.0469106133676741
"ENSG00000188112",3.40605414718346,-2.71783778668124,1.26428819059862,25.929134350215,3.27029925244765e-05,0.00135063359126088
"ENSG00000188529",4.09471326907755,-3.3167714743769,1.45872962220047,27.6641397448142,1.45884833426698e-05,0.000740193782759614
"ENSG00000196214",5.63978994219839,-1.06646482837575,1.23460668849526,20.572291854482,0.00038488345728863,0.00883093710334467
"ENSG00000196605",8.42323375355483,0.719601705486856,0.729913283092422,21.8117503468588,0.000218474078770634,0.00629510194411198
"ENSG00000196683",1.72193481587723,-0.979989567679601,1.63494010667292,14.4992423430454,0.00586088952502505,0.0497372748048359
"ENSG00000197343",2.18915464358956,-1.07819131175742,1.34261733594914,16.4265569446592,0.00249708128128401,0.0306325119555533
"ENSG00000197780",4.74561630310887,-3.44494172749069,1.24351259922684,15.5001126685955,0.00376880917641711,0.0392399543662252
"ENSG00000197912",4.8088869974625,-0.360969021187878,1.77884298570203,19.3951320222511,0.000657181861971436,0.0131489039457871
"ENSG00000204138",7.91224535030299,-3.97022258197701,1.30936138934815,15.2301470138043,0.00424692492697291,0.0417211898734712
"ENSG00000204524",2.18357259024425,0.721493301296709,1.1274823298306,19.4252952484005,0.000648257502713652,0.0131489039457871
"ENSG00000204923",7.93324281224309,0.372635444576102,0.774913854398248,14.5810667861692,0.00565384697910913,0.0490640217258172
"ENSG00000205002",2.87647272382152,-0.47651431217379,2.00772416517184,19.155804539416,0.000732435602128268,0.0144045668418559
"ENSG00000205323",2.19958025507297,-5.04927315878197,2.02841363411572,15.124927713371,0.00444900023550856,0.0420532518325233
"ENSG00000214087",5.67653717740923,-4.34687973776494,1.67982437526448,24.0061425868881,7.96486309130232e-05,0.00290248981474223
"ENSG00000215193",4.36418666168596,-0.79380863677315,1.13413191426399,16.7329666594624,0.00217800574749233,0.0275362155218673
"ENSG00000240682",1.64851246061276,-3.6265693702469,1.70076672494257,17.6682903317797,0.00143257087325587,0.0204017851949888
"ENSG00000243667",2.19906343713921,-1.44865275897155,1.84093379497152,19.4376976683366,0.000644622896223968,0.0131489039457871
"ENSG00000264364",4.97558100670538,-3.49671766350357,1.50499916918665,20.5932566752777,0.000381223769529371,0.00883093710334467
"ENSG00000272325",2.24174468795638,-4.86908880126224,1.49937585457365,17.7802037759512,0.00136231824257125,0.0202989258400073
