"Intercept","Replicate_2_vs_1","Replicate_3_vs_1","spline1","spline2","spline3","spline4","Gene"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196437"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196440"
0.636121582691255,0.212918608043845,0.248260264386973,-2.47760128482902,-5.2951105167294,-1.42585208166142,-3.38247507889509,"ENSG00000196449"
-2.17926712482216,0.604176156004265,0.295111559305073,0.372193293511205,-1.57507959036017,-1.52229875717225,1.17724290456,"ENSG00000196453"
-2.32454360381882,-0.805586965968973,-0.497411908251477,2.07333583487425,-1.61332468108567,0.505358725699625,1.35457893611254,"ENSG00000196455"
-2.13749223455739,-0.448218516629625,0.126671485077369,1.49141323009388,-0.783311339319936,-0.201954601011037,0.740110719746065,"ENSG00000196456"
-0.625184946352318,-0.328300698361024,0.475977416483264,1.84886350582422,-1.32097629968896,0.641397183275671,-2.44781639371873,"ENSG00000196458"
-1.45474826999489,1.1729087785392,-0.558851646144165,0.700265990998275,-0.794587295198896,2.7481500022193,0.0166646978310237,"ENSG00000196459"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196460"
2.37354883680697,-0.306022503336986,-0.482324782124092,-0.161172163899077,1.80511379337144,-2.83534174232283,-2.71503389275746,"ENSG00000196465"
-2.10841706885529,-0.332781575723921,-0.289760959171694,2.84052895626727,-0.684488612368863,-1.02715533511736,2.4540153856983,"ENSG00000196466"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196468"
-0.535398855186346,0.0691065567400876,0.592143027891973,1.08417294043233,-4.14866659262278,-3.66452685510816,0.110789456986432,"ENSG00000196470"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196475"
-2.74861292015853,-0.00799596000969075,0.58364700921056,1.74717041042079,-1.38232427728478,-0.646595859586395,1.74212360506023,"ENSG00000196476"
-1.01657609393055,-0.854026038400511,-0.0342373683452722,-0.774937870847473,-2.08566042857999,-1.61096337027037,0.242063923637981,"ENSG00000196482"
-2.28595348820142,-0.747485824347453,-0.393225072225316,0.632356400503745,-1.19050065503295,1.07081426830472,0.683541324215749,"ENSG00000196497"
1.30177200117441,-1.2769245676397,-1.77970741667097,-1.43457780290051,2.0300796988515,0.119961870337358,-1.21669166739694,"ENSG00000196498"
-2.64401651078989,0.205715023693472,0.233680097425075,1.314289525304,-2.61953304151369,3.28274426696977,-1.06981561368013,"ENSG00000196502"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196503"
-0.457352051517775,-1.50209553257745,-1.61967039589223,3.18368573964847,-1.41328165671547,-1.86067513403029,1.14507043678932,"ENSG00000196504"
-0.0202574114504482,-0.715538689891593,-0.823606144235847,0.491794494949032,-2.92929769055453,-4.51222240024264,1.03257407331128,"ENSG00000196505"
-3.58260826970409,0.719788986739739,1.10120371872436,2.13612984606564,-1.5394613160432,3.66552330368846,-0.625474268715202,"ENSG00000196507"
-2.59878021716818,0.478244375833571,0.177531548153417,1.99646388113244,-2.09192497031378,-0.577226853403388,3.925122099489,"ENSG00000196510"
-1.61183285893036,-0.515018424110788,-0.652764841826822,-0.934180011385197,-1.72631109531459,1.34518428935771,-0.671108515995522,"ENSG00000196511"
NA,NA,NA,NA,NA,NA,NA,"ENSG00000196517"
-2.21377069051376,-0.897887921090203,-0.320016682007732,1.30328187934052,-1.27886727830504,0.848932035913253,0.737906999570969,"ENSG00000196526"
